,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
68503,764CEUM879,ChillStream,paid annual,100.01,2023-08-29,2023-12-31,124.0,100.01
68504,764CFIC487,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
68506,764CMFN897,LimeLight,paid monthly,20.0,2023-10-11,2023-12-31,81.0,60.0
68507,764EKJB521,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
68508,764EORF915,RetroReel,paid monthly,29.99,2023-11-15,2023-12-31,46.0,59.98
68511,764FGGP442,Pulse,paid monthly,8.02,2023-07-01,2023-12-31,183.0,48.12
68512,764FGST206,RetroReel,paid annual,119.99,2023-09-18,2023-12-31,104.0,119.99
68514,764FTFD860,ChillStream,paid monthly,25.0,2023-08-03,2023-11-27,116.0,200.0
68515,764FTFD860,ChillStream,paid annual,99.99,2023-12-29,2023-12-31,2.0,99.99
68516,764FYTA238,Pulse,paid annual,49.99,2023-07-01,2023-12-31,184.0,0.0
68517,764GFNX652,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68520,764GFNX652,Pulse,discounted monthly,7.28,2023-07-01,2023-12-31,183.0,43.68
68521,764HACM086,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,184.0,100.10000000000002
68522,764HBBW928,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
68524,764HDEQ883,ChillStream,paid annual,99.99,2023-08-17,2023-12-31,136.0,99.99
68527,764HFEI194,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,183.0,0.0
68528,764HFMH687,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
68530,764HISH294,CineQuest,paid annual,60.0,2023-07-01,2023-11-29,152.0,107.91
68531,764HKZU169,LimeLight,paid monthly,20.01,2023-07-01,2023-10-10,102.0,40.02000000000001
68533,764HKZU169,RetroReel,paid annual,120.0,2023-11-14,2023-12-31,47.0,120.0
68535,764IZSL641,LimeLight,trial monthly,11.03,2023-12-15,2023-12-31,16.0,11.03
68537,764JDTH290,Pulse,paid annual,49.99,2023-07-01,2023-12-31,184.0,0.0
68538,764JQPS428,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
68539,764KMRJ765,RetroReel,paid monthly,30.0,2023-07-01,2023-09-18,80.0,60.0
68541,764KQHN200,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
68542,764LIEZ372,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
68544,764LMVU529,Pulse,paid monthly,8.0,2023-07-01,2023-07-02,2.0,31.900000000000006
68545,764MHVB565,LimeLight,paid annual,80.01,2023-07-01,2023-09-27,89.0,0.0
68546,764MHVB565,LimeLight,paid monthly,20.0,2023-10-16,2023-12-31,76.0,60.0
68548,764MKYO165,CineQuest,paid monthly,12.0,2023-11-09,2023-12-31,52.0,24.0
68550,764NLDT229,LimeLight,paid monthly,20.01,2023-07-01,2023-12-12,164.0,180.04000000000002
68551,764NUJM359,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68553,764OLYP596,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
68556,764ONWE661,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,184.0,0.0
68559,764QCIU951,CineQuest,paid annual,60.01,2023-09-20,2023-12-31,102.0,60.01
68560,764QTCH734,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,120.0
68562,764RGUU013,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,183.0,0.0
68564,764RTBD643,RetroReel,paid monthly,30.01,2023-10-17,2023-12-31,75.0,90.03
68565,764SPBO167,ChillStream,expired monthly,25.0,2023-07-01,2023-12-31,183.0,125.0
68566,764SPBO167,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
68569,764SSTR230,CineQuest,paid monthly,11.99,2023-07-01,2023-08-22,52.0,167.35
68571,764UHGJ963,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
68573,764ULRL282,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
68574,764UTIA312,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
68577,764VFMJ415,ChillStream,discounted monthly,15.68,2023-07-14,2023-12-31,170.0,94.08
68578,764VWNO483,ChillStream,paid monthly,24.99,2023-11-15,2023-12-31,46.0,49.98
68580,764WPIT542,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
68581,764WSMB102,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
68582,764XGPP859,RetroReel,paid annual,119.99,2023-07-19,2023-12-31,165.0,119.99
68584,764XPQP836,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
68586,765ANAR508,Pulse,paid monthly,8.02,2023-07-01,2023-12-31,183.0,48.12
68588,765CGAL538,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
68590,765EAUS321,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
68591,765EBWC506,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
68592,765EJQO940,CineQuest,paid monthly,11.98,2023-07-01,2023-12-31,184.0,59.90000000000002
68593,765EQXJ172,Pulse,paid monthly,8.01,2023-07-01,2023-11-07,130.0,32.04
68594,765EXJG786,LimeLight,paid monthly,20.01,2023-12-08,2023-12-31,23.0,20.01
68596,765FBTL646,CineQuest,paid monthly,11.99,2023-08-06,2023-12-31,147.0,59.95
68597,765FGYP822,RetroReel,paid annual,120.0,2023-08-14,2023-12-31,139.0,120.0
68599,765FTSQ002,Pulse,trial monthly,7.67,2023-08-03,2023-12-31,150.0,38.35
68602,765GKNA338,CineQuest,paid monthly,11.99,2023-07-21,2023-12-31,163.0,71.94
68604,765HHCS305,ChillStream,paid monthly,24.99,2023-08-20,2023-12-31,133.0,124.94999999999999
68606,765HHCS305,CineQuest,paid monthly,11.99,2023-11-11,2023-12-31,50.0,23.98
68609,765HMRA586,CineQuest,paid monthly,12.01,2023-08-09,2023-12-04,117.0,94.25999999999999
68611,765HMRA586,Pulse,discounted monthly,2.56,2023-08-15,2023-12-31,138.0,12.8
68613,765HOBR605,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
68614,765HWWI141,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,183.0,179.94
68615,765HXIE235,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68617,765ILUJ535,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,183.0,175.14000000000001
68618,765ITGL874,RetroReel,paid monthly,30.01,2023-10-17,2023-12-31,75.0,90.03
68620,765JRFE325,LimeLight,paid monthly,19.99,2023-08-13,2023-12-31,140.0,99.94999999999999
68622,765KIBW958,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
68624,765KZVX773,Pulse,paid monthly,8.0,2023-07-27,2023-08-22,26.0,111.37
68625,765KZVX773,Pulse,paid monthly,8.0,2023-11-26,2023-12-31,35.0,16.0
68627,765LQHZ068,CineQuest,paid monthly,11.99,2023-07-01,2023-12-07,159.0,131.83
68629,765LQHZ068,LimeLight,paid monthly,20.01,2023-09-10,2023-12-31,112.0,80.04
68631,765MEKS673,Pulse,paid monthly,8.01,2023-09-27,2023-12-31,95.0,32.04
68634,765MLCH549,CineQuest,paid monthly,12.01,2023-07-01,2023-09-07,68.0,130.37
68635,765MLCH549,CineQuest,paid monthly,12.01,2023-12-04,2023-12-31,27.0,12.01
68637,765MXTF946,Pulse,paid monthly,8.0,2023-07-01,2023-11-24,147.0,32.0
68638,765NDFX254,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
68639,765NDFX254,RetroReel,expired monthly,30.0,2023-07-01,2023-11-13,135.0,90.0
68640,765NKYL261,LimeLight,paid annual,79.99,2023-07-01,2023-09-24,86.0,0.0
68642,765OIAX856,RetroReel,paid monthly,30.0,2023-10-24,2023-12-31,68.0,90.0
68643,765OORM078,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68644,765PFTR611,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
68646,765PZPA879,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
68647,765QFGG108,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,72.0
68648,765QMDJ653,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
68653,765SOUN795,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
68654,765STUR953,LimeLight,paid monthly,20.0,2023-07-01,2023-09-10,72.0,40.0
68655,765STUR953,LimeLight,paid monthly,19.99,2023-11-24,2023-12-31,37.0,39.98
68658,765TPBV168,Pulse,paid annual,49.98,2023-07-01,2023-12-31,184.0,0.0
68661,765UGGC222,ChillStream,paid annual,100.0,2023-09-25,2023-12-31,97.0,100.0
68663,765UIGU297,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,183.0,0.0
68665,765VDAO031,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,184.0,149.89999999999998
68668,765VURO190,CineQuest,paid monthly,11.99,2023-07-01,2023-11-18,140.0,179.85999999999999
68671,765VWIF194,ChillStream,trial annual,90.71,2023-09-29,2023-12-12,74.0,390.71
68672,765WHRC290,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68673,765WWBF154,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
68676,765XNZR832,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.059999999999995
68678,765XWKQ396,Pulse,paid monthly,8.01,2023-09-05,2023-10-24,49.0,101.11999999999999
68679,765XWKQ396,Pulse,paid monthly,8.01,2023-12-10,2023-12-31,21.0,8.01
68681,765XZDZ561,CineQuest,paid monthly,12.01,2023-07-01,2023-08-02,33.0,73.84
68682,765XZDZ561,CineQuest,paid monthly,12.01,2023-10-31,2023-12-31,61.0,36.03
68684,765YVJV773,CineQuest,paid monthly,11.99,2023-07-01,2023-08-25,55.0,164.33000000000004
68686,765YZEU671,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,48.059999999999995
68687,765ZEUK012,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
68689,765ZOKT842,Pulse,paid monthly,7.98,2023-07-01,2023-12-31,184.0,39.900000000000006
68691,765ZSXL124,RetroReel,paid monthly,30.0,2023-11-23,2023-12-31,38.0,60.0
68692,766CBDK289,CineQuest,paid annual,59.98,2023-07-01,2023-07-25,25.0,-59.98
68693,766CBDK289,CineQuest,paid monthly,11.99,2023-11-03,2023-12-31,58.0,23.98
68694,766CVRG545,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
68697,766CVRG545,Pulse,paid monthly,8.01,2023-09-26,2023-12-31,96.0,32.04
68699,766EGUD219,LimeLight,paid annual,79.98,2023-11-04,2023-12-31,57.0,79.98
68700,766EHJJ239,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
68701,766ERFM471,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
68704,766FKXS951,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.05000000000001
68705,766HBTB753,LimeLight,paid annual,80.01,2023-07-01,2023-09-23,85.0,-80.01
68706,766IZAL902,LimeLight,paid annual,80.01,2023-12-28,2023-12-31,3.0,80.01
68709,766JGFL607,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
68711,766JVIW251,LimeLight,discounted monthly,19.43,2023-08-22,2023-12-31,131.0,97.15
68713,766KITZ652,Pulse,paid monthly,8.0,2023-07-01,2023-07-24,23.0,58.0
68714,766KITZ652,Pulse,paid annual,49.99,2023-10-28,2023-12-31,64.0,49.99
68715,766KKRI344,RetroReel,paid monthly,29.99,2023-09-24,2023-12-31,98.0,119.96
68718,766LGHB055,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
68719,766LJKT258,LimeLight,paid monthly,20.01,2023-07-29,2023-12-31,155.0,120.06
68721,766LMIJ272,LimeLight,paid monthly,20.01,2023-10-16,2023-12-31,76.0,60.03
68723,766MJYJ029,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
68725,766MWIO317,LimeLight,paid annual,79.99,2023-08-23,2023-12-31,130.0,79.99
68726,766MWIO317,RetroReel,discounted monthly,23.52,2023-07-01,2023-12-31,183.0,141.12
68728,766NEZD330,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
68729,766NLEO683,RetroReel,paid annual,120.0,2023-07-01,2023-09-23,85.0,0.0
68730,766NLEO683,RetroReel,paid monthly,30.01,2023-11-06,2023-12-31,55.0,60.02
68732,766OLCG934,CineQuest,paid monthly,12.0,2023-09-18,2023-12-31,104.0,48.0
68733,766OLCG934,Pulse,paid annual,49.99,2023-07-01,2023-12-31,184.0,0.0
68736,766OWQT572,LimeLight,paid monthly,20.01,2023-08-31,2023-12-31,122.0,100.05000000000001
68737,766PBWF654,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
68738,766PTJS091,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,55.93
68739,766QODX904,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
68740,766QOSW490,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68741,766QUVP573,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
68743,766ROJX675,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
68745,766ROJX675,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
68746,766RORN591,ChillStream,paid monthly,25.02,2023-12-14,2023-12-31,17.0,25.02
68748,766RORN591,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
68750,766RSRG999,LimeLight,paid annual,80.0,2023-09-18,2023-12-31,104.0,80.0
68752,766STAO699,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,183.0,0.0
68753,766SYKS712,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,119.94000000000003
68754,766TUWQ540,Pulse,paid annual,49.98,2023-07-01,2023-12-31,184.0,0.0
68756,766TYUE859,Pulse,paid annual,50.01,2023-07-01,2023-12-31,183.0,0.0
68758,766UFHG878,CineQuest,paid annual,60.0,2023-07-01,2023-10-05,97.0,59.99000000000001
68760,766UFHG878,Pulse,paid annual,50.0,2023-08-01,2023-12-31,152.0,50.0
68761,766UWKH136,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,150.05999999999997
68762,766UWKH136,LimeLight,expired monthly,19.99,2023-07-01,2023-10-28,119.0,59.97
68763,766VGWX075,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
68764,766VGZO156,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
68765,766VTFP031,LimeLight,paid monthly,20.01,2023-07-01,2023-12-15,168.0,80.03999999999999
68768,766WUQO442,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
68771,766WVJF395,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
68772,766WVKJ687,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,183.0,0.0
68773,766XBIE409,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.94999999999999
68774,766XBIE409,LimeLight,paid monthly,20.01,2023-07-01,2023-11-05,128.0,60.03
68777,766XCFZ265,RetroReel,paid monthly,29.98,2023-11-26,2023-12-31,35.0,59.96
68780,766XEPW111,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,183.0,0.0
68781,766XMWT807,ChillStream,paid annual,100.01,2023-07-14,2023-12-31,170.0,100.01
68782,766YPQA989,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
68783,766ZQPK267,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
68784,766ZRXE937,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68785,766ZWWH440,LimeLight,paid monthly,20.0,2023-07-01,2023-09-18,80.0,67.75999999999999
68786,766ZWWH440,LimeLight,discounted monthly,16.98,2023-10-04,2023-12-20,77.0,318.7
68788,767ABWV813,ChillStream,paid annual,100.0,2023-10-06,2023-12-31,86.0,100.0
68790,767AJZI940,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.94999999999999
68791,767AKZQ120,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,55.93
68792,767AKZQ120,RetroReel,paid annual,119.99,2023-07-01,2023-10-09,101.0,0.0
68796,767BEJH153,LimeLight,paid annual,80.01,2023-07-01,2023-08-10,40.0,76.05999999999999
68797,767BEJH153,LimeLight,paid annual,79.99,2023-12-24,2023-12-31,7.0,79.99
68798,767BPYX370,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,84.0
68801,767CYSE434,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,183.0,0.0
68804,767DFFA690,ChillStream,trial monthly,11.51,2023-07-01,2023-12-31,183.0,69.06
68806,767DJXB862,CineQuest,paid annual,59.99,2023-08-08,2023-12-31,145.0,59.99
68808,767DKOX459,LimeLight,paid annual,79.99,2023-08-17,2023-12-31,136.0,79.99
68810,767DZIF165,ChillStream,paid monthly,24.98,2023-10-22,2023-12-31,70.0,74.94
68813,767EDJB451,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
68814,767EFWB170,CineQuest,paid monthly,11.99,2023-11-17,2023-12-31,44.0,23.98
68816,767FNRA817,Pulse,expired monthly,8.0,2023-07-01,2023-07-16,15.0,-8.0
68817,767FNRA817,Pulse,paid monthly,7.98,2023-09-05,2023-12-31,117.0,31.92
68820,767GMOP029,Pulse,paid monthly,8.01,2023-07-09,2023-08-25,47.0,136.06
68821,767GMOP029,Pulse,paid monthly,8.01,2023-11-30,2023-12-10,10.0,144.07
68822,767HAAK630,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
68824,767HNQW597,Pulse,paid monthly,7.98,2023-07-01,2023-08-09,40.0,24.0
68825,767HNQW597,Pulse,trial monthly,3.69,2023-11-18,2023-12-31,43.0,7.38
68827,767IXKU553,CineQuest,paid annual,60.01,2023-09-01,2023-12-31,121.0,60.01
68828,767JPSL995,RetroReel,paid monthly,30.01,2023-07-01,2023-12-11,164.0,120.03999999999999
68829,767KABN735,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.04999999999998
68830,767KEMV682,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
68831,767KHEV962,RetroReel,paid annual,120.03,2023-07-01,2023-12-31,184.0,0.0
68834,767MEXH110,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,47.94
68835,767MHCH010,ChillStream,paid monthly,25.0,2023-07-01,2023-11-24,147.0,100.0
68836,767MHCH010,CineQuest,paid monthly,12.0,2023-10-02,2023-12-31,90.0,36.0
68839,767MIPW364,ChillStream,paid monthly,25.01,2023-07-01,2023-07-08,7.0,25.010000000000005
68840,767MIPW364,ChillStream,paid annual,99.98,2023-11-22,2023-12-31,39.0,99.98
68843,767MPVH665,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,184.0,100.10000000000002
68844,767MUOW699,RetroReel,paid monthly,29.99,2023-08-02,2023-12-31,151.0,179.94
68847,767NQBM817,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
68849,767OAOU600,Pulse,trial monthly,5.75,2023-10-04,2023-12-31,88.0,17.25
68850,767OGKD779,RetroReel,paid annual,119.98,2023-12-29,2023-12-31,2.0,119.98
68853,767OKTE460,ChillStream,paid monthly,25.0,2023-07-01,2023-12-29,181.0,559.26
68855,767OKTE460,LimeLight,paid monthly,19.98,2023-07-01,2023-10-18,109.0,139.9
68856,767ORTG178,ChillStream,paid monthly,24.99,2023-07-01,2023-10-26,118.0,149.16000000000005
68857,767ORTG178,ChillStream,paid monthly,25.0,2023-12-13,2023-12-31,18.0,25.0
68859,767ORTG178,CineQuest,paid monthly,11.98,2023-07-01,2023-12-31,184.0,71.88000000000001
68860,767OUMU075,RetroReel,paid annual,120.0,2023-09-28,2023-12-31,94.0,120.0
68862,767QDAI551,CineQuest,paid monthly,12.02,2023-07-01,2023-11-30,152.0,206.06
68866,767RMER105,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68868,767RTSI175,RetroReel,paid annual,120.02,2023-07-01,2023-07-16,15.0,58.249999999999986
68869,767RTSI175,RetroReel,paid monthly,29.99,2023-11-04,2023-12-31,57.0,59.98
68871,767SSRE368,Pulse,trial monthly,6.34,2023-07-09,2023-12-13,157.0,138.06
68873,767TVEX489,ChillStream,paid monthly,25.0,2023-07-01,2023-09-02,64.0,199.92999999999995
68874,767TVEX489,ChillStream,paid monthly,25.01,2023-12-05,2023-12-31,26.0,25.01
68876,767UUUN224,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
68878,767VGNI461,ChillStream,paid monthly,25.01,2023-07-01,2023-08-24,54.0,400.02
68879,767VGNI461,LimeLight,paid monthly,20.0,2023-07-01,2023-07-05,4.0,31.700000000000003
68880,767VGNI461,LimeLight,paid monthly,20.0,2023-10-15,2023-12-31,77.0,60.0
68882,767WAJT614,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.05999999999999
68886,767XAMC900,Pulse,paid monthly,8.0,2023-07-01,2023-08-14,44.0,95.32000000000001
68887,767XERV998,RetroReel,paid monthly,30.03,2023-07-01,2023-12-31,184.0,180.17999999999998
68889,767XMZU841,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
68891,767XUUG632,LimeLight,paid monthly,20.0,2023-10-05,2023-12-31,87.0,60.0
68893,767YNKH466,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
68897,767ZVKD293,Pulse,paid monthly,7.99,2023-07-01,2023-08-19,50.0,15.999999999999993
68898,768AGXS847,RetroReel,paid annual,119.98,2023-07-01,2023-11-20,142.0,0.0
68899,768AGXS847,RetroReel,paid annual,119.99,2023-12-23,2023-12-31,8.0,119.99
68900,768ALHM577,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,183.0,0.0
68901,768BJBR761,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
68904,768BPSN565,Pulse,paid annual,50.01,2023-07-01,2023-12-31,183.0,0.0
68906,768COYX413,Pulse,paid monthly,8.01,2023-10-11,2023-12-06,56.0,120.02
68909,768DFBY870,LimeLight,trial monthly,18.05,2023-10-25,2023-12-31,67.0,54.150000000000006
68911,768DHPN287,LimeLight,paid monthly,20.0,2023-07-31,2023-12-31,153.0,120.0
68914,768FWWF679,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,120.0
68916,768FXDU566,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
68918,768GIWI728,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,120.06000000000003
68920,768GWXI431,RetroReel,paid annual,119.98,2023-07-01,2023-12-31,184.0,0.0
68922,768HMUT057,ChillStream,paid monthly,24.99,2023-09-16,2023-12-31,106.0,99.96
68923,768HYLN819,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,180.0
68925,768IDWK386,LimeLight,paid annual,79.99,2023-12-03,2023-12-31,28.0,79.99
68926,768IJJX035,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,183.0,0.0
68928,768IPWU628,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
68930,768JQQZ748,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68933,768KRPE656,CineQuest,paid monthly,12.0,2023-07-01,2023-09-23,84.0,156.01
68936,768KRWL528,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,183.0,0.0
68937,768KSMV569,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
68938,768KZOA268,RetroReel,paid annual,120.0,2023-09-13,2023-12-31,109.0,120.0
68940,768LCWZ412,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,184.0,149.89999999999998
68942,768LDWS789,ChillStream,paid monthly,25.01,2023-07-01,2023-11-05,128.0,225.04
68944,768LKGL011,LimeLight,paid monthly,20.01,2023-12-29,2023-12-31,2.0,20.01
68945,768MMHF680,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
68946,768MPVI764,RetroReel,paid monthly,30.02,2023-07-01,2023-10-08,100.0,90.06
68947,768MPVI764,RetroReel,paid monthly,30.0,2023-11-05,2023-12-31,56.0,60.0
68948,768MTJG478,RetroReel,paid monthly,30.0,2023-09-05,2023-12-31,117.0,120.0
68949,768NLUP608,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68950,768NQIN841,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
68952,768OEAP550,ChillStream,paid monthly,24.98,2023-08-29,2023-12-31,124.0,124.9
68954,768OIQQ591,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
68957,768PDZU435,ChillStream,paid monthly,25.01,2023-10-15,2023-12-31,77.0,75.03
68958,768PDZU435,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,119.94000000000003
68960,768PIFE112,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
68962,768PMAE551,Pulse,paid monthly,7.99,2023-07-01,2023-07-06,5.0,0.0
68963,768PMAE551,Pulse,paid monthly,8.01,2023-09-27,2023-12-31,95.0,32.04
68965,768QWQP256,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
68966,768ROOF541,CineQuest,paid annual,60.01,2023-07-01,2023-07-09,9.0,0.0
68971,768TYRN822,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,48.0
68974,768UXOP408,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
68977,768WMGK849,CineQuest,paid monthly,12.01,2023-11-13,2023-12-31,48.0,24.02
68980,768WMGK849,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,55.93
68981,768XESD426,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,150.05999999999997
68983,768XWOF851,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,183.0,119.88
68987,768YJSJ983,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,184.0,150.12
68988,768YPEA765,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
68990,768ZSPA659,CineQuest,paid monthly,11.99,2023-07-01,2023-07-11,11.0,24.00999999999999
68991,768ZSPA659,CineQuest,discounted annual,30.31,2023-11-11,2023-12-31,50.0,30.31
68992,768ZWTT398,LimeLight,paid monthly,20.0,2023-09-25,2023-12-31,97.0,80.0
68994,768ZWTT398,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
68995,769AQGF828,RetroReel,paid monthly,30.0,2023-11-21,2023-12-31,40.0,60.0
68998,769BAON854,Pulse,paid monthly,8.0,2023-07-01,2023-08-17,47.0,102.58999999999999
68999,769BRXW246,RetroReel,paid monthly,30.0,2023-11-09,2023-12-31,52.0,60.0
69001,769DPNR620,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
69003,769FFHR190,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
