,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,2023_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
9934,879QWMS570,LimeLight,118,80.0,1,1,0,0,1,0.0,0,0,1,0
9935,879RVFG714,LimeLight,346,19.99,1,0,0,0,0,200.0,2,0,1,0
9936,879VLSB171,LimeLight,116,160.04000000000002,2,1,1,1,3,0.0,0,0,0,1
9937,879VMSE814,LimeLight,61,59.49,2,2,1,0,3,0.0,0,0,0,1
9938,879VUWW070,LimeLight,336,240.0,1,0,0,2,2,140.03,1,0,1,0
9939,880AIVT304,LimeLight,249,179.91,1,0,0,2,2,120.12,1,0,1,0
9940,880BUKI687,LimeLight,334,240.0,1,0,0,2,2,0.0,0,0,1,0
9941,880FJJO848,LimeLight,21,80.0,1,2,0,0,2,0.0,0,0,1,0
9942,880HHBR067,LimeLight,55,159.99,3,2,2,1,5,0.0,0,1,0,0
9943,880HUDD296,LimeLight,216,35.5,1,1,0,0,1,220.0,2,0,1,0
9944,880HUXR528,LimeLight,201,160.01999999999998,1,1,0,1,2,0.0,0,0,1,0
9945,880IKQQ604,LimeLight,86,97.32,1,2,0,1,3,0.0,0,0,0,1
9946,880JCMJ273,LimeLight,200,140.07000000000002,1,1,0,1,2,100.0,1,0,1,0
9947,880PXXT211,LimeLight,339,20.02,1,0,0,0,0,80.0,1,0,1,0
9948,880QOKY051,LimeLight,221,80.0,1,1,0,0,1,0.0,0,0,1,0
9949,880SJYG976,LimeLight,104,80.0,2,2,1,0,3,76.27,1,0,0,1
9950,880UEPC713,LimeLight,194,120.0,1,1,0,1,2,139.86,1,0,1,0
9951,880UHPZ142,LimeLight,115,80.04,1,1,0,0,1,0.0,0,0,1,0
9952,880ULON075,LimeLight,317,80.0,2,0,1,0,1,0.0,0,0,1,0
9953,880VJCF306,LimeLight,187,140.07000000000002,1,1,0,1,2,200.06,2,0,1,0
9954,880YKSE460,LimeLight,213,119.88,1,1,0,1,2,239.88,2,0,1,0
9955,880YLCN026,LimeLight,157,125.13,1,1,0,1,2,220.0,2,0,1,0
9956,881AEWH449,LimeLight,14,76.03999999999999,1,2,0,0,2,0.0,0,0,1,0
9957,881JLYA609,LimeLight,16,78.01,1,2,0,0,2,80.0,1,0,1,0
9958,881RUMG364,LimeLight,111,80.01,1,2,0,0,2,160.01,2,0,1,0
9959,882BBWA740,LimeLight,210,119.94,1,1,0,1,2,60.0,1,0,1,0
9960,882CUYX867,LimeLight,38,69.22,1,2,0,0,2,240.0,2,0,1,0
9961,882JFQA779,LimeLight,332,239.88,1,0,0,2,2,0.0,0,0,1,0
9962,882JHFC697,LimeLight,89,60.03,1,2,0,0,2,200.0,2,0,1,0
9963,882KEHU731,LimeLight,300,200.0,2,0,1,2,3,0.0,0,0,0,1
9964,882MQEQ288,LimeLight,140,99.95,1,1,0,1,2,0.0,0,0,1,0
9965,882QDKZ795,LimeLight,361,260.26,1,0,0,2,2,0.0,0,0,1,0
9966,882QQMU568,LimeLight,94,80.08,1,2,0,0,2,0.0,0,0,1,0
9967,882SOEN583,LimeLight,20,220.0,1,2,0,2,4,89.59,1,0,0,1
9968,882TKYB542,LimeLight,149,180.1,1,1,0,2,3,0.0,0,0,0,1
9969,882WCTO967,LimeLight,57,80.0,1,2,0,0,2,0.0,0,0,1,0
9970,883GLYG362,LimeLight,157,79.99,2,1,1,0,2,0.0,0,0,1,0
9971,883GZSY003,LimeLight,75,199.8,1,2,0,2,4,200.0,2,0,0,1
9972,883QTSO177,LimeLight,236,64.77,1,1,0,0,1,79.99,1,0,1,0
9973,883TCDC035,LimeLight,124,75.8,1,1,0,0,1,140.0,1,0,1,0
9974,883XCBA897,LimeLight,139,140.05,1,1,0,1,2,0.0,0,0,1,0
9975,884CCHO265,LimeLight,50,159.96,1,2,0,1,3,0.0,0,0,0,1
9976,884CNHM388,LimeLight,209,139.86,1,1,0,1,2,200.10000000000002,2,0,1,0
9977,884NSNL787,LimeLight,262,80.01,2,0,1,0,1,79.99,1,0,1,0
9978,884PHOT954,LimeLight,68,140.0,1,2,0,1,3,0.0,0,0,0,1
9979,884VXAC102,LimeLight,321,220.11,1,0,0,2,2,59.97,1,0,1,0
9980,884VZFD420,LimeLight,259,179.91,2,0,1,2,3,0.0,0,0,0,1
9981,884XTAE679,LimeLight,296,19.99,1,0,0,0,0,180.0,2,0,1,0
9982,884YMGI747,LimeLight,221,80.02,1,1,0,0,1,0.0,0,0,1,0
9983,885BXUU333,LimeLight,349,80.0,2,0,1,0,1,0.0,0,0,1,0
9984,885EZWU459,LimeLight,184,100.0,1,1,0,1,2,0.0,0,0,1,0
9985,885HCTO207,LimeLight,276,80.0,1,0,0,0,0,0.0,0,0,1,0
9986,885KAVS640,LimeLight,227,160.04000000000002,1,1,0,1,2,80.01,1,0,1,0
9987,885MWGT063,LimeLight,353,79.99,1,0,0,0,0,79.99,1,0,1,0
9988,885NURQ302,LimeLight,205,80.02,1,1,0,0,1,79.99,1,0,1,0
9989,885ODYK444,LimeLight,114,20.0,2,2,1,0,3,239.88,2,0,0,1
9990,885PCQD044,LimeLight,19,80.0,1,2,0,0,2,109.91,1,0,1,0
9991,885QYNI855,LimeLight,25,180.08,1,2,0,2,4,219.89999999999998,2,0,0,1
9992,885VXSB785,LimeLight,320,220.0,1,0,0,2,2,80.0,1,0,1,0
9993,885YGXG844,LimeLight,85,48.24,1,2,0,0,2,139.92999999999998,1,0,1,0
9994,886AORG995,LimeLight,48,260.0,1,2,0,2,4,99.93,1,0,0,1
9995,886CDFJ596,LimeLight,209,79.99,1,1,0,0,1,0.0,0,0,1,0
9996,886MBQM301,LimeLight,305,39.98,1,0,0,0,0,80.01,1,0,1,0
9997,886NKDK039,LimeLight,81,80.0,1,2,0,0,2,160.0,2,0,1,0
9998,886PZKM665,LimeLight,212,240.08,2,1,1,2,4,0.0,0,0,0,1
9999,886RZCS693,LimeLight,289,136.0,1,0,0,1,1,80.0,1,0,1,0
10000,886TINY632,LimeLight,19,220.21,1,2,0,2,4,63.2,1,0,0,1
10001,886UWGP304,LimeLight,299,80.01,1,0,0,0,0,80.01,1,0,1,0
10002,887GPTC038,LimeLight,79,240.0,1,2,0,2,4,0.0,0,0,0,1
10003,887KIFS610,LimeLight,40,120.01,1,2,0,1,3,220.11,2,0,0,1
10004,887NAPN244,LimeLight,337,167.76,1,0,0,2,2,140.0,1,0,1,0
10005,887SJJD548,LimeLight,319,220.0,1,0,0,2,2,40.02,0,0,1,0
10006,887SUPX199,LimeLight,151,240.0,1,1,0,2,3,0.0,0,0,0,1
10007,887TTWZ104,LimeLight,345,239.88,1,0,0,2,2,140.0,1,0,1,0
10008,887VGMB192,LimeLight,12,20.0,1,2,0,0,2,100.0,1,0,1,0
10009,887VUFJ535,LimeLight,176,79.99,1,1,0,0,1,0.0,0,0,1,0
10010,887WFIR658,LimeLight,126,159.92,1,1,0,1,2,185.97,2,0,1,0
10011,887WLHN883,LimeLight,175,79.97,1,1,0,0,1,0.0,0,0,1,0
10012,887XEJM434,LimeLight,64,60.0,2,2,1,0,3,100.0,1,0,0,1
10013,887XSJG699,LimeLight,291,200.1,1,0,0,2,2,0.0,0,0,1,0
10014,887YDWR807,LimeLight,284,200.1,1,0,0,2,2,239.87999999999997,2,0,1,0
10015,887YDZM864,LimeLight,105,52.16,1,2,0,0,2,40.0,0,0,1,0
10016,888ACBI040,LimeLight,248,80.0,1,0,0,0,0,0.0,0,0,1,0
10017,888CVOX826,LimeLight,97,180.0,1,2,0,2,4,239.88,2,0,0,1
10018,888CXKL326,LimeLight,162,80.01,1,1,0,0,1,80.02,1,0,1,0
10019,888DMHI194,LimeLight,64,31.59,3,2,2,0,4,239.93,2,0,0,1
10020,888EEXQ691,LimeLight,99,80.01,1,2,0,0,2,0.0,0,0,1,0
10021,888GDJQ818,LimeLight,224,80.0,1,1,0,0,1,80.04,1,0,1,0
10022,888GSNL765,LimeLight,159,79.99,1,1,0,0,1,179.95,2,0,1,0
10023,888JGCF624,LimeLight,327,220.0,1,0,0,2,2,120.0,1,0,1,0
10024,888JNCU449,LimeLight,322,195.67,2,0,1,2,3,0.0,0,0,0,1
10025,888LBRI309,LimeLight,338,239.76,1,0,0,2,2,219.92999999999998,2,0,1,0
10026,888NIIC682,LimeLight,104,180.1,1,2,0,2,4,0.0,0,0,0,1
10027,888NLXA477,LimeLight,221,160.16,1,1,0,1,2,160.08,2,0,1,0
10028,888REEA771,LimeLight,104,160.01,3,2,2,1,5,0.0,0,1,0,0
10029,888RUIP345,LimeLight,90,175.39999999999998,2,2,1,2,5,191.28,2,1,0,0
10030,888SOHU409,LimeLight,0,240.0,2,2,1,2,5,83.25,1,1,0,0
10031,888TSEO857,LimeLight,321,80.04,1,0,0,0,0,0.0,0,0,1,0
10032,888VDUK271,LimeLight,75,30.71,1,2,0,0,2,80.01,1,0,1,0
10033,888YTNM871,LimeLight,1,80.0,1,2,0,0,2,0.0,0,0,1,0
10034,888ZTJQ197,LimeLight,111,80.0,2,2,1,0,3,79.99,1,0,0,1
10035,889CLJQ930,LimeLight,157,80.0,1,1,0,0,1,59.94,1,0,1,0
10036,889GHVR958,LimeLight,104,159.99,1,2,0,1,3,80.0,1,0,0,1
10037,889HMQM868,LimeLight,278,199.9,2,0,1,2,3,0.0,0,0,0,1
10038,889IGDE939,LimeLight,135,57.82,2,1,1,0,2,0.0,0,0,1,0
10039,889JOIW740,LimeLight,278,80.0,1,0,0,0,0,0.0,0,0,1,0
10040,889MCYI852,LimeLight,148,11.93,1,1,0,0,1,80.0,1,0,1,0
10041,889MXUX927,LimeLight,179,193.62,1,1,0,2,3,99.94999999999999,1,0,0,1
10042,889OJIG871,LimeLight,66,239.89,1,2,0,2,4,0.0,0,0,0,1
10043,889OYQF996,LimeLight,206,159.98,1,1,0,1,2,0.0,0,0,1,0
10044,889WIVZ660,LimeLight,356,240.12,1,0,0,2,2,140.06,1,0,1,0
10045,889ZLLM083,LimeLight,284,79.99,1,0,0,0,0,80.0,1,0,1,0
10046,890BURI040,LimeLight,141,80.04,1,1,0,0,1,161.8,2,0,1,0
10047,890FBJD896,LimeLight,242,180.09,1,0,0,2,2,99.99,1,0,1,0
10048,890GVZY280,LimeLight,345,80.0,1,0,0,0,0,0.0,0,0,1,0
10049,890HWEH900,LimeLight,300,79.99,1,0,0,0,0,0.0,0,0,1,0
10050,890IOMI552,LimeLight,245,40.02,2,0,1,0,1,34.11,0,0,1,0
10051,890OSIZ391,LimeLight,289,79.99,1,0,0,0,0,0.0,0,0,1,0
10052,890OUYE707,LimeLight,57,132.99,1,2,0,1,3,0.0,0,0,0,1
10053,890QUYK459,LimeLight,206,141.01000000000002,1,1,0,1,2,140.14,1,0,1,0
10054,890WGGP071,LimeLight,314,79.99,1,0,0,0,0,0.0,0,0,1,0
10055,890XMBA604,LimeLight,99,79.92,1,2,0,0,2,179.91,2,0,1,0
10056,891DXCG921,LimeLight,260,40.02,1,0,0,0,0,220.11,2,0,1,0
10057,891GUTA312,LimeLight,81,140.01,1,2,0,1,3,0.0,0,0,0,1
10058,891GYDC094,LimeLight,352,80.0,1,0,0,0,0,180.0,2,0,1,0
10059,891LKJH525,LimeLight,203,140.0,1,1,0,1,2,236.27,2,0,1,0
10060,891MFUF376,LimeLight,12,219.9,1,2,0,2,4,0.0,0,0,0,1
10061,891QWHY286,LimeLight,334,20.01,1,0,0,0,0,184.10000000000002,2,0,1,0
10062,891RTNU203,LimeLight,199,140.0,1,1,0,1,2,0.0,0,0,1,0
10063,891ZIRX669,LimeLight,331,239.88,1,0,0,2,2,20.0,0,0,1,0
10064,891ZRTA399,LimeLight,143,99.9,1,1,0,1,2,0.0,0,0,1,0
10065,892EXLO452,LimeLight,130,139.99,2,1,1,1,3,0.0,0,0,0,1
10066,892FBSB707,LimeLight,133,79.92,2,1,1,0,2,180.09,2,0,1,0
10067,892HZNQ212,LimeLight,188,140.0,1,1,0,1,2,60.010000000000005,1,0,1,0
10068,892JHTH084,LimeLight,313,80.0,1,0,0,0,0,160.0,2,0,1,0
10069,892RAVW581,LimeLight,286,199.8,1,0,0,2,2,239.88,2,0,1,0
10070,892RROD432,LimeLight,117,100.0,1,1,0,1,2,140.14,1,0,1,0
10071,892SODW825,LimeLight,344,240.12,2,0,1,2,3,103.08,1,0,0,1
10072,892TFKV979,LimeLight,252,219.96,1,0,0,2,2,0.0,0,0,1,0
10073,892ZUZP250,LimeLight,79,180.0,2,2,1,2,5,0.0,0,1,0,0
10074,893BYAT684,LimeLight,11,220.11,1,2,0,2,4,102.87,1,0,0,1
10075,893IHJX606,LimeLight,55,45.87,1,2,0,0,2,199.94,2,0,1,0
10076,893JHJZ867,LimeLight,65,80.08,1,2,0,0,2,123.89999999999999,1,0,1,0
10077,893MQOE064,LimeLight,52,79.97,1,2,0,0,2,0.0,0,0,1,0
10078,893OWXJ682,LimeLight,104,79.92,2,2,1,0,3,39.98,0,0,0,1
10079,893PVEL712,LimeLight,277,152.10000000000002,1,0,0,1,1,199.8,2,0,1,0
10080,893RPLA010,LimeLight,110,80.0,1,2,0,0,2,120.0,1,0,1,0
10081,893SIUW389,LimeLight,212,160.16,1,1,0,1,2,0.0,0,0,1,0
10082,893TDUN206,LimeLight,287,20.0,1,0,0,0,0,80.02,1,0,1,0
10083,893ZJEF056,LimeLight,317,240.02,1,0,0,2,2,199.89999999999998,2,0,1,0
10084,894BMCT655,LimeLight,18,20.02,1,2,0,0,2,0.0,0,0,1,0
10085,894MNJC408,LimeLight,186,80.01,2,1,1,0,2,59.97,1,0,1,0
10086,894SLDU374,LimeLight,112,54.12,1,2,0,0,2,120.0,1,0,1,0
10087,894UECY229,LimeLight,38,179.82,1,2,0,2,4,0.0,0,0,0,1
10088,894WQCA308,LimeLight,102,140.01,1,2,0,1,3,0.0,0,0,0,1
10089,894YKVC468,LimeLight,160,80.0,1,1,0,0,1,80.02,1,0,1,0
10090,894YOTV214,LimeLight,332,78.44,1,0,0,0,0,80.02,1,0,1,0
10091,894ZDKT502,LimeLight,358,240.0,1,0,0,2,2,0.0,0,0,1,0
10092,894ZEOM549,LimeLight,124,99.95,1,1,0,1,2,174.41,2,0,1,0
10093,894ZYYT515,LimeLight,46,199.92,1,2,0,2,4,0.0,0,0,0,1
10094,895COTA416,LimeLight,141,100.05,2,1,1,1,3,200.07000000000002,2,0,0,1
10095,895GBYM686,LimeLight,319,240.02,1,0,0,2,2,0.0,0,0,1,0
10096,895GXWB358,LimeLight,35,160.0,1,2,0,1,3,0.0,0,0,0,1
10097,895IGZM663,LimeLight,41,199.6,1,2,0,2,4,0.0,0,0,0,1
10098,895IMOD112,LimeLight,90,140.03,1,2,0,1,3,0.0,0,0,0,1
10099,895JRSZ158,LimeLight,206,29.49,1,1,0,0,1,140.0,1,0,1,0
10100,895KUQY020,LimeLight,322,220.11,1,0,0,2,2,240.0,2,0,1,0
10101,895LCLR681,LimeLight,306,155.98,1,0,0,1,1,259.9,2,0,1,0
10102,895RLUE361,LimeLight,74,60.0,1,2,0,0,2,0.0,0,0,1,0
10103,895VKQH361,LimeLight,330,219.89,1,0,0,2,2,0.0,0,0,1,0
10104,895WZHK197,LimeLight,203,139.92999999999998,1,1,0,1,2,0.0,0,0,1,0
10105,895YDIY530,LimeLight,170,170.52999999999997,1,1,0,2,3,239.82,2,0,0,1
10106,895YECS624,LimeLight,226,160.0,2,1,1,1,3,59.94,1,0,0,1
10107,896FMGS977,LimeLight,228,80.01,1,1,0,0,1,80.0,1,0,1,0
10108,896GHOF020,LimeLight,8,80.0,2,2,1,0,3,0.0,0,0,0,1
10109,896JIYM723,LimeLight,355,80.02,1,0,0,0,0,0.0,0,0,1,0
10110,896OZYN878,LimeLight,55,140.07000000000002,1,2,0,1,3,53.82000000000001,1,0,0,1
10111,896PKSE529,LimeLight,29,20.0,2,2,1,0,3,79.96,1,0,0,1
10112,896SCRM169,LimeLight,118,99.95,1,1,0,1,2,0.0,0,0,1,0
10113,896TIQL856,LimeLight,360,80.0,1,0,0,0,0,0.0,0,0,1,0
10114,896ZRPI144,LimeLight,1,80.0,1,2,0,0,2,0.0,0,0,1,0
10115,897AGKU895,LimeLight,300,53.87,1,0,0,0,0,80.0,1,0,1,0
10116,897BONO829,LimeLight,183,138.61,1,1,0,1,2,80.0,1,0,1,0
10117,897BTSY901,LimeLight,63,220.0,1,2,0,2,4,95.62,1,0,0,1
10118,897HCNH349,LimeLight,75,143.49,2,2,1,1,4,60.0,1,0,0,1
10119,897KXIX977,LimeLight,14,20.01,1,2,0,0,2,160.0,2,0,1,0
10120,897LADF174,LimeLight,229,160.08,1,1,0,1,2,0.0,0,0,1,0
10121,897VUEO387,LimeLight,150,100.05,1,1,0,1,2,20.01,0,0,1,0
10122,897XKCA624,LimeLight,114,180.01,1,2,0,2,4,200.0,2,0,0,1
10123,898AMJB497,LimeLight,35,140.07000000000002,1,2,0,1,3,160.12,2,0,0,1
10124,898EPJJ572,LimeLight,0,0.0,1,2,0,0,2,240.0,2,0,1,0
10125,898KDBM063,LimeLight,56,80.0,1,2,0,0,2,80.01,1,0,1,0
10126,898KKAJ226,LimeLight,289,60.0,1,0,0,0,0,80.04,1,0,1,0
10127,898NNRY807,LimeLight,320,44.39,1,0,0,0,0,80.01,1,0,1,0
10128,898UPVP959,LimeLight,279,80.01,1,0,0,0,0,0.0,0,0,1,0
10129,899BNHZ535,LimeLight,131,79.98,1,1,0,0,1,0.0,0,0,1,0
10130,899CTOU615,LimeLight,164,160.06,1,1,0,1,2,180.0,2,0,1,0
10131,899EHOL919,LimeLight,110,80.01,1,2,0,0,2,0.0,0,0,1,0
10132,899EHTH399,LimeLight,345,240.0,2,0,1,2,3,219.89,2,0,0,1
10133,899FXWO155,LimeLight,154,120.0,2,1,1,1,3,169.6,2,0,0,1
10134,899ITOJ889,LimeLight,164,179.94,1,1,0,2,3,0.0,0,0,0,1
10135,899OSMG435,LimeLight,120,80.04,1,1,0,0,1,140.07000000000002,1,0,1,0
10136,899OZHK257,LimeLight,310,219.89,1,0,0,2,2,139.86,1,0,1,0
10137,899PWHG030,LimeLight,244,180.09,1,0,0,2,2,0.0,0,0,1,0
10138,899QPCM627,LimeLight,195,68.04,2,1,1,0,2,0.0,0,0,1,0
10139,899TMFZ043,LimeLight,151,149.24,1,1,0,1,2,219.89,2,0,1,0
10140,899UCLE007,LimeLight,47,220.11,2,2,1,2,5,0.0,0,1,0,0
10141,899YNOG376,LimeLight,364,70.14,1,0,0,0,0,80.01,1,0,1,0
10142,899ZXMR044,LimeLight,301,100.0,1,0,0,1,1,0.0,0,0,1,0
10143,900AFFF589,LimeLight,127,83.76,2,1,1,0,2,0.0,0,0,1,0
10144,900APEC923,LimeLight,57,200.06000000000003,1,2,0,2,4,0.0,0,0,0,1
10145,900CGSE515,LimeLight,101,119.88,1,2,0,1,3,54.54,1,0,0,1
10146,900FKRH178,LimeLight,362,80.01,1,0,0,0,0,126.35,1,0,1,0
10147,900GEQA506,LimeLight,300,80.0,2,0,1,0,1,0.0,0,0,1,0
10148,900LAFA777,LimeLight,351,228.48,1,0,0,2,2,199.89999999999998,2,0,1,0
10149,900UTHH615,LimeLight,151,31.23,1,1,0,0,1,79.98,1,0,1,0
10150,900XRUK619,LimeLight,344,240.0,1,0,0,2,2,100.01,1,0,1,0
10151,900YJUI350,LimeLight,288,60.0,1,0,0,0,0,219.89,2,0,1,0
10152,900YYKT934,LimeLight,258,39.98,2,0,1,0,1,0.0,0,0,1,0
10153,900ZTBT985,LimeLight,88,79.99,1,2,0,0,2,140.07000000000002,1,0,1,0
10154,901BEYY393,LimeLight,5,20.02,1,2,0,0,2,0.0,0,0,1,0
10155,901BVNB733,LimeLight,174,80.01,1,1,0,0,1,79.99,1,0,1,0
10156,901CCJG936,LimeLight,1,79.99,1,2,0,0,2,0.0,0,0,1,0
10157,901DDUX764,LimeLight,12,180.01,1,2,0,2,4,0.0,0,0,0,1
10158,901EAKH417,LimeLight,282,60.0,2,0,1,0,1,200.0,2,0,1,0
10159,901GCRJ325,LimeLight,311,40.02,1,0,0,0,0,250.26,2,0,1,0
10160,901GWAH230,LimeLight,294,239.94,2,0,1,2,3,0.0,0,0,0,1
10161,901IJBD326,LimeLight,270,180.09,1,0,0,2,2,0.0,0,0,1,0
10162,901KEMM596,LimeLight,317,219.78,1,0,0,2,2,179.94,2,0,1,0
10163,901KWQA514,LimeLight,317,20.0,1,0,0,0,0,219.89,2,0,1,0
10164,901LZON351,LimeLight,17,19.98,2,2,1,0,3,0.0,0,0,0,1
10165,901MQAC089,LimeLight,310,219.89,1,0,0,2,2,140.03,1,0,1,0
10166,901QYMZ904,LimeLight,261,260.0,1,0,0,2,2,40.02,0,0,1,0
10167,901ULMR252,LimeLight,86,200.0,1,2,0,2,4,119.88,1,0,0,1
10168,901XTIH872,LimeLight,335,240.0,1,0,0,2,2,0.0,0,0,1,0
10169,901XVQX856,LimeLight,90,60.0,1,2,0,0,2,259.88,2,0,1,0
10170,901XZXG727,LimeLight,219,160.0,1,1,0,1,2,0.0,0,0,1,0
10171,901YQXG429,LimeLight,116,220.03000000000003,1,1,0,2,3,0.0,0,0,0,1
10172,901ZDJO797,LimeLight,42,43.12,1,2,0,0,2,80.0,1,0,1,0
10173,901ZQUY724,LimeLight,83,28.78,2,2,1,0,3,79.98,1,0,0,1
10174,902JJNS391,LimeLight,246,180.0,1,0,0,2,2,0.0,0,0,1,0
10175,902KCTR357,LimeLight,317,240.1,1,0,0,2,2,220.12,2,0,1,0
10176,902KDXH456,LimeLight,35,159.99,2,2,1,1,4,80.01,1,0,0,1
10177,902KIGQ489,LimeLight,125,127.1,1,1,0,1,2,0.0,0,0,1,0
10178,902WDVF369,LimeLight,357,198.96,1,0,0,2,2,80.0,1,0,1,0
10179,902XAHX707,LimeLight,216,200.08,1,1,0,2,3,0.0,0,0,0,1
10180,902XIKW633,LimeLight,19,20.0,1,2,0,0,2,0.0,0,0,1,0
10181,902ZLEK180,LimeLight,160,120.19,1,1,0,1,2,79.99,1,0,1,0
10182,903AATP771,LimeLight,95,140.07000000000002,1,2,0,1,3,87.68,1,0,0,1
10183,903APXD841,LimeLight,356,240.12,1,0,0,2,2,0.0,0,0,1,0
10184,903EDXF857,LimeLight,79,48.69,1,2,0,0,2,199.7,2,0,1,0
10185,903EEIV703,LimeLight,268,153.36,1,0,0,1,1,180.09,2,0,1,0
10186,903HFPO497,LimeLight,316,219.89,2,0,1,2,3,0.0,0,0,0,1
10187,903IRGA062,LimeLight,275,80.0,1,0,0,0,0,160.01999999999998,2,0,1,0
10188,903JDRQ874,LimeLight,180,120.0,1,1,0,1,2,199.89999999999998,2,0,1,0
10189,903JIGI018,LimeLight,163,179.97,1,1,0,2,3,0.0,0,0,0,1
10190,903UJNH401,LimeLight,264,80.01,1,0,0,0,0,0.0,0,0,1,0
10191,903USOL821,LimeLight,53,80.0,1,2,0,0,2,80.0,1,0,1,0
10192,903VOHE447,LimeLight,65,119.97,1,2,0,1,3,0.0,0,0,0,1
10193,903ZDGA547,LimeLight,281,200.1,1,0,0,2,2,179.98,2,0,1,0
10194,904CDXZ891,LimeLight,259,179.82,1,0,0,2,2,0.0,0,0,1,0
10195,904CJYC437,LimeLight,240,180.08,1,0,0,2,2,0.0,0,0,1,0
10196,904FORP745,LimeLight,276,200.0,4,0,2,2,4,179.91,2,0,0,1
10197,904GNCU310,LimeLight,141,155.76000000000002,2,1,1,1,3,239.98,2,0,0,1
10198,904JETI005,LimeLight,353,20.01,1,0,0,0,0,259.90999999999997,2,0,1,0
10199,904ODUB464,LimeLight,45,220.0,2,2,1,2,5,0.0,0,1,0,0
10200,904RKXS746,LimeLight,129,100.0,1,1,0,1,2,0.0,0,0,1,0
10201,904SMFR408,LimeLight,339,240.12,1,0,0,2,2,120.1,1,0,1,0
10202,904SVMU197,LimeLight,73,79.99,1,2,0,0,2,80.0,1,0,1,0
10203,904TJGZ504,LimeLight,271,30.75,1,0,0,0,0,160.08,2,0,1,0
10204,904ULHW867,LimeLight,107,68.15,1,2,0,0,2,160.01,2,0,1,0
10205,905FOER769,LimeLight,33,79.99,1,2,0,0,2,0.0,0,0,1,0
10206,905FOFC171,LimeLight,111,180.0,2,2,1,2,5,119.94,1,1,0,0
10207,905HCFK064,LimeLight,190,140.14,2,1,1,1,3,159.92000000000002,2,0,0,1
10208,905IJHJ090,LimeLight,340,240.12,1,0,0,2,2,0.0,0,0,1,0
10209,905LLIV131,LimeLight,353,80.0,1,0,0,0,0,0.0,0,0,1,0
10210,905PSVE185,LimeLight,72,120.0,1,2,0,1,3,140.14,1,0,0,1
10211,905QMDK958,LimeLight,160,200.0,1,1,0,2,3,0.0,0,0,0,1
10212,905QSNP409,LimeLight,122,79.98,2,1,1,0,2,0.0,0,0,1,0
10213,905YFLJ203,LimeLight,244,179.91,1,0,0,2,2,160.0,2,0,1,0
10214,906APCN333,LimeLight,96,140.04000000000002,1,2,0,1,3,0.0,0,0,0,1
10215,906ARSF155,LimeLight,276,67.31,1,0,0,0,0,80.0,1,0,1,0
10216,906DPNR525,LimeLight,138,64.0,1,1,0,0,1,139.95,1,0,1,0
10217,906HKGH951,LimeLight,309,220.0,1,0,0,2,2,40.0,0,0,1,0
10218,906QSDM211,LimeLight,27,19.98,1,2,0,0,2,199.95999999999998,2,0,1,0
10219,906UATL908,LimeLight,310,80.0,1,0,0,0,0,0.0,0,0,1,0
10220,906WDJA655,LimeLight,11,140.0,1,2,0,1,3,0.0,0,0,0,1
10221,906WSIJ245,LimeLight,206,100.0,1,1,0,1,2,160.0,2,0,1,0
10222,906XISC952,LimeLight,171,120.0,1,1,0,1,2,0.0,0,0,1,0
10223,907DOJW406,LimeLight,3,20.02,1,2,0,0,2,0.0,0,0,1,0
10224,907HHWA205,LimeLight,283,80.0,1,0,0,0,0,0.0,0,0,1,0
10225,907MCTF882,LimeLight,318,79.99,2,0,1,0,1,0.0,0,0,1,0
10226,907UCLV680,LimeLight,342,240.0,1,0,0,2,2,100.0,1,0,1,0
10227,907XOQX450,LimeLight,100,80.01,1,2,0,0,2,80.0,1,0,1,0
10228,908ELMB257,LimeLight,142,240.11,1,1,0,2,3,0.0,0,0,0,1
10229,908GKRY799,LimeLight,24,107.4,1,2,0,1,3,139.79,1,0,0,1
10230,908LBES633,LimeLight,32,39.96,2,2,1,0,3,230.08,2,0,0,1
10231,908LTJY545,LimeLight,363,79.99,1,0,0,0,0,139.94,1,0,1,0
10232,908PBVG758,LimeLight,194,55.02,1,1,0,0,1,80.04,1,0,1,0
10233,908PNVQ197,LimeLight,48,220.0,2,2,1,2,5,0.0,0,1,0,0
10234,908QUQN389,LimeLight,44,80.0,1,2,0,0,2,0.0,0,0,1,0
10235,908RSME104,LimeLight,147,79.98,1,1,0,0,1,0.0,0,0,1,0
10236,908ZAOF563,LimeLight,103,80.04,1,2,0,0,2,0.0,0,0,1,0
10237,909DPGV075,LimeLight,179,120.06,1,1,0,1,2,199.89999999999998,2,0,1,0
10238,909EYPD675,LimeLight,281,200.0,2,0,1,2,3,0.0,0,0,0,1
10239,909HQFM083,LimeLight,134,80.01,1,1,0,0,1,0.0,0,0,1,0
10240,909NBAW538,LimeLight,213,119.94,2,1,1,1,3,0.0,0,0,0,1
10241,909NVCJ670,LimeLight,173,79.99,1,1,0,0,1,140.01999999999998,1,0,1,0
10242,909OZQK699,LimeLight,72,80.01,1,2,0,0,2,0.0,0,0,1,0
10243,909PQTE210,LimeLight,223,160.08,1,1,0,1,2,0.0,0,0,1,0
10244,909PVNI214,LimeLight,324,220.0,1,0,0,2,2,0.0,0,0,1,0
