,ID,BRAND,2023_REVENUE
32530,921JZWV104,LimeLight,99.98
32531,921LATG602,ChillStream,199.99
32532,921LATG602,LimeLight,80.01
32533,921LBDW148,RetroReel,210.07000000000002
32534,921MGWU990,Pulse,24.03
32535,921OMWP047,RetroReel,120.01
32536,921PCDO584,LimeLight,140.14
32537,921PDPI471,RetroReel,150.0
32538,921QEZM207,CineQuest,72.0
32539,921QNEY451,LimeLight,200.10000000000002
32540,921QULI793,CineQuest,26.87
32541,921RASN687,ChillStream,324.87
32542,921RBKB183,Pulse,96.12
32543,921REYB482,LimeLight,19.99
32544,921RLMQ887,CineQuest,12.02
32545,921SOSK275,Pulse,66.0
32546,921SRXX299,Pulse,71.43
32547,921UTRV370,ChillStream,100.02
32548,921VAYR057,LimeLight,220.03999999999996
32549,921VPHU261,ChillStream,150.06
32550,921WJEJ115,Pulse,16.02
32551,921ZHHR998,ChillStream,174.96
32552,921ZHHR998,RetroReel,209.92999999999998
32553,922ACDR632,LimeLight,140.03
32554,922AFMK143,CineQuest,60.0
32555,922BCQU663,LimeLight,80.08
32556,922BQZC151,CineQuest,59.99
32557,922BREG352,CineQuest,89.0
32558,922BSKS877,RetroReel,300.1
32559,922BUWJ590,RetroReel,120.0
32560,922CNIF791,LimeLight,140.0
32561,922DLII171,CineQuest,69.87
32562,922DWCN377,LimeLight,240.0
32563,922DXWJ441,LimeLight,140.07000000000002
32564,922FFFN911,ChillStream,200.0
32565,922GJPJ197,ChillStream,199.99
32566,922GPGU880,LimeLight,100.0
32567,922GPGU880,RetroReel,69.9
32568,922HFCK321,CineQuest,108.08999999999999
32569,922INCQ827,RetroReel,59.98
32570,922JKRY721,RetroReel,120.0
32571,922JTEV164,LimeLight,80.04
32572,922KSCR587,RetroReel,120.0
32573,922LGPH934,RetroReel,150.05
32574,922MSBX004,LimeLight,120.03
32575,922NBUN612,ChillStream,149.91
32576,922NBYX342,LimeLight,119.94999999999999
32577,922OMKX486,ChillStream,74.97
32578,922OQTO585,CineQuest,144.0
32579,922OUQM628,LimeLight,160.03
32580,922OWBQ972,CineQuest,83.99
32581,922PZOJ828,RetroReel,329.89
32582,922QXKK093,ChillStream,150.0
32583,922RBLY324,RetroReel,209.92999999999998
32584,922RCME659,RetroReel,210.07000000000002
32585,922REYN353,CineQuest,120.0
32586,922TFSC032,LimeLight,80.0
32587,922TFSC032,RetroReel,119.99
32588,922UCXG068,ChillStream,274.89
32589,922UVZO749,CineQuest,118.01
32590,922VFSV717,ChillStream,100.04
32591,922VJFE054,LimeLight,80.04
32592,922VJFE054,RetroReel,239.92
32593,922VVUY162,RetroReel,270.0
32594,922WYQF292,CineQuest,228.0
32595,922YMVQ693,LimeLight,59.94
32596,922YPBR811,Pulse,55.93
32597,922YYHC211,LimeLight,160.0
32598,922YYHC211,Pulse,85.89
32599,923AUDB778,Pulse,8.01
32600,923BCZT143,ChillStream,275.11
32601,923CCFV812,ChillStream,100.02
32602,923DFXG042,RetroReel,120.0
32603,923DJUX458,RetroReel,119.99
32604,923DYWI748,Pulse,62.209999999999994
32605,923EGRU029,Pulse,73.78999999999999
32606,923EJQQ410,Pulse,23.97
32607,923GMNS505,CineQuest,60.05
32608,923HAYN524,LimeLight,79.99
32609,923HVMU778,ChillStream,100.02000000000001
32610,923HVMU778,Pulse,39.95
32611,923ITDT643,Pulse,95.92
32612,923JEOO606,CineQuest,144.0
32613,923JGTO288,RetroReel,269.94
32614,923JLZZ966,ChillStream,99.95
32615,923JMXW889,CineQuest,30.38
32616,923KMOQ220,RetroReel,119.99
32617,923KPXY311,LimeLight,159.92
32618,923LCNI150,CineQuest,31.619999999999997
32619,923LCNI150,Pulse,90.06
32620,923LGIO904,Pulse,95.86
32621,923LKPF583,Pulse,65.85000000000001
32622,923LPVA899,Pulse,89.95
32623,923LZZD295,LimeLight,180.0
32624,923MOXG237,CineQuest,132.0
32625,923QCYU421,RetroReel,119.98
32626,923QNKK113,Pulse,50.0
32627,923SCGG213,LimeLight,219.89
32628,923UBAS633,ChillStream,100.0
32629,923UEFM665,ChillStream,300.12
32630,923UJPZ216,RetroReel,330.0
32631,923UQSB622,LimeLight,60.0
32632,923YIUW999,CineQuest,119.9
32633,923ZINB264,RetroReel,240.16
32634,924AWDF502,Pulse,72.0
32635,924BHYU366,CineQuest,72.02000000000001
32636,924BLVG122,RetroReel,240.0
32637,924BUVJ114,RetroReel,90.0
32638,924BWRF889,CineQuest,59.98
32639,924FDDT740,LimeLight,80.01
32640,924HLHE739,LimeLight,220.11
32641,924HSJK717,LimeLight,199.89999999999998
32642,924HSYG396,LimeLight,80.01
32643,924HYJZ441,LimeLight,79.99
32644,924IUWM526,LimeLight,239.88
32645,924KSYE844,RetroReel,120.0
32646,924NIYY842,LimeLight,200.10000000000002
32647,924PAEO675,ChillStream,262.04
32648,924PAEO675,LimeLight,179.91
32649,924PDMN456,ChillStream,249.89999999999998
32650,924PDMN456,Pulse,85.19000000000001
32651,924PTHF276,LimeLight,160.0
32652,924PYPD816,CineQuest,144.12
32653,924QKMV268,RetroReel,59.98
32654,924RETD406,RetroReel,120.0
32655,924RGPJ699,Pulse,43.76
32656,924UTLT707,CineQuest,179.94
32657,924VMRS127,CineQuest,132.12
32658,924WDBP968,Pulse,71.91
32659,924WFMH937,ChillStream,274.89
32660,924ZJJI680,LimeLight,260.0
32661,925AQNH202,CineQuest,83.98
32662,925BJNC004,RetroReel,119.98
32663,925CASB028,RetroReel,30.01
32664,925CGLI132,LimeLight,180.18
32665,925EQZR833,RetroReel,120.0
32666,925FPVR422,CineQuest,59.99
32667,925GILH120,ChillStream,225.0
32668,925GILH120,Pulse,80.0
32669,925HTAD536,RetroReel,60.0
32670,925JTUJ047,RetroReel,120.01
32671,925LUNW210,RetroReel,60.0
32672,925LZTQ673,RetroReel,119.98
32673,925MIEK104,Pulse,119.99
32674,925NEYT273,CineQuest,96.0
32675,925NJCK963,ChillStream,199.92
32676,925OMNA019,CineQuest,132.0
32677,925OTTQ603,CineQuest,155.97
32678,925PSPX000,LimeLight,80.0
32679,925PUZO883,ChillStream,400.14000000000004
32680,925QOQM336,LimeLight,119.94
32681,925QUBS107,Pulse,87.89
32682,925RUBM046,LimeLight,180.05
32683,925SAGB960,Pulse,95.92
32684,925SFJN095,ChillStream,125.05000000000001
32685,925TELX583,CineQuest,60.05
32686,925TNIO354,CineQuest,60.01
32687,925TUDK302,LimeLight,20.0
32688,925UHQD866,ChillStream,300.12
32689,925WSAS550,ChillStream,100.01
32690,925WSAS550,LimeLight,79.99
32691,925XICK971,Pulse,64.07
32692,925XLQX213,LimeLight,80.0
32693,925YHBY067,ChillStream,225.09
32694,925YNWA850,Pulse,71.92
32695,925YQWW414,RetroReel,300.0
32696,925ZDJB230,Pulse,56.0
32697,926ABZB602,ChillStream,299.88
32698,926AJLE861,RetroReel,120.02
32699,926BBSJ572,CineQuest,132.0
32700,926BBSJ572,LimeLight,44.050000000000004
32701,926BDKX551,ChillStream,150.0
32702,926BDKX551,CineQuest,144.2
32703,926CKCC057,Pulse,95.76
32704,926CMHP089,ChillStream,150.06
32705,926CMHP089,RetroReel,330.11
32706,926DEZT644,LimeLight,260.0
32707,926DEZT644,RetroReel,150.0
32708,926DZDF955,Pulse,71.86000000000001
32709,926DZDV030,ChillStream,275.11
32710,926DZDV030,LimeLight,200.0
32711,926FBQD700,ChillStream,275.0
32712,926GNNG947,LimeLight,99.94999999999999
32713,926HATJ362,CineQuest,59.99
32714,926HATJ362,RetroReel,299.9
32715,926HBOE024,Pulse,55.93000000000001
32716,926HIGE293,ChillStream,200.0
32717,926KCZS624,RetroReel,209.92999999999998
32718,926KIKI587,CineQuest,59.95
32719,926KKJG746,CineQuest,144.0
32720,926LNUK125,RetroReel,389.87
32721,926LYZH574,Pulse,52.92
32722,926ODNW888,RetroReel,118.22
32723,926ODXG091,RetroReel,30.01
32724,926OMHL673,Pulse,50.01
32725,926OUFO446,Pulse,88.22
32726,926PXID926,LimeLight,80.0
32727,926RGYE744,LimeLight,159.99
32728,926RSKL710,LimeLight,79.92
32729,926SBFQ470,RetroReel,90.0
32730,926SKPZ368,ChillStream,224.91
32731,926VTJL497,Pulse,64.24
32732,926WBAL176,ChillStream,99.99
32733,926WGOY282,RetroReel,330.11
32734,926WLIY567,ChillStream,24.89
32735,926XDED563,LimeLight,99.97999999999999
32736,926XPJB441,LimeLight,220.0
32737,926XRQU862,Pulse,56.0
32738,926XTVO038,ChillStream,99.99
32739,926YQWV663,RetroReel,360.0
32740,927AWUU246,ChillStream,200.0
32741,927BBBJ650,LimeLight,80.01
32742,927BBBJ650,RetroReel,120.0
32743,927CQEG705,ChillStream,250.0
32744,927DDAM288,Pulse,56.07
32745,927DKIT036,Pulse,48.06
32746,927DMWL470,Pulse,71.95
32747,927FHMQ660,RetroReel,59.96
32748,927HDFA085,CineQuest,119.94
32749,927HETV356,RetroReel,120.01
32750,927HLTO441,ChillStream,100.01
32751,927JJVJ046,CineQuest,144.0
32752,927KKYQ046,LimeLight,199.8
32753,927KVDP596,CineQuest,117.68
32754,927MHQC043,Pulse,123.34
32755,927MJJT730,Pulse,80.19
32756,927NPUR905,Pulse,31.92
32757,927NYNN073,LimeLight,120.06
32758,927OFQI552,LimeLight,80.08
32759,927PXIN285,RetroReel,150.1
32760,927PYUW923,LimeLight,80.0
32761,927PZLP210,LimeLight,240.03000000000003
32762,927QKAV166,CineQuest,84.14
32763,927QLXG031,LimeLight,220.0
32764,927SDZM524,RetroReel,330.0
32765,927SWXJ937,LimeLight,140.0
32766,927TLHK528,ChillStream,200.08
32767,927UURV074,Pulse,87.99
32768,927UYJN353,CineQuest,59.99
32769,927WVXE114,Pulse,64.0
32770,927WYKX277,ChillStream,125.0
32771,927YNPH901,LimeLight,139.92999999999998
32772,927YQEO523,RetroReel,119.98
32773,927YYMU549,CineQuest,143.88
32774,927ZARJ428,LimeLight,140.0
32775,927ZXTV276,RetroReel,300.0
32776,928AFAE447,LimeLight,160.01
32777,928AMBX183,ChillStream,215.07
32778,928BDIE889,Pulse,72.78
32779,928BSKH269,CineQuest,71.99
32780,928CIRY262,RetroReel,120.04
32781,928DFND743,Pulse,49.99
32782,928DISI844,Pulse,50.01
32783,928DQYH473,CineQuest,84.07
32784,928HXBM717,Pulse,72.03
32785,928KHXW514,CineQuest,107.96000000000001
32786,928NFNJ911,CineQuest,108.03
32787,928NVWU036,CineQuest,60.01
32788,928OSQY800,LimeLight,20.0
32789,928PIRY198,CineQuest,95.93
32790,928QKKB561,ChillStream,200.16
32791,928RRHF869,ChillStream,250.10000000000002
32792,928RRHF869,CineQuest,132.10999999999999
32793,928RRHF869,RetroReel,210.07000000000002
32794,928RVGO171,CineQuest,119.88
32795,928SMCQ154,ChillStream,100.0
32796,928ULQU655,CineQuest,60.01
32797,928ULQU655,RetroReel,209.92999999999998
32798,928VGPM939,RetroReel,120.0
32799,928VHXH912,RetroReel,120.0
32800,928VILF103,LimeLight,240.12
32801,928VNPH073,RetroReel,120.01
32802,928XFUP344,LimeLight,240.0
32803,928XNGJ797,Pulse,64.0
32804,928XZBI112,LimeLight,239.88
32805,928YLWG778,LimeLight,240.12
32806,929BVYQ476,Pulse,150.0
32807,929CTKS699,LimeLight,100.0
32808,929DNED884,LimeLight,126.53999999999999
32809,929EAQR524,LimeLight,20.01
32810,929FLJC082,ChillStream,25.0
32811,929FLJC082,CineQuest,215.88
32812,929GBGD424,LimeLight,79.98
32813,929GGAF493,Pulse,88.41
32814,929HQST354,ChillStream,225.0
32815,929IGOX052,Pulse,48.2
32816,929JHBV663,ChillStream,275.07000000000005
32817,929KKNW703,RetroReel,329.89
32818,929KLTH510,ChillStream,149.88
32819,929KLTH510,LimeLight,80.01
32820,929LTFP607,LimeLight,160.08
32821,929OVYS765,Pulse,72.0
32822,929RGGE678,Pulse,100.04
32823,929RYUS603,CineQuest,95.87
32824,929TEAH055,CineQuest,96.0
32825,929TIEW792,LimeLight,79.98
32826,929UAFH063,RetroReel,300.0
32827,929UHPT148,LimeLight,146.68
32828,929WZPE247,CineQuest,143.88
32829,929YJYK151,LimeLight,240.12
32830,929YXLS661,Pulse,88.0
32831,929YXPP442,CineQuest,47.96
32832,929ZIXB011,CineQuest,132.0
32833,929ZQEW933,ChillStream,150.0
32834,930AXDS995,LimeLight,160.16
32835,930CYQE899,LimeLight,80.0
32836,930EMVT532,LimeLight,100.03
32837,930EMZB041,Pulse,50.01
32838,930GDWG213,LimeLight,239.88
32839,930GTKN364,Pulse,72.09
32840,930HUDV476,RetroReel,240.01
32841,930IQLJ000,RetroReel,239.92
32842,930IRUV701,LimeLight,61.47
32843,930JRKX142,LimeLight,80.0
32844,930KTLE007,Pulse,104.25999999999999
32845,930LSPG457,RetroReel,119.99
32846,930NSZK846,LimeLight,140.0
32847,930NSZK846,Pulse,113.91
32848,930OABS248,LimeLight,119.98
32849,930OJUL262,Pulse,68.97
32850,930OUYL387,Pulse,58.0
32851,930OWQS605,LimeLight,80.01
32852,930OWZU130,LimeLight,260.0
32853,930PJRV959,LimeLight,80.0
32854,930PSYJ320,ChillStream,200.08
32855,930QGHO255,RetroReel,300.0
32856,930QGXJ475,LimeLight,79.98
32857,930QXNS401,Pulse,39.980000000000004
32858,930QYYB886,Pulse,72.03999999999999
32859,930SZWP018,ChillStream,150.06
32860,930TDER348,RetroReel,120.01
32861,930TJFM858,LimeLight,220.01999999999998
32862,930VOMR588,Pulse,71.43
32863,930VXNJ970,CineQuest,102.06
32864,930WMCN428,RetroReel,120.01
32865,930XNSC342,LimeLight,260.26
32866,930XWUI630,ChillStream,193.66
32867,930YEKV065,RetroReel,120.01
32868,930YZSE006,Pulse,50.01
32869,930ZLKR853,Pulse,86.52
32870,931AEQH411,LimeLight,200.0
32871,931AJFR738,CineQuest,60.02
32872,931ARSZ131,CineQuest,119.9
32873,931ATYO296,Pulse,73.96000000000001
32874,931CFPZ495,RetroReel,120.01
32875,931CWBW923,ChillStream,100.0
32876,931DDDX238,LimeLight,159.84
32877,931DKMG446,CineQuest,60.0
32878,931DRRR800,CineQuest,60.0
32879,931DRRR800,Pulse,87.78
32880,931ENEI239,CineQuest,23.96
32881,931EYLJ796,CineQuest,72.0
32882,931FRKB959,Pulse,50.0
32883,931HYTM359,CineQuest,59.99
32884,931JRQG796,CineQuest,108.08
32885,931KTXK622,Pulse,95.94
32886,931KVCM351,ChillStream,99.99
32887,931LLDV682,LimeLight,20.01
32888,931LXFH542,Pulse,71.93
32889,931ODBR809,RetroReel,270.09000000000003
32890,931PURT407,CineQuest,107.82000000000001
32891,931RXWF395,RetroReel,60.02
32892,931SAXU954,RetroReel,89.97
32893,931SFDX205,RetroReel,210.0
32894,931TIPK409,RetroReel,120.01
32895,931TKRA449,RetroReel,120.01
32896,931TORJ824,Pulse,8.01
32897,931UTWA536,RetroReel,66.24
32898,931VCYH934,Pulse,56.0
32899,931VEBC569,ChillStream,199.92
32900,931VEBC569,LimeLight,200.10000000000002
32901,931WAKK946,LimeLight,179.91
32902,931WERR503,RetroReel,239.95999999999998
32903,931WKUR559,Pulse,64.0
32904,931ZGUQ601,RetroReel,119.98
32905,931ZTLC246,ChillStream,150.06
32906,932BTOI819,LimeLight,240.07000000000002
32907,932EEGH325,LimeLight,220.11
32908,932EKVJ731,CineQuest,119.97
32909,932EVRH925,CineQuest,120.0
32910,932GZGG279,Pulse,50.01
32911,932HDUM418,RetroReel,360.0
32912,932HJJT688,ChillStream,324.74
32913,932HTXJ305,CineQuest,108.09
32914,932HUEC358,ChillStream,225.09
32915,932HUEC358,LimeLight,99.94999999999999
32916,932IECO591,CineQuest,132.0
32917,932IWDY231,LimeLight,80.01
32918,932LMZC395,ChillStream,100.0
32919,932MECF856,CineQuest,71.94
32920,932MIWN080,Pulse,82.03999999999999
32921,932MQXA496,Pulse,79.9
32922,932MRLK652,ChillStream,224.89999999999998
32923,932OBRC080,LimeLight,180.18
32924,932OXHR216,ChillStream,100.0
32925,932PEME227,CineQuest,59.95
32926,932PJOF423,RetroReel,330.11
32927,932PNMB497,Pulse,56.07
32928,932QZQR196,RetroReel,346.32000000000005
32929,932RARL416,LimeLight,120.0
32930,932RNQV915,Pulse,48.68
32931,932SFZP870,RetroReel,120.04
32932,932SNQM066,Pulse,16.0
32933,932TENM149,CineQuest,24.0
32934,932UWJJ334,CineQuest,60.0
32935,932UWJJ334,Pulse,47.88
32936,932VMTY816,RetroReel,210.07000000000002
32937,932WBLA162,LimeLight,159.99
32938,932WCCU030,Pulse,71.4
32939,932WCKL846,CineQuest,131.97
32940,932YAEF718,ChillStream,24.98
32941,933ALHM140,Pulse,72.0
32942,933AQVG984,LimeLight,179.95
32943,933BFFU277,Pulse,50.0
32944,933BHCR898,LimeLight,240.23999999999998
32945,933BPMU028,LimeLight,113.52000000000001
32946,933CTUA762,CineQuest,84.07
32947,933ESWU971,RetroReel,30.0
32948,933FIBH713,RetroReel,30.01
32949,933FMXS131,CineQuest,132.0
32950,933FMXS131,LimeLight,79.98
32951,933GSDX118,Pulse,79.32000000000001
32952,933HQKA573,Pulse,88.11
32953,933INFY502,LimeLight,80.08
32954,933INFY502,Pulse,45.64
32955,933JUBM322,LimeLight,140.07000000000002
32956,933KIHI632,CineQuest,120.0
32957,933KWFS685,RetroReel,240.08
32958,933LAKF323,Pulse,80.0
32959,933LLUX751,ChillStream,225.18
32960,933MEDE967,ChillStream,275.11
32961,933MEPH360,ChillStream,24.98
32962,933MEPH360,RetroReel,233.32999999999998
32963,933NBUL189,CineQuest,132.10999999999999
32964,933NPAU391,LimeLight,260.13
32965,933ONUG950,LimeLight,179.91
32966,933PFNG164,LimeLight,118.97
32967,933PKFH288,LimeLight,199.8
32968,933PXZO119,CineQuest,144.12
32969,933RNPG121,LimeLight,220.02
32970,933RNPG121,Pulse,74.03
32971,933TTAG289,CineQuest,120.0
32972,933VEUD118,Pulse,100.03
32973,933VKYX667,RetroReel,150.01999999999998
32974,933VMUA987,LimeLight,240.0
32975,933WBNW033,RetroReel,59.98
32976,933WJMT166,LimeLight,100.0
32977,933WQKB519,LimeLight,79.96
32978,933XOGR931,RetroReel,221.3
32979,933YCWX900,LimeLight,60.0
32980,933YIQH199,Pulse,56.07
32981,933YNDZ644,RetroReel,210.07000000000002
32982,934AWNR153,Pulse,74.72
32983,934BBGL676,ChillStream,325.02
32984,934BDOW735,RetroReel,150.05
32985,934BDSC653,RetroReel,119.92
32986,934BXGH265,Pulse,50.0
32987,934CBFQ456,ChillStream,100.0
32988,934EQAR576,ChillStream,100.0
32989,934EQAR576,Pulse,64.08
32990,934ETKG396,Pulse,71.99000000000001
32991,934FBJL215,RetroReel,60.0
32992,934GKUN964,RetroReel,60.0
32993,934GSTB732,CineQuest,67.41
32994,934HNUP686,Pulse,47.94
32995,934HSOI481,LimeLight,200.0
32996,934IGGD693,ChillStream,250.0
32997,934IOZQ520,CineQuest,95.06
32998,934KIEP872,CineQuest,112.32
32999,934KOSP955,LimeLight,160.02
33000,934LAVP012,CineQuest,131.89
33001,934LAVP012,LimeLight,219.92999999999998
33002,934MECV287,CineQuest,251.82
33003,934MUXE919,RetroReel,180.0
33004,934NJVJ854,RetroReel,120.0
33005,934NXJQ426,CineQuest,215.96
33006,934OAHV998,Pulse,38.760000000000005
33007,934OJCH586,LimeLight,219.99
33008,934OJRB805,CineQuest,60.02
33009,934OJRB805,Pulse,8.01
33010,934PETC354,ChillStream,50.0
33011,934QDDC760,CineQuest,95.92
33012,934QLGG459,LimeLight,19.99
33013,934RYZJ326,Pulse,74.0
33014,934SKOY550,RetroReel,300.2
33015,934TDHD945,Pulse,71.91
33016,934TSWL065,RetroReel,30.01
33017,934TXHA005,LimeLight,159.84
33018,934UCOW662,LimeLight,160.08
33019,934WAWD983,CineQuest,20.13
33020,934WYTR772,LimeLight,240.12
33021,934XEDO438,RetroReel,300.0
33022,934XITR205,RetroReel,29.99
33023,934XVYC436,LimeLight,79.99
33024,934ZNCG559,CineQuest,60.02
33025,934ZSUO817,Pulse,50.0
33026,934ZXWD331,LimeLight,240.04000000000002
33027,935AMVT477,LimeLight,354.23
33028,935CFRX400,LimeLight,240.0
33029,935CFRX400,RetroReel,0.0
33030,935EHJZ504,ChillStream,99.99
33031,935EHJZ504,CineQuest,155.87
33032,935EHJZ504,LimeLight,80.0
33033,935EYBF729,RetroReel,90.0
33034,935FXPM307,RetroReel,119.99
33035,935GQIB543,ChillStream,200.08
33036,935GQIB543,Pulse,96.12
33037,935HFKO514,ChillStream,99.98
33038,935IZOB899,RetroReel,240.08
33039,935KJSB009,RetroReel,240.0
33040,935KSOK319,CineQuest,132.10999999999999
33041,935LSXC790,LimeLight,199.8
33042,935LTPW127,ChillStream,100.0
33043,935MWHR162,CineQuest,120.0
33044,935RHGO360,ChillStream,100.08
33045,935RMPC533,Pulse,63.980000000000004
33046,935UNJV992,ChillStream,124.99
33047,935VGGD724,ChillStream,100.0
33048,935YKCF002,ChillStream,299.88
33049,935YKCF002,CineQuest,59.98
33050,935ZXGW223,CineQuest,132.0
33051,936AJWO774,Pulse,85.17
33052,936BIWN608,LimeLight,100.0
33053,936CWZL805,Pulse,50.0
33054,936GECL645,RetroReel,299.9
33055,936GMWS109,RetroReel,270.0
33056,936GNTN290,RetroReel,119.99
33057,936GZGB998,LimeLight,40.0
33058,936HERP839,CineQuest,240.01999999999998
33059,936HERP839,Pulse,96.0
33060,936HGRO069,LimeLight,80.0
33061,936IBVV583,LimeLight,199.89999999999998
33062,936IIPT674,RetroReel,209.92999999999998
33063,936IIYY560,RetroReel,300.16
33064,936IRBZ179,CineQuest,144.12
33065,936IZCH103,LimeLight,80.0
33066,936KNQO156,LimeLight,180.01
33067,936LMHG796,LimeLight,140.0
33068,936LMHG796,Pulse,50.01
33069,936LWRO339,ChillStream,225.0
33070,936LWRO339,LimeLight,80.01
33071,936MTNH111,LimeLight,240.10000000000002
33072,936NFYZ952,CineQuest,144.0
33073,936NFYZ952,RetroReel,201.81
33074,936NHAH150,CineQuest,119.97999999999999
33075,936NJGR111,Pulse,87.89
33076,936NKDU116,CineQuest,97.55000000000001
33077,936NMUR123,LimeLight,200.0
33078,936OFSZ197,CineQuest,99.86999999999999
33079,936OUMN503,Pulse,80.09
33080,936OWSR646,ChillStream,100.04
33081,936OWSR646,Pulse,160.0
33082,936PKQS486,RetroReel,119.99
33083,936PLHP628,CineQuest,58.56
33084,936PLHP628,LimeLight,79.98
33085,936QIHC934,CineQuest,23.98
33086,936QIHC934,Pulse,42.31
33087,936QKOL265,LimeLight,80.0
33088,936QKQM527,ChillStream,300.0
33089,936RCKO922,LimeLight,51.0
33090,936RLZP648,LimeLight,240.0
33091,936RUAM208,RetroReel,360.01
33092,936RVLQ060,LimeLight,199.89999999999998
33093,936SXOY116,CineQuest,60.02
33094,936TGEY291,CineQuest,72.1
33095,936TJPX584,LimeLight,88.0
33096,936TMXS224,LimeLight,80.0
33097,936TMXS224,Pulse,113.84
33098,936TNSH561,CineQuest,84.07
33099,936UUFG889,ChillStream,224.92
33100,936VGYW325,LimeLight,60.0
33101,936XTZD707,LimeLight,80.04
33102,936YPES813,Pulse,49.91
33103,936ZXSV799,CineQuest,84.0
33104,937CVKT297,Pulse,88.11
33105,937DLGF419,RetroReel,120.02
33106,937DZEW125,RetroReel,60.02
33107,937EEEY644,ChillStream,74.97
33108,937EGJF343,RetroReel,179.98
33109,937HLMN615,ChillStream,25.0
33110,937HLMN615,CineQuest,12.0
33111,937ILDP299,CineQuest,60.01
33112,937IQEX703,LimeLight,80.0
33113,937NKZR432,Pulse,88.11
33114,937NOXO308,RetroReel,90.0
33115,937OJDK160,CineQuest,24.02
33116,937PHCC874,LimeLight,180.09
33117,937QLUI920,ChillStream,100.0
33118,937RWHK557,ChillStream,225.09000000000003
33119,937SXAE434,ChillStream,99.99
33120,937TFIY125,LimeLight,179.82
33121,937TVKB342,LimeLight,54.18000000000001
33122,937UUDH850,LimeLight,19.99
33123,937VIMV899,Pulse,100.02
33124,937WWDA691,LimeLight,99.94999999999999
33125,937WZQI039,ChillStream,249.89999999999998
33126,937WZQI039,LimeLight,160.08
33127,937WZQI039,RetroReel,119.99
33128,937XOXL197,LimeLight,39.98
33129,937XRXY461,CineQuest,72.0
33130,937YAJI161,LimeLight,168.5
33131,937ZZTU868,LimeLight,80.0
33132,938ADXJ168,LimeLight,140.07000000000002
33133,938ADXJ168,Pulse,80.1
33134,938AVTO029,Pulse,8.0
33135,938BPRY588,Pulse,79.9
33136,938CDNX743,Pulse,50.0
33137,938DSVP502,LimeLight,80.0
33138,938EARE603,Pulse,56.06
33139,938EYUK151,LimeLight,180.0
33140,938FKRV761,LimeLight,140.05
33141,938FKRV761,RetroReel,210.0
33142,938GMXO051,CineQuest,71.94
33143,938GTFM029,CineQuest,132.0
33144,938KNYX056,CineQuest,150.31
33145,938KQUW003,Pulse,50.0
33146,938KUIA049,LimeLight,160.08
33147,938MLOW151,Pulse,95.89
33148,938MPBP924,CineQuest,119.95
33149,938MTBU990,ChillStream,125.0
33150,938MVGR023,RetroReel,90.0
33151,938NVRI697,CineQuest,95.97
33152,938NVRI697,LimeLight,33.74
33153,938OJTW996,Pulse,72.0
33154,938QMBR609,RetroReel,239.92
33155,938QNVQ919,LimeLight,79.99
33156,938RLUE981,LimeLight,169.04
33157,938RVBL625,Pulse,79.9
33158,938TNSQ312,CineQuest,24.04
33159,938TPWN297,CineQuest,60.0
33160,938UGZS294,CineQuest,132.10999999999999
33161,938USKK724,CineQuest,167.85999999999999
33162,938VONQ060,LimeLight,160.0
33163,938WKVA333,ChillStream,299.88
33164,938WOJN154,CineQuest,143.88
33165,938XGYE814,RetroReel,150.0
33166,938XRSJ926,RetroReel,120.01
33167,938XVJS128,CineQuest,60.0
33168,938ZARC184,Pulse,96.0
33169,938ZGHI461,CineQuest,115.06
33170,939BZDA850,Pulse,96.0
33171,939CNSM980,LimeLight,200.16
33172,939CSGB915,Pulse,48.0
33173,939DAXJ218,ChillStream,175.03
33174,939FFZE531,CineQuest,108.03
33175,939GNHP830,LimeLight,220.11
33176,939HQKC385,Pulse,72.0
33177,939HWFB805,CineQuest,120.1
33178,939HXMO460,RetroReel,240.0
33179,939ICEL815,CineQuest,96.0
33180,939ICEL815,LimeLight,172.12
33181,939KFWN884,CineQuest,108.09
33182,939LICT333,Pulse,56.0
33183,939LRRN519,ChillStream,75.03
33184,939MGDE649,LimeLight,139.92999999999998
33185,939MHAA143,Pulse,72.0
33186,939MQTV058,Pulse,64.0
33187,939NKBK062,LimeLight,79.99
33188,939OGXQ840,CineQuest,179.99
33189,939PFAC709,CineQuest,83.86
33190,939PRXZ220,LimeLight,140.0
33191,939QPTL101,CineQuest,71.9
33192,939RBEM990,CineQuest,59.98
33193,939SGYS139,ChillStream,100.01
33194,939THNA634,RetroReel,360.12
33195,939TRBV825,ChillStream,225.05
33196,939UBPM572,CineQuest,132.22
33197,939UBPM572,LimeLight,179.91
33198,939URHB746,CineQuest,95.0
33199,939WGLA458,ChillStream,299.76
33200,939XRXT668,RetroReel,120.02
33201,939YAWT271,CineQuest,132.10999999999999
33202,939YDRQ383,CineQuest,179.98
33203,939YMTV314,CineQuest,107.91
33204,939YQCK808,RetroReel,119.98
33205,939ZUDF267,ChillStream,99.99
33206,940APSW186,ChillStream,325.06
33207,940DAYP917,RetroReel,330.0
33208,940EQEN218,LimeLight,80.0
33209,940EQEN218,Pulse,95.88
33210,940FVTL835,CineQuest,59.99
33211,940FZTG862,RetroReel,180.04
33212,940GGHN671,ChillStream,76.36
33213,940GIQW529,CineQuest,36.06
33214,940GMYS598,Pulse,47.94
33215,940HERR929,ChillStream,75.03
33216,940LZHK480,Pulse,49.99
