,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,OverallScore,RevenueCluster,Segment
36233,827EIXP150,Pulse,0,55.70777777777778,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36234,827FZMC370,RetroReel,0,193.39726027397265,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36235,827GEBJ526,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36236,827HDGP333,LimeLight,0,94.1875,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36237,827HMII478,ChillStream,0,148.88613698630138,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36238,827JVEA982,CineQuest,0,77.35890410958905,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36239,827KYHA839,LimeLight,0,159.14339622641506,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36240,827LDDR824,CineQuest,0,29.76334246575343,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36241,827LPJJ198,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36242,827LWOQ685,ChillStream,0,161.67178571428573,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36243,827MJBF572,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36244,827MSFC283,LimeLight,19,80.0,['paid annual'],2023-06-11,1,2,0,4,2,Mid-Value
36245,827OOSY891,LimeLight,96,40.06000000000006,['expired monthly'],2023-03-26,1,1,0,2,1,Low-Value
36246,827PDIR351,Pulse,0,45.88006329113925,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36247,827QKUE919,ChillStream,0,161.15702479338844,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36248,827SSNP724,LimeLight,0,155.55367816091953,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36249,827TLWY611,RetroReel,17,150.0,['paid monthly'],2023-06-13,1,2,0,6,4,High-Value
36250,827UBRN355,LimeLight,145,19.989999999999952,['expired monthly'],2023-02-05,1,0,0,0,0,Low-Value
36251,827UZYO665,Pulse,0,18.415975609756096,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36252,827VIVK983,RetroReel,0,133.92857142857142,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36253,827VVSG199,CineQuest,0,4.54469696969697,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36254,827WDOM310,CineQuest,0,148.68,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36255,827WFVB995,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36256,827WOAS667,Pulse,0,24.58333333333333,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36257,827YKXQ613,RetroReel,89,181.87,['paid monthly'],2023-04-02,1,1,0,5,4,High-Value
36258,827ZCFD278,CineQuest,0,91.3233613445378,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36259,827ZSHM287,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36260,828BCIC534,Pulse,0,47.66498630136986,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36261,828BLWB565,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36262,828CKOE473,ChillStream,52,25.0,['paid monthly'],2023-05-09,1,1,0,1,0,Low-Value
36263,828DOQL301,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36264,828EDAP236,CineQuest,177,0.0,['expired monthly'],2023-01-04,1,0,0,0,0,Low-Value
36265,828EMJZ085,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36266,828ESBK026,LimeLight,0,119.07320547945206,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36267,828FDCR739,RetroReel,0,59.49693150684932,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36268,828FPUI519,LimeLight,14,159.41,['paid monthly'],2023-06-16,1,2,0,6,4,High-Value
36269,828FRAS701,ChillStream,0,42.46132075471698,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36270,828FYKF735,RetroReel,0,129.83375,"['expired annual', 'paid monthly']",2023-06-30,1,2,0,5,3,High-Value
36271,828GZEQ216,Pulse,0,75.6,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36272,828HHLA601,Pulse,0,120.65471698113208,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,5,3,High-Value
36273,828IIQP806,Pulse,0,32.334347826086955,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
36274,828JHZU869,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36275,828JNLX730,ChillStream,0,148.88613698630138,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36276,828KJQT383,Pulse,68,40.0,['paid monthly'],2023-04-23,1,1,0,2,1,Low-Value
36277,828KSJP618,CineQuest,0,71.34871232876712,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36278,828LZHR000,Pulse,0,24.799479452054797,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36279,828MDQY826,LimeLight,0,118.9541917808219,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36280,828MOCG849,RetroReel,0,181.61230483271373,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36281,828NPIP390,LimeLight,0,128.99597260273973,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36282,828NPIP390,Pulse,0,30.70666666666667,['paid monthly'],2023-06-30,2,2,1,3,0,Mid-Value
36283,828NTQS260,Pulse,8,65.96,"['paid annual', 'paid monthly']",2023-06-22,1,2,0,4,2,Mid-Value
36284,828OBJA985,CineQuest,0,98.79126262626264,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36285,828OWJO399,LimeLight,0,0.0,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36286,828PRWG109,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36287,828QRXC309,Pulse,0,58.71999999999999,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36288,828RIXP732,RetroReel,0,48.2256768558952,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36289,828SNTN261,LimeLight,0,33.37579617834395,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36290,828SZME709,LimeLight,10,80.01,['paid annual'],2023-06-20,1,2,0,4,2,Mid-Value
36291,828TAKB038,Pulse,0,13.75107296137339,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36292,828TISC415,RetroReel,0,101.0532608695652,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36293,828ULPV626,Pulse,57,0.0,['trial annual'],2023-05-04,1,1,0,1,0,Low-Value
36294,828VGCP663,LimeLight,0,122.35844594594596,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36295,828VGCP663,Pulse,0,69.36729166666667,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
36296,828XCXG709,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36297,828XNDF843,RetroReel,0,69.16939024390246,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36298,828XTAH211,ChillStream,0,148.8266301369863,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36299,828XVSQ827,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
36300,828XVSQ827,RetroReel,0,24.347826086956523,['paid monthly'],2023-06-30,2,2,1,3,0,Mid-Value
36301,828YHIB729,LimeLight,0,119.07320547945206,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36302,828YNMM423,RetroReel,0,212.93182432432437,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36303,828YQVR442,Pulse,0,71.5241935483871,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36304,828YRLB842,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36305,828ZAKY873,Pulse,0,15.861380597014929,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36306,828ZRMG381,ChillStream,0,56.93877551020408,"['paid annual', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
36307,829AEWX689,LimeLight,0,26.179742647058827,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36308,829AEXG019,Pulse,0,35.714285714285715,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36309,829AMWB163,ChillStream,0,161.2288493150685,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
36310,829AMWB163,RetroReel,0,177.76785714285714,['expired monthly'],2023-06-30,2,2,1,7,4,High-Value
36311,829BILB055,LimeLight,0,115.75581395348838,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36312,829BILB055,RetroReel,0,63.67232876712328,['discounted monthly'],2023-06-30,2,2,1,5,2,High-Value
36313,829BKBP065,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36314,829BVQH288,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36315,829CGKU650,LimeLight,0,31.91434285714286,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36316,829CHVV470,LimeLight,0,33.77620689655172,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36317,829DTJY565,ChillStream,0,148.88613698630138,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
36318,829DTJY565,Pulse,0,2.907568807339449,['discounted annual'],2023-06-30,2,2,1,3,0,Mid-Value
36319,829DTUV983,Pulse,58,47.93000000000001,['paid monthly'],2023-05-03,1,1,0,2,1,Low-Value
36320,829DYCC536,LimeLight,0,65.44117647058823,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36321,829FDES725,ChillStream,0,18.668533333333336,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36322,829FYKX872,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36323,829HPTW959,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36324,829IHVR359,CineQuest,0,82.88,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36325,829JAJT317,LimeLight,0,65.47389705882354,"['expired monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36326,829KGWY933,LimeLight,0,39.67619178082192,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36327,829KHFI644,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36328,829KQSV919,Pulse,0,30.0716723549488,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36329,829LAXR508,Pulse,0,95.92150684931507,"['paid monthly', 'trial annual']",2023-06-30,1,2,0,5,3,High-Value
36330,829LNCV469,CineQuest,0,73.99434042553192,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36331,829MAOW583,ChillStream,0,130.69898916967512,['paid annual'],2023-06-30,1,2,0,5,3,High-Value
36332,829NRMC404,LimeLight,0,37.18833333333333,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36333,829NVVP576,Pulse,0,74.87148514851486,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36334,829OKLU288,LimeLight,0,39.67619178082192,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36335,829OKYT093,LimeLight,118,40.0,['paid monthly'],2023-03-04,1,0,0,1,1,Low-Value
36336,829PJXX199,Pulse,0,60.26734375000001,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36337,829PVPU122,LimeLight,0,94.33224755700326,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36338,829QVNJ343,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36339,829RPBU482,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36340,829SGUI234,ChillStream,0,141.78674351585016,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36341,829TBDY183,RetroReel,0,178.63956164383563,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36342,829TFQD340,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36343,829TOKK905,ChillStream,45,250.02,['paid monthly'],2023-05-16,1,1,0,6,5,High-Value
36344,829TVSN531,CineQuest,0,71.28920547945206,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
36345,829TVSN531,Pulse,0,16.602518248175183,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
36346,829TWIJ139,LimeLight,0,151.6135602094241,['paid annual'],2023-06-30,1,2,0,6,4,High-Value
36347,829TXDK935,Pulse,0,67.12711805555556,['trial monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36348,829TYCF074,RetroReel,0,10.87720207253886,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36349,829UETX009,CineQuest,62,132.11,['paid monthly'],2023-04-29,1,1,0,4,3,Mid-Value
36350,829UFCY176,LimeLight,0,17.966101694915256,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36351,829UGQH507,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36352,829VCVV130,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36353,829VHOV612,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36354,829VOLM777,ChillStream,0,150.33222591362127,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
36355,829VOLM777,LimeLight,0,119.07320547945206,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36356,829VRKN425,CineQuest,0,29.75838356164384,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36357,829VXOL827,Pulse,0,84.30427184466019,"['paid monthly', 'paid annual']",2023-06-30,1,2,0,4,2,Mid-Value
36358,829VYTJ713,CineQuest,0,44.01384083044983,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36359,829XDIM489,ChillStream,0,38.75101321585903,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36360,829YODH231,LimeLight,0,41.67122994652407,"['paid monthly', 'paid annual']",2023-06-30,1,2,0,3,1,Mid-Value
36361,829YSFU119,Pulse,0,54.005491525423736,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36362,829ZIOJ474,ChillStream,0,161.16438356164383,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36363,829ZWEE575,LimeLight,108,0.0,['paid annual'],2023-03-14,1,0,0,0,0,Low-Value
36364,830BTLB443,RetroReel,0,98.86813186813184,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36365,830CACG785,LimeLight,0,128.99597260273973,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36366,830DTDG033,Pulse,80,66.41,['paid monthly'],2023-04-11,1,1,0,3,2,Mid-Value
36367,830ELSQ628,LimeLight,0,107.31117824773412,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36368,830EYUI700,CineQuest,0,29.74846575342466,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36369,830FUGN324,Pulse,115,34.25,['paid monthly'],2023-03-07,1,0,0,1,1,Low-Value
36370,830GWLV227,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36371,830IGXD669,LimeLight,0,174.99133828996284,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36372,830JUFA977,Pulse,1,48.0,['paid monthly'],2023-06-29,1,2,0,3,1,Mid-Value
36373,830KKSS666,CineQuest,0,65.59525423728815,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36374,830KMTA377,LimeLight,0,97.2560975609756,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36375,830KWSP852,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36376,830LCXP834,RetroReel,0,140.73655172413794,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36377,830MEES717,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36378,830MLYO916,Pulse,0,14.408813559322034,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36379,830NBLV991,LimeLight,98,240.06000000000003,['paid monthly'],2023-03-24,1,1,0,6,5,High-Value
36380,830NOBG278,LimeLight,0,130.2692523364486,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36381,830NOBG278,RetroReel,0,17.1347465437788,['discounted monthly'],2023-06-30,2,2,1,3,0,Mid-Value
36382,830NPEW588,RetroReel,0,79.98819230769232,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36383,830NXXO975,LimeLight,0,129.06043835616438,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36384,830PBQY120,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36385,830PPCS125,RetroReel,0,307.11043956043954,"['discounted annual', 'paid annual']",2023-06-30,1,2,0,7,5,High-Value
36386,830PSAP401,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36387,830PUYG147,LimeLight,0,121.00969899665552,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36388,830QYFG134,Pulse,160,8.0,['paid monthly'],2023-01-21,1,0,0,0,0,Low-Value
36389,830RLOA465,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36390,830RPIL417,LimeLight,108,60.0,['paid monthly'],2023-03-14,1,0,0,2,2,Low-Value
36391,830RSOS736,Pulse,30,256.12,"['paid monthly', 'discounted monthly', 'paid monthly']",2023-05-31,1,2,0,7,5,High-Value
36392,830SCJJ780,RetroReel,0,170.63277486911,['expired monthly'],2023-06-30,1,2,0,6,4,High-Value
36393,830SDGS181,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36394,830TOXG870,LimeLight,0,141.40792592592592,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36395,830UJEB748,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36396,830VMCL214,LimeLight,0,33.07692307692307,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36397,830WNUK457,Pulse,79,19.1,['paid monthly'],2023-04-12,1,1,0,1,0,Low-Value
36398,830WQFF748,CineQuest,74,55.58,['paid monthly'],2023-04-17,2,1,1,3,1,Mid-Value
36399,830WQFF748,RetroReel,0,93.842301369863,['trial monthly'],2023-06-30,2,2,1,5,2,High-Value
36400,830XILX838,RetroReel,56,120.0,['paid monthly'],2023-05-05,1,1,0,4,3,Mid-Value
36401,830XJDQ983,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36402,830XXYT594,LimeLight,0,96.88073394495412,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36403,830YKKZ817,ChillStream,0,141.46281250000007,['expired monthly'],2023-06-30,4,2,2,7,3,High-Value
36404,830YKKZ817,CineQuest,0,18.7218045112782,['paid annual'],2023-06-30,4,2,2,4,0,Mid-Value
36405,830YKKZ817,LimeLight,100,79.99,['expired annual'],2023-03-22,4,1,2,5,2,High-Value
36406,830YKKZ817,Pulse,0,24.784602739726022,['paid annual'],2023-06-30,4,2,2,4,0,Mid-Value
36407,830YWRE793,ChillStream,0,98.99020100502513,"['paid annual', 'paid annual']",2023-06-30,1,2,0,5,3,High-Value
36408,830ZDOO308,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36409,830ZDOO308,RetroReel,0,214.9897689768977,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
36410,830ZRIV631,ChillStream,159,25.0,['paid monthly'],2023-01-22,2,0,1,1,0,Low-Value
36411,830ZRIV631,Pulse,0,45.16890173410405,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
36412,831ACKG701,ChillStream,0,38.88888888888889,"['paid annual', 'paid annual']",2023-06-30,1,2,0,3,1,Mid-Value
36413,831ADLH559,RetroReel,0,178.58005479452058,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36414,831AIHE606,ChillStream,0,114.72929936305734,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36415,831CEOK736,ChillStream,0,22.472999999999995,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36416,831COIL944,CineQuest,100,47.99000000000001,['paid monthly'],2023-03-22,1,1,0,2,1,Low-Value
36417,831DHIA931,Pulse,0,21.75925925925926,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
36418,831DHIA931,RetroReel,0,193.2683287671233,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
36419,831GZPU916,CineQuest,0,71.46772602739726,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36420,831HOXD825,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36421,831HZHU052,LimeLight,0,15.510484581497796,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36422,831IIBD760,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36423,831JJIT642,LimeLight,0,35.5015197568389,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36424,831JWWN475,CineQuest,148,71.99000000000001,['paid monthly'],2023-02-02,1,0,0,2,2,Low-Value
36425,831KJWD851,CineQuest,0,86.10047197640117,['paid annual'],2023-06-30,2,2,1,5,2,High-Value
36426,831KJWD851,LimeLight,0,21.600986301369865,['discounted annual'],2023-06-30,2,2,1,3,0,Mid-Value
36427,831KOWE475,Pulse,0,46.20415335463259,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36428,831KUGO863,LimeLight,0,118.9541917808219,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36429,831LHUT557,ChillStream,0,152.04,['expired monthly'],2023-06-30,2,2,1,7,4,High-Value
36430,831LHUT557,CineQuest,149,35.96000000000001,['paid monthly'],2023-02-01,2,0,1,2,1,Low-Value
36431,831LMJW496,CineQuest,0,119.58826771653544,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36432,831LMJW496,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
36433,831MLRK109,LimeLight,0,33.37162420382165,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36434,831NJRG995,RetroReel,0,45.81081081081081,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36435,831OMUL243,Pulse,0,176.00024193548387,"['paid annual', 'paid annual']",2023-06-30,1,2,0,6,4,High-Value
36436,831QHDZ700,CineQuest,0,71.28920547945205,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36437,831QLEI497,CineQuest,0,75.58463414634146,"['paid annual', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36438,831RNTU514,RetroReel,0,59.5018904109589,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36439,831SXED598,LimeLight,0,118.9541917808219,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36440,831TFLG655,ChillStream,0,148.8266301369863,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36441,831TSET826,Pulse,0,49.86862068965517,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36442,831TZZK863,RetroReel,0,6.803556701030928,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36443,831ULDM165,RetroReel,0,59.51676712328767,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36444,831UTEO500,Pulse,5,146.13,"['paid monthly', 'paid annual']",2023-06-25,1,2,0,6,4,High-Value
36445,831WIJJ736,ChillStream,0,66.63461538461539,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36446,831WKVI565,ChillStream,0,142.57925501432663,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36447,831WNMP230,LimeLight,0,130.49047091412743,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36448,831WNMP230,Pulse,0,45.71472972972973,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
36449,831WQVT223,CineQuest,59,144.12,['paid monthly'],2023-05-02,2,1,1,5,3,High-Value
36450,831WQVT223,LimeLight,0,39.68115068493151,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
36451,831XAUC258,RetroReel,0,128.3718292682927,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
36452,831XPLK983,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36453,831YQXL025,RetroReel,0,165.1437869822485,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36454,831YUGA925,LimeLight,0,47.68698795180723,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36455,831ZSAC556,CineQuest,149,30.87,['paid monthly'],2023-02-01,2,0,1,1,0,Low-Value
36456,831ZSAC556,Pulse,0,104.89527659574468,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
36457,831ZZNY092,ChillStream,116,49.97999999999996,['paid monthly'],2023-03-06,1,0,0,1,1,Low-Value
36458,832AALI412,RetroReel,0,59.511808219178086,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
36459,832APBQ508,LimeLight,0,82.78975490196078,['discounted monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36460,832BGSQ104,ChillStream,59,350.1,['paid annual'],2023-05-02,1,1,0,6,5,High-Value
36461,832CMFG402,RetroReel,159,66.89,['paid annual'],2023-01-22,1,0,0,2,2,Low-Value
36462,832CZVU073,LimeLight,122,200.06,['paid monthly'],2023-02-28,1,0,0,4,4,Mid-Value
36463,832DONS889,ChillStream,0,148.8266301369863,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36464,832EHAK980,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36465,832EPJT525,Pulse,0,74.10311023622047,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
36466,832EPLC872,RetroReel,0,73.1230278884462,"['expired monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
36467,832FLED567,Pulse,0,49.78796561604584,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36468,832FZBO685,RetroReel,0,46.55130434782609,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
36469,832GBNO217,LimeLight,0,158.36180758017494,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
36470,832GJJK793,CineQuest,0,29.743506849315068,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
36471,832IKCE484,ChillStream,163,0.0,['paid monthly'],2023-01-18,1,0,0,0,0,Low-Value
36472,832LSYJ540,CineQuest,0,20.923076923076923,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
36473,832MDVZ757,LimeLight,62,0.0,['paid annual'],2023-04-29,1,1,0,1,0,Low-Value
36474,832MYSI582,LimeLight,0,111.79879377431905,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,5,3,High-Value
36475,832QQYD000,Pulse,0,43.171597633136095,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
36476,832QRED750,CineQuest,95,156.0,['paid monthly'],2023-03-27,1,1,0,5,4,High-Value
36477,832QXLO817,CineQuest,0,62.14609442060085,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
