,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
33866,751TJJY460,LimeLight,187,140.0,1,1,0,1,2,Low-Value
33868,751UBZT122,LimeLight,26,56.13,1,2,0,0,2,Low-Value
33874,751YMVU790,LimeLight,113,80.0,1,2,0,0,2,Low-Value
33880,752AQXB293,LimeLight,53,40.02,2,2,1,0,3,Mid-Value
33884,752BMKA017,LimeLight,236,100.0,2,1,1,1,3,Mid-Value
33887,752CPWC102,LimeLight,21,238.42,1,2,0,2,4,Mid-Value
33888,752CWAE639,LimeLight,39,39.62,1,2,0,0,2,Low-Value
33891,752FMGY899,LimeLight,340,79.99,1,0,0,0,0,Low-Value
33895,752JLVC938,LimeLight,146,100.0,1,1,0,1,2,Low-Value
33902,752LTCW285,LimeLight,10,19.99,1,2,0,0,2,Low-Value
33903,752MRGG545,LimeLight,356,80.0,1,0,0,0,0,Low-Value
33905,752PPVA251,LimeLight,178,120.0,1,1,0,1,2,Low-Value
33906,752PQVE232,LimeLight,149,150.32,1,1,0,1,2,Low-Value
33908,752PREA457,LimeLight,271,79.98,2,0,1,0,1,Low-Value
33914,752UJUT875,LimeLight,339,55.62,2,0,1,0,1,Low-Value
33916,752VVUP044,LimeLight,59,179.91,1,2,0,2,4,Mid-Value
33920,752XPCP513,LimeLight,42,40.06,1,2,0,0,2,Low-Value
33922,753AFSV281,LimeLight,309,220.0,1,0,0,2,2,Low-Value
33926,753AYKJ204,LimeLight,23,36.55,1,2,0,0,2,Low-Value
33927,753BLNJ090,LimeLight,222,160.01999999999998,1,1,0,1,2,Low-Value
33932,753FVBE344,LimeLight,116,80.01,1,1,0,0,1,Low-Value
33937,753HRXU741,LimeLight,4,240.08,1,2,0,2,4,Mid-Value
33944,753KEZT433,LimeLight,32,240.24,2,2,1,2,5,High-Value
33948,753MGMW096,LimeLight,275,199.8,1,0,0,2,2,Low-Value
33955,753QLIJ397,LimeLight,79,140.07,1,2,0,1,3,Mid-Value
33958,753RLYZ288,LimeLight,55,179.92999999999998,2,2,1,2,5,High-Value
33960,753RWBM994,LimeLight,112,180.0,1,2,0,2,4,Mid-Value
33973,753XZVK052,LimeLight,336,240.24,1,0,0,2,2,Low-Value
33975,753YRUG911,LimeLight,201,29.9,2,1,1,0,2,Low-Value
33977,753YWFE588,LimeLight,62,80.0,2,2,1,0,3,Mid-Value
33981,754BXWN030,LimeLight,29,99.92,1,2,0,1,3,Mid-Value
33988,754FFHB827,LimeLight,280,200.1,1,0,0,2,2,Low-Value
33991,754GIWB780,LimeLight,92,179.95,1,2,0,2,4,Mid-Value
33992,754IKCU045,LimeLight,60,57.66,1,2,0,0,2,Low-Value
33997,754KRHN571,LimeLight,254,79.98,1,0,0,0,0,Low-Value
34002,754NUAE217,LimeLight,108,139.89,1,2,0,1,3,Mid-Value
34005,754QLJT949,LimeLight,320,79.99,1,0,0,0,0,Low-Value
34007,754SBNV283,LimeLight,16,19.98,1,2,0,0,2,Low-Value
34010,754TUWF594,LimeLight,238,160.08,1,0,0,1,1,Low-Value
34011,754UJKK855,LimeLight,27,239.88,1,2,0,2,4,Mid-Value
34015,754UWTT413,LimeLight,236,94.32,1,1,0,1,2,Low-Value
34017,754VXLF905,LimeLight,146,190.8,2,1,1,2,4,Mid-Value
34022,755AGOS313,LimeLight,321,79.99,1,0,0,0,0,Low-Value
34024,755CFUU015,LimeLight,60,80.01,1,2,0,0,2,Low-Value
34026,755CTNI000,LimeLight,141,79.98,1,1,0,0,1,Low-Value
34027,755DHAS477,LimeLight,277,40.02,1,0,0,0,0,Low-Value
34028,755DSUL277,LimeLight,161,80.02,2,1,1,0,2,Low-Value
34037,755IDUF616,LimeLight,25,123.64,1,2,0,1,3,Mid-Value
34041,755LWIQ953,LimeLight,125,80.0,1,1,0,0,1,Low-Value
34043,755MGGJ565,LimeLight,70,80.01,1,2,0,0,2,Low-Value
34044,755MROH873,LimeLight,261,80.0,1,0,0,0,0,Low-Value
34046,755NUQM564,LimeLight,219,99.95,1,1,0,1,2,Low-Value
34047,755PUOQ843,LimeLight,316,220.0,1,0,0,2,2,Low-Value
34050,755RWFY579,LimeLight,335,20.0,2,0,1,0,1,Low-Value
34052,755TTVN768,LimeLight,94,100.0,3,2,2,1,5,High-Value
34057,755UTUV769,LimeLight,175,120.12,2,1,1,1,3,Mid-Value
34061,755WVBM618,LimeLight,306,39.98,1,0,0,0,0,Low-Value
34062,755ZYLA760,LimeLight,230,160.08,1,1,0,1,2,Low-Value
34073,756JNDI752,LimeLight,93,105.72,3,2,2,1,5,High-Value
34076,756JQDG348,LimeLight,36,80.01,2,2,1,0,3,Mid-Value
34079,756LDFO968,LimeLight,306,220.0,1,0,0,2,2,Low-Value
34093,756SDTK448,LimeLight,213,120.12,2,1,1,1,3,Mid-Value
34095,756SVZX750,LimeLight,2,20.0,1,2,0,0,2,Low-Value
34101,756ZUVZ299,LimeLight,167,119.94,1,1,0,1,2,Low-Value
34107,757BJGZ528,LimeLight,216,160.08,2,1,1,1,3,Mid-Value
34108,757DYFI559,LimeLight,12,20.01,1,2,0,0,2,Low-Value
34109,757FAKG244,LimeLight,89,199.9,1,2,0,2,4,Mid-Value
34111,757GWPL227,LimeLight,287,60.06,2,0,1,0,1,Low-Value
34112,757JKPK355,LimeLight,223,80.0,1,1,0,0,1,Low-Value
34115,757JVRL461,LimeLight,255,79.96,2,0,1,0,1,Low-Value
34116,757KJBF288,LimeLight,40,65.05,1,2,0,0,2,Low-Value
34117,757KJFI797,LimeLight,271,80.0,2,0,1,0,1,Low-Value
34122,757NEWP177,LimeLight,5,20.01,2,2,1,0,3,Mid-Value
34125,757NRUE686,LimeLight,277,79.98,2,0,1,0,1,Low-Value
34128,757ORDA011,LimeLight,246,180.0,1,0,0,2,2,Low-Value
34137,757TOTO911,LimeLight,176,119.94,2,1,1,1,3,Mid-Value
34142,757VHLY716,LimeLight,16,237.05,1,2,0,2,4,Mid-Value
34144,757WYZI275,LimeLight,36,200.0,1,2,0,2,4,Mid-Value
34147,757YSJG552,LimeLight,159,120.06,1,1,0,1,2,Low-Value
34160,758ECEM574,LimeLight,346,20.01,2,0,1,0,1,Low-Value
34165,758FWEQ997,LimeLight,335,20.02,2,0,1,0,1,Low-Value
34168,758GNXI395,LimeLight,315,137.61,2,0,1,1,2,Low-Value
34171,758HSBW595,LimeLight,227,79.98,2,1,1,0,2,Low-Value
34173,758LXFF133,LimeLight,27,159.95,1,2,0,1,3,Mid-Value
34174,758MMGA386,LimeLight,189,140.0,1,1,0,1,2,Low-Value
34178,758OCLC009,LimeLight,258,80.0,3,0,2,0,2,Low-Value
34180,758OCZC989,LimeLight,134,64.35,1,1,0,0,1,Low-Value
34188,758RKDH941,LimeLight,155,69.9,2,1,1,0,2,Low-Value
34190,758SUHO984,LimeLight,327,40.02,1,0,0,0,0,Low-Value
34192,758TSFF133,LimeLight,87,180.03000000000003,1,2,0,2,4,Mid-Value
34193,758UNVT219,LimeLight,107,170.01999999999998,1,2,0,2,4,Mid-Value
34204,759CDAD448,LimeLight,124,80.01,2,1,1,0,2,Low-Value
34210,759HCWW188,LimeLight,144,99.95,1,1,0,1,2,Low-Value
34211,759HWVD707,LimeLight,170,120.0,1,1,0,1,2,Low-Value
34214,759JQXI981,LimeLight,40,95.2,1,2,0,1,3,Mid-Value
34218,759MJBE630,LimeLight,155,219.93,1,1,0,2,3,Mid-Value
34223,759PVOY034,LimeLight,70,200.1,2,2,1,2,5,High-Value
34226,759QRMK152,LimeLight,312,80.01,1,0,0,0,0,Low-Value
34227,759QUFI417,LimeLight,6,19.99,1,2,0,0,2,Low-Value
34229,759TJGL823,LimeLight,39,80.0,1,2,0,0,2,Low-Value
34233,759XJCU756,LimeLight,65,155.41,1,2,0,1,3,Mid-Value
34234,759XYES545,LimeLight,114,79.99,1,2,0,0,2,Low-Value
34236,759YPTE424,LimeLight,232,100.02,1,1,0,1,2,Low-Value
34238,759ZGSY201,LimeLight,7,20.0,1,2,0,0,2,Low-Value
34245,760ERCL590,LimeLight,78,219.81,1,2,0,2,4,Mid-Value
34246,760FFPU597,LimeLight,37,80.01,1,2,0,0,2,Low-Value
34258,760LXZB229,LimeLight,57,40.0,2,2,1,0,3,Mid-Value
34265,760NESY239,LimeLight,219,220.03,2,1,1,2,4,Mid-Value
34272,760TRAE621,LimeLight,47,40.0,1,2,0,0,2,Low-Value
34277,760VMDH798,LimeLight,4,20.01,1,2,0,0,2,Low-Value
34279,760XHGX505,LimeLight,349,80.0,2,0,1,0,1,Low-Value
34282,760YZQN150,LimeLight,159,120.01,1,1,0,1,2,Low-Value
34283,760ZELL663,LimeLight,336,239.76,1,0,0,2,2,Low-Value
34286,761AGUT501,LimeLight,18,239.88,1,2,0,2,4,Mid-Value
34290,761BWUM926,LimeLight,68,200.0,1,2,0,2,4,Mid-Value
34293,761CZKN516,LimeLight,30,209.08,1,2,0,2,4,Mid-Value
34297,761GWWU755,LimeLight,328,219.89,1,0,0,2,2,Low-Value
34299,761IXYE928,LimeLight,307,220.11,1,0,0,2,2,Low-Value
34308,761PQHB434,LimeLight,41,160.08,1,2,0,1,3,Mid-Value
34316,761VUHC109,LimeLight,135,360.03000000000003,1,1,0,3,4,Mid-Value
34318,761XHMR588,LimeLight,359,240.0,1,0,0,2,2,Low-Value
34321,762BLAZ100,LimeLight,328,40.02,1,0,0,0,0,Low-Value
34324,762EPPJ281,LimeLight,50,219.89,2,2,1,2,5,High-Value
34333,762KTWT338,LimeLight,106,60.0,2,2,1,0,3,Mid-Value
34334,762LCYM406,LimeLight,19,20.01,1,2,0,0,2,Low-Value
34336,762LWIE895,LimeLight,34,239.92,2,2,1,2,5,High-Value
34337,762MFLO306,LimeLight,23,80.69,1,2,0,0,2,Low-Value
34347,762VCYB004,LimeLight,240,159.92,1,0,0,1,1,Low-Value
34348,762VILS115,LimeLight,257,240.21,1,0,0,2,2,Low-Value
34367,763FXWC690,LimeLight,166,139.92999999999998,1,1,0,1,2,Low-Value
34370,763HVET365,LimeLight,86,195.49,1,2,0,2,4,Mid-Value
34375,763KDHK766,LimeLight,25,245.81,1,2,0,2,4,Mid-Value
34377,763LLAM237,LimeLight,28,159.95,1,2,0,1,3,Mid-Value
34386,763UBQR361,LimeLight,230,199.72,1,1,0,2,3,Mid-Value
34390,763WWBK627,LimeLight,351,79.99,1,0,0,0,0,Low-Value
34392,763XQRS735,LimeLight,29,200.0,1,2,0,2,4,Mid-Value
34396,763ZJHC317,LimeLight,155,160.08,1,1,0,1,2,Low-Value
34397,763ZXBV226,LimeLight,105,100.0,1,2,0,1,3,Mid-Value
34398,764BCGE412,LimeLight,322,80.0,1,0,0,0,0,Low-Value
34402,764CMFN897,LimeLight,16,195.59,1,2,0,2,4,Mid-Value
34407,764GFNX652,LimeLight,259,180.0,2,0,1,2,3,Mid-Value
34409,764HACM086,LimeLight,264,180.18,1,0,0,2,2,Low-Value
34412,764HEPF286,LimeLight,127,80.04,1,1,0,0,1,Low-Value
34416,764HKZU169,LimeLight,282,200.1,2,0,1,2,3,Mid-Value
34418,764IZSL641,LimeLight,327,220.0,1,0,0,2,2,Low-Value
34425,764MHVB565,LimeLight,265,80.01,1,0,0,0,0,Low-Value
34427,764NLDT229,LimeLight,151,79.99,1,1,0,0,1,Low-Value
34428,764NUJM359,LimeLight,235,160.0,1,1,0,1,2,Low-Value
34430,764OLYP596,LimeLight,101,60.0,3,2,2,0,4,Mid-Value
34432,764ONWE661,LimeLight,185,79.98,1,1,0,0,1,Low-Value
34434,764QTCH734,LimeLight,88,60.0,1,2,0,0,2,Low-Value
34436,764SPBO167,LimeLight,337,240.12,1,0,0,2,2,Low-Value
34439,764ULRL282,LimeLight,110,80.0,2,2,1,0,3,Mid-Value
34445,764XPQP836,LimeLight,363,19.99,1,0,0,0,0,Low-Value
34447,765CGAL538,LimeLight,68,239.99,1,2,0,2,4,Mid-Value
34459,765HXIE235,LimeLight,274,200.0,1,0,0,2,2,Low-Value
34461,765JRFE325,LimeLight,287,199.9,1,0,0,2,2,Low-Value
34469,765NKYL261,LimeLight,331,79.99,1,0,0,0,0,Low-Value
34471,765OORM078,LimeLight,181,140.0,1,1,0,1,2,Low-Value
34478,765STUR953,LimeLight,146,100.0,1,1,0,1,2,Low-Value
34479,765TPBV168,LimeLight,212,120.06,2,1,1,1,3,Mid-Value
34481,765TRFI313,LimeLight,48,80.0,1,2,0,0,2,Low-Value
34483,765URHA322,LimeLight,278,199.9,1,0,0,2,2,Low-Value
34487,765WHRC290,LimeLight,288,200.0,1,0,0,2,2,Low-Value
34493,765YZEU671,LimeLight,71,80.01,2,2,1,0,3,Mid-Value
34501,766EGUD219,LimeLight,83,200.0,1,2,0,2,4,Mid-Value
34502,766ERFM471,LimeLight,258,179.91,1,0,0,2,2,Low-Value
34504,766HBTB753,LimeLight,2,80.01,1,2,0,0,2,Low-Value
34505,766IZAL902,LimeLight,66,64.91,1,2,0,0,2,Low-Value
34508,766LGHB055,LimeLight,167,159.4,1,1,0,1,2,Low-Value
34510,766MWIO317,LimeLight,39,79.96,1,2,0,0,2,Low-Value
34514,766OWQT572,LimeLight,241,100.05,1,0,0,1,1,Low-Value
34515,766PBWF654,LimeLight,261,180.09,1,0,0,2,2,Low-Value
34518,766QOSW490,LimeLight,123,100.0,1,1,0,1,2,Low-Value
34519,766QUVP573,LimeLight,354,240.12,2,0,1,2,3,Mid-Value
34522,766RORN591,LimeLight,53,220.11,1,2,0,2,4,Mid-Value
34523,766RSRG999,LimeLight,244,77.11,1,0,0,0,0,Low-Value
34524,766STAO699,LimeLight,200,80.01,1,1,0,0,1,Low-Value
34525,766SYKS712,LimeLight,146,99.95,1,1,0,1,2,Low-Value
34527,766TYUE859,LimeLight,314,40.02,2,0,1,0,1,Low-Value
34533,766VGZO156,LimeLight,169,120.06,1,1,0,1,2,Low-Value
34534,766VTFP031,LimeLight,339,240.12,1,0,0,2,2,Low-Value
34539,766XBIE409,LimeLight,159,120.06,3,1,2,1,4,Mid-Value
34545,766ZRXE937,LimeLight,261,180.0,1,0,0,2,2,Low-Value
34546,766ZWWH440,LimeLight,65,60.0,1,2,0,0,2,Low-Value
34551,767BEJH153,LimeLight,10,96.04,1,2,0,1,3,Mid-Value
34552,767CYSE434,LimeLight,142,179.95999999999998,1,1,0,2,3,Mid-Value
34565,767KEMV682,LimeLight,224,79.99,1,1,0,0,1,Low-Value
34573,767MPVH665,LimeLight,204,140.14,2,1,1,1,3,Mid-Value
34574,767NQBM817,LimeLight,201,119.94,2,1,1,1,3,Mid-Value
34583,767QRHZ604,LimeLight,230,200.04,1,1,0,2,3,Mid-Value
34584,767RMER105,LimeLight,347,240.0,1,0,0,2,2,Low-Value
34591,767WAJT614,LimeLight,120,80.01,2,1,1,0,2,Low-Value
34595,767XUUG632,LimeLight,158,120.0,1,1,0,1,2,Low-Value
34602,768DFBY870,LimeLight,37,74.78999999999999,1,2,0,0,2,Low-Value
34603,768DHPN287,LimeLight,110,180.09,1,2,0,2,4,Mid-Value
34605,768FWWF679,LimeLight,266,180.0,2,0,1,2,3,Mid-Value
34607,768GIWI728,LimeLight,176,200.06,1,1,0,2,3,Mid-Value
34611,768IDWK386,LimeLight,318,40.02,1,0,0,0,0,Low-Value
34612,768IPWU628,LimeLight,57,220.0,2,2,1,2,5,High-Value
34614,768JQQZ748,LimeLight,79,219.92,1,2,0,2,4,Mid-Value
34617,768KSMV569,LimeLight,74,80.0,1,2,0,0,2,Low-Value
34620,768LKGL011,LimeLight,299,80.01,1,0,0,0,0,Low-Value
34624,768NLUP608,LimeLight,311,220.0,1,0,0,2,2,Low-Value
34627,768OIQQ591,LimeLight,71,98.38,1,2,0,1,3,Mid-Value
34629,768PDZU435,LimeLight,209,139.92999999999998,2,1,1,1,3,Mid-Value
34634,768ROOF541,LimeLight,257,180.09,2,0,1,2,3,Mid-Value
34640,768XWOF851,LimeLight,277,60.0,1,0,0,0,0,Low-Value
34644,768YPEA765,LimeLight,103,80.01,1,2,0,0,2,Low-Value
34650,769DPNR620,LimeLight,103,80.0,1,2,0,0,2,Low-Value
34651,769FFHR190,LimeLight,142,240.07,1,1,0,2,3,Mid-Value
34654,769HUFR688,LimeLight,44,119.98,1,2,0,1,3,Mid-Value
34660,769LYIZ782,LimeLight,19,80.01,1,2,0,0,2,Low-Value
34672,769WILA151,LimeLight,96,80.0,1,2,0,0,2,Low-Value
34674,769YFGI833,LimeLight,182,140.14,2,1,1,1,3,Mid-Value
34679,769ZQUW881,LimeLight,362,260.13,1,0,0,2,2,Low-Value
34681,770BANA308,LimeLight,323,80.01,1,0,0,0,0,Low-Value
34683,770BRAN175,LimeLight,330,219.89,1,0,0,2,2,Low-Value
34692,770HKFX406,LimeLight,278,79.99,1,0,0,0,0,Low-Value
34694,770HQHH499,LimeLight,268,80.04,2,0,1,0,1,Low-Value
34695,770HTXG247,LimeLight,114,180.0,1,2,0,2,4,Mid-Value
34697,770JEDN046,LimeLight,24,160.01,1,2,0,1,3,Mid-Value
34698,770KGQN425,LimeLight,85,200.2,2,2,1,2,5,High-Value
34702,770LZLU455,LimeLight,124,150.72,1,1,0,1,2,Low-Value
34703,770MFLB000,LimeLight,74,110.6,1,2,0,1,3,Mid-Value
34704,770NDOO079,LimeLight,259,100.01,1,0,0,1,1,Low-Value
34705,770PGUO096,LimeLight,76,59.94,1,2,0,0,2,Low-Value
34715,770XQQM408,LimeLight,357,240.0,1,0,0,2,2,Low-Value
34718,770ZEJV663,LimeLight,254,54.59,1,0,0,0,0,Low-Value
34725,771BTPW157,LimeLight,3,20.0,1,2,0,0,2,Low-Value
34728,771DRPM427,LimeLight,138,80.01,2,1,1,0,2,Low-Value
34731,771EEZL445,LimeLight,305,79.99,1,0,0,0,0,Low-Value
34734,771FGDJ127,LimeLight,160,119.82,1,1,0,1,2,Low-Value
34736,771FWGA275,LimeLight,7,20.0,1,2,0,0,2,Low-Value
34741,771HXHQ162,LimeLight,132,100.0,2,1,1,1,3,Mid-Value
34742,771JTSC849,LimeLight,358,27.02,1,0,0,0,0,Low-Value
34749,771LUHZ084,LimeLight,64,79.16,1,2,0,0,2,Low-Value
34751,771NBXY834,LimeLight,345,240.12,1,0,0,2,2,Low-Value
34755,771OWLA428,LimeLight,155,119.94,1,1,0,1,2,Low-Value
34757,771RCHH119,LimeLight,172,99.99,1,1,0,1,2,Low-Value
34760,771SQHY223,LimeLight,253,180.09,1,0,0,2,2,Low-Value
34761,771TCQU316,LimeLight,73,60.06,1,2,0,0,2,Low-Value
34768,771YBBM615,LimeLight,238,79.98,1,0,0,0,0,Low-Value
34769,772AMXV975,LimeLight,333,80.0,1,0,0,0,0,Low-Value
34770,772ANOQ373,LimeLight,56,39.98,1,2,0,0,2,Low-Value
34774,772CAWP824,LimeLight,57,79.98,1,2,0,0,2,Low-Value
34776,772EWWF750,LimeLight,26,20.0,1,2,0,0,2,Low-Value
34777,772GCNI630,LimeLight,44,199.9,1,2,0,2,4,Mid-Value
34783,772LBUY300,LimeLight,53,140.07000000000002,1,2,0,1,3,Mid-Value
34788,772MOIR286,LimeLight,39,26.8,1,2,0,0,2,Low-Value
34790,772NRJW540,LimeLight,205,40.0,1,1,0,0,1,Low-Value
34791,772NWHE135,LimeLight,214,219.92,1,1,0,2,3,Mid-Value
34792,772OVZK195,LimeLight,241,200.01,1,0,0,2,2,Low-Value
34796,772PJRM561,LimeLight,290,80.0,1,0,0,0,0,Low-Value
34807,772TRHQ695,LimeLight,246,139.32,1,0,0,1,1,Low-Value
34813,772XKJY429,LimeLight,118,140.0,1,1,0,1,2,Low-Value
34814,772XMIP750,LimeLight,10,340.03,1,2,0,3,5,High-Value
34817,772ZXYY620,LimeLight,80,139.93,1,2,0,1,3,Mid-Value
34819,773CEDF878,LimeLight,166,80.0,1,1,0,0,1,Low-Value
34821,773COOD313,LimeLight,200,119.99,2,1,1,1,3,Mid-Value
34828,773FSUF320,LimeLight,242,180.0,1,0,0,2,2,Low-Value
34833,773MKHU438,LimeLight,201,99.95,1,1,0,1,2,Low-Value
34834,773NAZB032,LimeLight,264,80.0,2,0,1,0,1,Low-Value
34836,773NLKR057,LimeLight,252,100.02,1,0,0,1,1,Low-Value
34837,773NXPM342,LimeLight,0,120.26,1,2,0,1,3,Mid-Value
34840,773PQOB694,LimeLight,195,120.0,1,1,0,1,2,Low-Value
34841,773RIBZ218,LimeLight,145,99.9,1,1,0,1,2,Low-Value
34846,773VPQX929,LimeLight,15,79.99,1,2,0,0,2,Low-Value
34850,773YPOU643,LimeLight,86,127.59,1,2,0,1,3,Mid-Value
34851,773ZOSI793,LimeLight,64,60.03,1,2,0,0,2,Low-Value
34852,774AHVV676,LimeLight,182,79.99,1,1,0,0,1,Low-Value
34853,774APGC547,LimeLight,76,80.0,1,2,0,0,2,Low-Value
34856,774CUVD135,LimeLight,34,120.0,1,2,0,1,3,Mid-Value
34857,774DLBJ818,LimeLight,322,26.07,2,0,1,0,1,Low-Value
34870,774KRUZ940,LimeLight,100,159.95999999999998,2,2,1,1,4,Mid-Value
34884,774VKCM442,LimeLight,129,80.0,2,1,1,0,2,Low-Value
34889,774YZXD279,LimeLight,246,180.0,2,0,1,2,3,Mid-Value
34890,774ZUOC733,LimeLight,18,20.0,1,2,0,0,2,Low-Value
34893,775EOIL118,LimeLight,83,200.0,2,2,1,2,5,High-Value
34899,775IJZM849,LimeLight,348,19.99,1,0,0,0,0,Low-Value
34902,775KOEY672,LimeLight,108,78.8,1,2,0,0,2,Low-Value
34906,775MSOI070,LimeLight,61,140.04000000000002,1,2,0,1,3,Mid-Value
34907,775NGPW159,LimeLight,205,80.01,1,1,0,0,1,Low-Value
34914,775TLYV730,LimeLight,40,140.07000000000002,2,2,1,1,4,Mid-Value
34921,775YAEY817,LimeLight,230,160.0,1,1,0,1,2,Low-Value
34924,775ZIJN407,LimeLight,157,116.28,2,1,1,1,3,Mid-Value
34926,776AZRE057,LimeLight,98,160.0,1,2,0,1,3,Mid-Value
34927,776BKSX561,LimeLight,122,80.01,1,1,0,0,1,Low-Value
34937,776IORZ252,LimeLight,208,140.07000000000002,1,1,0,1,2,Low-Value
34941,776KLBV725,LimeLight,99,280.15000000000003,1,2,0,3,5,High-Value
34942,776MWPW323,LimeLight,67,240.04,1,2,0,2,4,Mid-Value
34943,776OMAU565,LimeLight,18,160.01999999999998,1,2,0,1,3,Mid-Value
34945,776PQJV331,LimeLight,136,79.99,1,1,0,0,1,Low-Value
34946,776QQBE942,LimeLight,57,111.28,1,2,0,1,3,Mid-Value
34950,776TKFD647,LimeLight,36,39.98,1,2,0,0,2,Low-Value
34953,776VCLD636,LimeLight,153,199.98,1,1,0,2,3,Mid-Value
34954,776VMLC469,LimeLight,0,80.0,1,2,0,0,2,Low-Value
34958,776ZTIC193,LimeLight,360,80.02,2,0,1,0,1,Low-Value
34962,777CHUR281,LimeLight,3,125.85,1,2,0,1,3,Mid-Value
34968,777EJAM133,LimeLight,128,140.12,1,1,0,1,2,Low-Value
34969,777ELTV233,LimeLight,228,80.0,1,1,0,0,1,Low-Value
34972,777HBYT099,LimeLight,149,99.9,1,1,0,1,2,Low-Value
34973,777HXDQ195,LimeLight,25,38.02,1,2,0,0,2,Low-Value
34977,777JGGP458,LimeLight,233,80.01,2,1,1,0,2,Low-Value
34995,777QBUW720,LimeLight,0,199.7,1,2,0,2,4,Mid-Value
35013,778ABEU682,LimeLight,222,160.16,1,1,0,1,2,Low-Value
35017,778EDKM918,LimeLight,195,80.0,1,1,0,0,1,Low-Value
35021,778GSNG787,LimeLight,160,79.99,1,1,0,0,1,Low-Value
35024,778JJHJ749,LimeLight,344,79.98,1,0,0,0,0,Low-Value
35025,778KDMK168,LimeLight,16,19.99,1,2,0,0,2,Low-Value
35026,778LAXY889,LimeLight,29,80.02,1,2,0,0,2,Low-Value
35032,778PXUA405,LimeLight,7,80.0,3,2,2,0,4,Mid-Value
35037,778SBDZ620,LimeLight,139,80.01,1,1,0,0,1,Low-Value
35040,778SMYQ176,LimeLight,106,80.0,2,2,1,0,3,Mid-Value
35042,778TFXS803,LimeLight,363,180.18,2,0,1,2,3,Mid-Value
35049,778WJBW501,LimeLight,223,100.05,1,1,0,1,2,Low-Value
35052,779BBGM779,LimeLight,71,80.01,1,2,0,0,2,Low-Value
35053,779BEFA592,LimeLight,264,134.1,1,0,0,1,1,Low-Value
35054,779BOHP846,LimeLight,109,79.98,1,2,0,0,2,Low-Value
35058,779DVSZ254,LimeLight,352,183.48,1,0,0,2,2,Low-Value
35063,779HGBR793,LimeLight,107,80.04,1,2,0,0,2,Low-Value
35065,779IFYW994,LimeLight,275,59.97,1,0,0,0,0,Low-Value
35067,779IJJV927,LimeLight,22,171.16,3,2,2,2,6,High-Value
35069,779IJNA424,LimeLight,36,40.02,1,2,0,0,2,Low-Value
35071,779JAIA302,LimeLight,271,79.96,2,0,1,0,1,Low-Value
35073,779KHXB270,LimeLight,60,220.11,1,2,0,2,4,Mid-Value
35080,779MOUT747,LimeLight,124,80.0,2,1,1,0,2,Low-Value
35084,779NNMS959,LimeLight,2,239.88,1,2,0,2,4,Mid-Value
35085,779NOOM261,LimeLight,134,160.04000000000002,1,1,0,1,2,Low-Value
35087,779RKHZ879,LimeLight,140,120.0,1,1,0,1,2,Low-Value
35089,779RQQN181,LimeLight,352,240.12,1,0,0,2,2,Low-Value
35093,779TTGB387,LimeLight,36,135.14,1,2,0,1,3,Mid-Value
35096,779VORV543,LimeLight,275,200.1,1,0,0,2,2,Low-Value
35098,779WCAT794,LimeLight,147,219.94,1,1,0,2,3,Mid-Value
35108,779ZUWX605,LimeLight,106,79.88,1,2,0,0,2,Low-Value
35110,780BKCL378,LimeLight,325,80.01,3,0,2,0,2,Low-Value
35112,780BLXT134,LimeLight,139,99.95,1,1,0,1,2,Low-Value
35117,780DLKW818,LimeLight,223,43.66,1,1,0,0,1,Low-Value
35120,780FKOJ769,LimeLight,109,80.0,1,2,0,0,2,Low-Value
35122,780FLLT423,LimeLight,313,219.89,1,0,0,2,2,Low-Value
35124,780FWBA819,LimeLight,190,140.07000000000002,2,1,1,1,3,Mid-Value
35128,780LUIM144,LimeLight,7,119.99,1,2,0,1,3,Mid-Value
35130,780MCTI155,LimeLight,309,220.0,1,0,0,2,2,Low-Value
35131,780MEMA572,LimeLight,193,140.0,1,1,0,1,2,Low-Value
35132,780MKZC777,LimeLight,261,80.0,1,0,0,0,0,Low-Value
35134,780MMVU592,LimeLight,236,160.08,2,1,1,1,3,Mid-Value
35139,780NRKR145,LimeLight,35,82.33,1,2,0,0,2,Low-Value
35140,780QPAM092,LimeLight,240,80.01,1,0,0,0,0,Low-Value
35143,780QZMI281,LimeLight,295,113.9,1,0,0,1,1,Low-Value
35145,780SLSA125,LimeLight,16,91.93,1,2,0,1,3,Mid-Value
35149,780WJDW667,LimeLight,39,180.09000000000003,1,2,0,2,4,Mid-Value
35152,780XLNO969,LimeLight,6,99.99,1,2,0,1,3,Mid-Value
35155,781ALWI398,LimeLight,36,179.2,1,2,0,2,4,Mid-Value
35161,781ENNG236,LimeLight,53,80.01,1,2,0,0,2,Low-Value
35164,781FGYT126,LimeLight,45,297.5,2,2,1,3,6,High-Value
35166,781FVGL608,LimeLight,167,119.99,2,1,1,1,3,Mid-Value
35169,781HCLI931,LimeLight,340,80.0,1,0,0,0,0,Low-Value
35172,781IJIJ235,LimeLight,211,159.92,1,1,0,1,2,Low-Value
35174,781JERI092,LimeLight,138,154.26999999999998,1,1,0,1,2,Low-Value
35176,781KYEJ360,LimeLight,253,180.09,1,0,0,2,2,Low-Value
35179,781MHMT672,LimeLight,196,140.14,1,1,0,1,2,Low-Value
