,Unnamed: 0,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
9348,39365,899EHOL919,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9349,39366,899EHTH399,LimeLight,0,140.0,2,2,1,2,5,60.0,1,1,0,0
9350,39368,899FXWO155,LimeLight,80,60.0,2,1,1,0,2,89.52,1,0,1,0
9351,39372,899HTRJ132,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9352,39375,899ITOJ889,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9353,39381,899OSMG435,LimeLight,0,140.07000000000002,1,2,0,2,4,-2.8421709430404014e-14,0,0,0,1
9354,39382,899OZHK257,LimeLight,0,139.92999999999998,1,2,0,2,4,2.8421709430404014e-14,0,0,0,1
9355,39386,899PWHG030,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9356,39388,899QPCM627,LimeLight,0,68.04,1,2,0,1,3,48.6,0,0,0,1
9357,39390,899TMFZ043,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9358,39395,899WZUN785,LimeLight,0,20.01,2,2,1,0,3,120.06000000000002,1,0,0,1
9359,39396,899XKBY992,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9360,39398,899YNOG376,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9361,39400,899ZXMR044,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9362,39404,900AFFF589,LimeLight,0,43.74,2,2,1,0,3,0.0,0,0,0,1
9363,39406,900APEC923,LimeLight,0,140.07000000000002,1,2,0,2,4,120.06000000000004,1,0,0,1
9364,39410,900CGSE515,LimeLight,0,18.18,1,2,0,0,2,156.23999999999998,1,0,1,0
9365,39415,900FKRH178,LimeLight,0,80.01,1,2,0,1,3,46.35,0,0,0,1
9366,39418,900GEQA506,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9367,39423,900LAFA777,LimeLight,0,79.96,1,2,0,1,3,119.93999999999998,1,0,0,1
9368,39436,900TNXP651,LimeLight,0,14.38,1,2,0,0,2,74.44,1,0,1,0
9369,39439,900UTHH615,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
9370,39443,900XRUK619,LimeLight,170,0.0,1,0,0,0,0,80.01,1,0,1,0
9371,39445,900YJUI350,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9372,39449,900ZTBT985,LimeLight,0,20.01,1,2,0,0,2,120.06000000000002,1,0,1,0
9373,39453,901BEYY393,LimeLight,0,140.14,1,2,0,2,4,100.1,1,0,0,1
9374,39456,901BUVU791,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9375,39457,901BVNB733,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9376,39461,901CMDV925,LimeLight,0,39.98,2,2,1,0,3,119.94,1,0,0,1
9377,39463,901DDUX764,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9378,39464,901EAKH417,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
9379,39465,901FCMX765,LimeLight,0,39.96,1,2,0,0,2,119.88,1,0,1,0
9380,39466,901GCRJ325,LimeLight,0,40.04,1,2,0,0,2,250.24,2,0,1,0
9381,39470,901GWAH230,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9382,39474,901IJBD326,LimeLight,0,140.07000000000002,1,2,0,2,4,120.05999999999996,1,0,0,1
9383,39476,901KEMM596,LimeLight,40,129.06000000000003,1,1,0,2,3,79.99,1,0,0,1
9384,39477,901KWQA514,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9385,39479,901LZON351,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
9386,39480,901MQAC089,LimeLight,109,39.98000000000002,1,0,0,0,0,80.0,1,0,1,0
9387,39490,901XTIH872,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9388,39491,901XVQX856,LimeLight,0,120.0,1,2,0,2,4,200.0,2,0,0,1
9389,39492,901XZXG727,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9390,39493,901YQXG429,LimeLight,0,139.92999999999998,1,2,0,2,4,119.94000000000004,1,0,0,1
9391,39495,901ZDJO797,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9392,39497,901ZQUY724,LimeLight,0,28.78,2,2,1,0,3,0.0,0,0,0,1
9393,39506,902JJNS391,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9394,39507,902KCTR357,LimeLight,38,120.04000000000002,1,1,0,2,3,120.12,1,0,0,1
9395,39510,902KIGQ489,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9396,39515,902TSNL475,LimeLight,0,99.95,1,2,0,1,3,119.97999999999999,1,0,0,1
9397,39518,902XAHX707,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9398,39519,902XIKW633,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9399,39524,902ZLEK180,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9400,39525,903AATP771,LimeLight,0,21.92,1,2,0,0,2,65.76,1,0,1,0
9401,39527,903APXD841,LimeLight,0,140.07000000000002,1,2,0,2,4,120.06000000000004,1,0,0,1
9402,39534,903EDXF857,LimeLight,0,79.88,1,2,0,1,3,119.82,1,0,0,1
9403,39539,903FVXE957,LimeLight,0,39.98,1,2,0,0,2,119.94,1,0,1,0
9404,39543,903HFPO497,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95000000000002,1,1,0,0
9405,39544,903IRGA062,LimeLight,0,80.0,1,2,0,1,3,80.0,1,0,0,1
9406,39545,903JDRQ874,LimeLight,0,140.0,1,2,0,2,4,76.37,1,0,0,1
9407,39546,903JIGI018,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9408,39553,903QSII294,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9409,39558,903UJNH401,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9410,39559,903VOHE447,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9411,39563,903ZDGA547,LimeLight,0,140.07000000000002,2,2,1,2,5,39.97999999999997,0,1,0,0
9412,39572,904CDXZ891,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
9413,39574,904CJYC437,LimeLight,0,140.07000000000002,1,2,0,2,4,120.05999999999996,1,0,0,1
9414,39581,904FORP745,LimeLight,0,140.0,3,2,2,2,6,20.0,0,1,0,0
9415,39583,904GNCU310,LimeLight,0,140.07000000000002,2,2,1,2,5,155.75999999999993,1,1,0,0
9416,39586,904JETI005,LimeLight,0,159.99,2,2,1,2,5,119.94,1,1,0,0
9417,39591,904MYJI034,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9418,39595,904PJIT922,LimeLight,0,140.0,2,2,1,2,5,60.0,1,1,0,0
9419,39598,904RKXS746,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9420,39600,904SMFR408,LimeLight,152,20.00999999999999,1,0,0,0,0,100.1,1,0,1,0
9421,39602,904TJGZ504,LimeLight,0,40.02,1,2,0,0,2,120.06,1,0,1,0
9422,39603,904TKKK945,LimeLight,0,93.54,2,2,1,1,4,93.54,1,0,0,1
9423,39606,904ULHW867,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9424,39626,905FOER769,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9425,39629,905HCFK064,LimeLight,68,80.08000000000001,1,1,0,1,2,80.0,1,0,1,0
9426,39630,905IJHJ090,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9427,39635,905LLIV131,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9428,39637,905MPQU415,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
9429,39639,905QMDK958,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9430,39646,905UWOX842,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9431,39656,905YFLJ203,LimeLight,0,139.92999999999998,1,2,0,2,4,0.0,0,0,0,1
9432,39660,906APCN333,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9433,39666,906DPNR525,LimeLight,0,118.38,1,2,0,2,4,0.0,0,0,0,1
9434,39672,906HSHQ398,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
9435,39681,906QSDM211,LimeLight,8,119.88,1,2,0,2,4,79.96,1,0,0,1
9436,39691,906UATL908,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9437,39692,906WDJA655,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9438,39693,906WSIJ245,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
9439,39695,906XISC952,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9440,39696,906XLVG560,LimeLight,0,60.0,2,2,1,0,3,120.0,1,0,0,1
9441,39702,907DOJW406,LimeLight,0,140.14,1,2,0,2,4,100.1,1,0,0,1
9442,39708,907HHWA205,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
9443,39732,907UCLV680,LimeLight,0,99.99,1,2,0,1,3,0.0,0,0,0,1
9444,39744,907XOQX450,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9445,39745,907XTZU838,LimeLight,0,60.03,1,2,0,0,2,120.06,1,0,1,0
9446,39754,908ELMB257,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
9447,39758,908GKRY799,LimeLight,0,19.97,1,2,0,0,2,119.82,1,0,1,0
9448,39762,908LBES633,LimeLight,0,139.86,1,2,0,2,4,69.99999999999997,1,0,0,1
9449,39763,908LTJY545,LimeLight,22,79.99,1,2,0,1,3,59.94,1,0,0,1
9450,39769,908QUQN389,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9451,39771,908RSME104,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
9452,39773,908UOQS542,LimeLight,0,19.99,1,2,0,0,2,119.93999999999998,1,0,1,0
9453,39779,908ZAOF563,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9454,39780,909DPGV075,LimeLight,0,140.07000000000002,1,2,0,2,4,60.03,1,0,0,1
9455,39783,909EYPD675,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
9456,39785,909GGFQ525,LimeLight,15,50.03,1,2,0,0,2,80.0,1,0,1,0
9457,39789,909HQFM083,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9458,39798,909KARK964,LimeLight,0,19.98,1,2,0,0,2,40.0,0,0,1,0
9459,39802,909NBQY585,LimeLight,0,140.07000000000002,1,2,0,2,4,120.05999999999996,1,0,0,1
9460,39803,909NVCJ670,LimeLight,78,0.0,1,1,0,0,1,60.03,1,0,1,0
9461,39804,909OZQK699,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9462,39805,909PQTE210,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9463,39806,909PVNI214,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9464,39816,909VSGQ863,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9465,39818,909XAYV970,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
9466,39823,909YJGD654,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9467,39826,910BQJP411,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9468,39830,910DULP296,LimeLight,0,120.06,1,2,0,2,4,140.07,1,0,0,1
9469,39833,910FWGJ347,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9470,39836,910JILP771,LimeLight,74,60.0,1,1,0,0,1,80.0,1,0,1,0
9471,39840,910LNXQ787,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9472,39842,910MUAY773,LimeLight,0,40.02,1,2,0,0,2,120.06,1,0,1,0
9473,39845,910NSYT206,LimeLight,0,80.08,1,2,0,1,3,120.12,1,0,0,1
9474,39852,910RZQY956,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9475,39859,910WVZM366,LimeLight,0,79.96,1,2,0,1,3,119.93999999999998,1,0,0,1
9476,39866,911CRRG139,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9477,39876,911GWWT575,LimeLight,0,79.98,1,2,0,1,3,80.00000000000001,1,0,0,1
9478,39886,911OYYQ078,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9479,39888,911PVNK910,LimeLight,0,100.1,1,2,0,1,3,211.03,2,0,0,1
9480,39900,911WTSO695,LimeLight,0,140.07000000000002,1,2,0,2,4,120.05999999999996,1,0,0,1
9481,39902,911WXPM809,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9482,39905,911XCHC519,LimeLight,166,20.00999999999999,1,0,0,0,0,99.95,1,0,1,0
9483,39907,911XKIQ491,LimeLight,0,140.0,2,2,1,2,5,60.0,1,1,0,0
9484,39909,911YIIW515,LimeLight,0,140.0,1,2,0,2,4,103.8,1,0,0,1
9485,39910,911ZPJP823,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9486,39920,912GWDQ812,LimeLight,0,139.92999999999998,2,2,1,2,5,99.94999999999996,1,1,0,0
9487,39928,912KOLJ850,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9488,39929,912LYZB689,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
9489,39934,912OKRF145,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9490,39935,912QBSQ435,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
9491,39938,912SKOW934,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9492,39939,912SQNW823,LimeLight,0,140.07000000000002,1,2,0,2,4,120.05999999999996,1,0,0,1
9493,39940,912UIHN354,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
9494,39941,912UIHY861,LimeLight,0,79.99,1,2,0,1,3,67.66999999999997,1,0,0,1
9495,39942,912UWHP429,LimeLight,0,140.0,1,2,0,2,4,140.01999999999998,1,0,0,1
9496,39943,912VADU911,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9497,39945,912VQOR372,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9498,39948,912WLDD338,LimeLight,0,139.86,1,2,0,2,4,159.87999999999994,1,0,0,1
9499,39951,912XJAP005,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9500,39958,913FQBY571,LimeLight,0,70.91000000000001,2,2,1,1,4,50.64999999999999,0,0,0,1
9501,39963,913KXNQ360,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9502,39970,913OGOJ522,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9503,39972,913PIEC725,LimeLight,0,118.81,1,2,0,2,4,116.4,1,0,0,1
9504,39976,913SJSJ665,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9505,39979,913TLMN962,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9506,39980,913TRTA908,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9507,39993,914GQGN246,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9508,39997,914IGQN986,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9509,39998,914JBJR225,LimeLight,5,197.63,1,2,0,3,5,80.01,1,1,0,0
9510,39999,914JEXJ020,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
9511,40001,914MXGB686,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9512,40005,914NAIY410,LimeLight,0,139.92999999999998,1,2,0,2,4,119.94000000000004,1,0,0,1
9513,40016,914QNGH172,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
9514,40028,914YQTK594,LimeLight,0,20.01,1,2,0,0,2,120.06000000000002,1,0,1,0
9515,40029,914ZCIV485,LimeLight,0,140.14,1,2,0,2,4,20.019999999999985,0,0,0,1
9516,40033,915AVBY095,LimeLight,0,140.07000000000002,2,2,1,2,5,100.05,1,1,0,0
9517,40035,915AZHC154,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9518,40045,915HHRW481,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9519,40049,915JXVE560,LimeLight,0,180.0,1,2,0,2,4,120.0,1,0,0,1
9520,40055,915LXPY527,LimeLight,72,87.58,1,1,0,1,2,80.0,1,0,1,0
9521,40058,915MUAJ531,LimeLight,0,140.0,2,2,1,2,5,20.0,0,1,0,0
9522,40063,915NIQH373,LimeLight,60,79.91999999999999,2,1,1,1,3,87.95,1,0,0,1
9523,40065,915PAJP518,LimeLight,0,119.88,1,2,0,2,4,119.88,1,0,0,1
9524,40068,915PTBV511,LimeLight,16,172.64,1,2,0,2,4,119.94,1,0,0,1
9525,40074,915ULWS636,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9526,40075,915UTUP114,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9527,40082,915XXXR163,LimeLight,0,120.06,2,2,1,2,5,120.06,1,1,0,0
9528,40085,915ZLDL430,LimeLight,0,119.88,1,2,0,2,4,119.88,1,0,0,1
9529,40092,916DOXN185,LimeLight,0,20.01,1,2,0,0,2,120.06000000000002,1,0,1,0
9530,40097,916FBKQ602,LimeLight,0,140.14,1,2,0,2,4,101.63999999999999,1,0,0,1
9531,40098,916FHGI540,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9532,40106,916OCDJ653,LimeLight,0,140.0,1,2,0,2,4,40.0,0,0,0,1
9533,40107,916OGPN849,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9534,40109,916PXEL864,LimeLight,0,100.08,2,2,1,1,4,40.0,0,0,0,1
9535,40125,916YHPA417,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9536,40126,916YMYV104,LimeLight,0,119.88,1,2,0,2,4,119.88,1,0,0,1
9537,40132,917CYAI279,LimeLight,0,116.79000000000002,1,2,0,2,4,0.0,0,0,0,1
9538,40134,917EHYD660,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9539,40137,917GYXL544,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9540,40139,917IMET446,LimeLight,0,130.45000000000002,1,2,0,2,4,0.0,0,0,0,1
9541,40143,917JTCM329,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
9542,40146,917NBZL514,LimeLight,0,140.07000000000002,1,2,0,2,4,-20.01000000000002,0,0,0,1
9543,40148,917NYKH706,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
9544,40153,917QYFX648,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9545,40155,917RTSF265,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9546,40158,917SXCB350,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
9547,40167,917XYSH096,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9548,40169,917YHPO272,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9549,40176,918DDCY563,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
9550,40177,918EAWE603,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9551,40178,918ECZA807,LimeLight,6,129.9,1,2,0,2,4,79.98,1,0,0,1
9552,40181,918FJIT870,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9553,40192,918PSDT616,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
9554,40194,918QRQO874,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9555,40198,918UQCY119,LimeLight,0,37.72,1,2,0,0,2,238.86,2,0,1,0
9556,40201,919BOJR505,LimeLight,0,79.99,1,2,0,1,3,139.86,1,0,0,1
9557,40202,919CNHA827,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9558,40206,919EMBL092,LimeLight,0,140.07000000000002,2,2,1,2,5,100.04999999999998,1,1,0,0
9559,40209,919HRAO573,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9560,40215,919KFIR819,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
9561,40217,919KPVQ863,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9562,40218,919LSAE002,LimeLight,0,140.07000000000002,1,2,0,2,4,-20.01000000000002,0,0,0,1
9563,40220,919MVMK550,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
9564,40221,919PNCG667,LimeLight,0,500.01,1,2,0,3,5,140.0,1,1,0,0
9565,40230,919WEMM573,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
9566,40235,919YHMU810,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9567,40240,920AGKC086,LimeLight,0,26.69,2,2,1,0,3,160.0,1,0,0,1
9568,40251,920JHVP888,LimeLight,0,120.12,1,2,0,2,4,140.14,1,0,0,1
9569,40256,920MFPZ041,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9570,40270,920SXIX161,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
9571,40281,920YXNS490,LimeLight,0,40.04,2,2,1,0,3,120.12,1,0,0,1
9572,40283,921ASLG780,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
9573,40297,921JZWV104,LimeLight,0,80.0,2,2,1,1,4,19.98,0,0,0,1
9574,40299,921LATG602,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9575,40303,921PCDO584,LimeLight,0,20.02,1,2,0,0,2,120.12,1,0,1,0
9576,40307,921QNEY451,LimeLight,0,80.04,1,2,0,1,3,120.06000000000002,1,0,0,1
9577,40317,921VAYR057,LimeLight,0,80.01,1,2,0,1,3,138.85999999999999,1,0,0,1
9578,40322,922ACDR632,LimeLight,0,40.02,1,2,0,0,2,123.79999999999998,1,0,1,0
9579,40327,922CNIF791,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
9580,40328,922DCHQ656,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9581,40330,922DWCN377,LimeLight,0,120.0,1,2,0,2,4,280.0,2,0,0,1
9582,40333,922FKQY781,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
9583,40340,922LBDB253,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9584,40341,922MSBX004,LimeLight,118,200.02,1,0,0,3,3,80.01,1,0,0,1
9585,40343,922NBYX342,LimeLight,153,45.66999999999999,1,0,0,0,0,99.95,1,0,1,0
9586,40347,922OUQM628,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
9587,40365,922VLXR958,LimeLight,0,58.59,1,2,0,0,2,41.84999999999999,0,0,1,0
9588,40366,922VPVS678,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9589,40369,922WZRZ007,LimeLight,0,80.01,2,2,1,1,4,0.0,0,0,0,1
9590,40374,922YYHC211,LimeLight,0,140.0,2,2,1,2,5,0.0,0,1,0,0
9591,40383,923HAYN524,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
9592,40392,923KPXY311,LimeLight,0,39.98,1,2,0,0,2,119.94,1,0,1,0
9593,40394,923LCNI150,LimeLight,0,140.0,3,2,2,2,6,100.0,1,1,0,0
9594,40400,923LZZD295,LimeLight,0,140.0,1,2,0,2,4,80.0,1,0,0,1
9595,40403,923NMCN801,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
9596,40406,923SCGG213,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
9597,40414,923YIUW999,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
9598,40415,923YJVH629,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
9599,40426,924CCTZ264,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9600,40427,924FBPT038,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9601,40428,924FDDT740,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9602,40431,924HLHE739,LimeLight,0,139.86,1,2,0,2,4,79.92000000000002,1,0,0,1
9603,40432,924HSJK717,LimeLight,0,79.96,1,2,0,1,3,119.93999999999998,1,0,0,1
9604,40434,924IUWM526,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
9605,40436,924NIYY842,LimeLight,0,140.07000000000002,1,2,0,2,4,40.02000000000001,0,0,0,1
9606,40439,924PAEO675,LimeLight,0,140.07000000000002,2,2,1,2,5,20.00999999999996,0,1,0,0
9607,40442,924PTHF276,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
9608,40445,924RETD406,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9609,40451,924VLJX384,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
9610,40455,924XMZE559,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
9611,40457,924YJZO748,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9612,40459,924ZJJI680,LimeLight,0,120.0,1,2,0,2,4,140.0,1,0,0,1
9613,40461,925ANNT964,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9614,40466,925CGLI132,LimeLight,0,140.07000000000002,1,2,0,2,4,40.02000000000001,0,0,0,1
9615,40468,925DSAR838,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
9616,40474,925GKSX731,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9617,40479,925LUNW210,LimeLight,0,140.14,2,2,1,2,5,100.1,1,1,0,0
9618,40486,925OOMK962,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
9619,40488,925PSPX000,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9620,40492,925RUBM046,LimeLight,0,80.0,1,2,0,1,3,100.05,1,0,0,1
9621,40495,925TRZE145,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9622,40499,925WSAS550,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
9623,40500,925XCHG091,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
9624,40502,925XLQX213,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9625,40504,925YHDA348,LimeLight,0,139.86,1,2,0,2,4,119.88,1,0,0,1
9626,40515,926DEZT644,LimeLight,0,139.92999999999998,2,2,1,2,5,124.12999999999997,1,1,0,0
9627,40518,926DQKZ429,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
9628,40521,926DZDV030,LimeLight,0,140.07000000000002,2,2,1,2,5,60.03,1,1,0,0
9629,40525,926FSCF815,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
9630,40530,926HBOE024,LimeLight,0,139.86,2,2,1,2,5,119.88,1,1,0,0
