,ID,BRAND,RECENCY,FREQUENCY,REVENUE,SUB
31344,861SBCS432,ChillStream,213,1,600.02,"['expired annual', 'paid monthly']"
31345,861SEQT712,LimeLight,583,1,80.01,['expired annual']
31346,861TARC315,CineQuest,266,1,48.04,['paid monthly']
31347,861TKLP496,RetroReel,209,1,240.02,['paid annual']
31348,861UTTQ984,LimeLight,420,1,80.01,['paid annual']
31349,861UZGU180,CineQuest,41,1,228.17,"['expired monthly', 'paid monthly']"
31350,861WYKG069,LimeLight,400,1,399.99,"['expired annual', 'paid monthly', 'paid monthly']"
31351,861XCJT141,Pulse,138,1,356.97,"['paid annual', 'paid monthly', 'discounted monthly', 'paid monthly']"
31352,861YFXP644,RetroReel,377,1,90.0,['paid monthly']
31353,861YWWI701,LimeLight,643,1,79.99,['expired annual']
31354,861YYJD630,RetroReel,242,1,330.0,['paid monthly']
31355,861ZXGO420,Pulse,165,1,64.0,['paid monthly']
31356,862AROF241,LimeLight,121,1,239.95999999999998,"['paid monthly', 'paid monthly']"
31357,862BJFS992,LimeLight,640,1,59.97,['expired monthly']
31358,862BJFS992,RetroReel,86,1,300.1,['paid monthly']
31359,862BJTZ715,CineQuest,211,1,215.85999999999999,"['expired annual', 'paid monthly']"
31360,862BSCZ571,LimeLight,152,1,360.0,['paid monthly']
31361,862DHIU704,LimeLight,555,1,80.01,['expired annual']
31362,862DKRF009,ChillStream,250,1,400.08000000000004,"['paid annual', 'paid monthly']"
31363,862DTGD305,CineQuest,385,1,132.10999999999999,['discounted monthly']
31364,862ENBS115,RetroReel,729,1,0.0,['expired monthly']
31365,862EOWC652,CineQuest,212,1,144.0,['paid monthly']
31366,862FBRQ869,Pulse,537,1,49.99,['expired annual']
31367,862GLDE907,Pulse,35,1,340.2,"['paid monthly', 'trial monthly', 'paid monthly']"
31368,862IGRV509,Pulse,11,1,120.0,"['paid monthly', 'paid monthly']"
31369,862IKEK545,ChillStream,567,1,150.0,['expired monthly']
31370,862IOIU270,LimeLight,365,1,99.9,['paid monthly']
31371,862JQVU393,LimeLight,58,1,399.79999999999995,['paid monthly']
31372,862JRJL222,LimeLight,173,1,340.0,['trial monthly']
31373,862LFLL700,Pulse,41,1,208.0,"['paid monthly', 'paid monthly']"
31374,862LIIN060,ChillStream,302,1,250.0,"['paid monthly', 'paid monthly']"
31375,862LIIN060,LimeLight,665,1,40.0,['paid monthly']
31376,862MSFS977,Pulse,637,1,31.92,['expired monthly']
31377,862OCPW364,CineQuest,324,1,203.98000000000002,"['expired annual', 'paid monthly']"
31378,862PFTW925,CineQuest,35,1,240.0,['paid monthly']
31379,862PNXJ397,Pulse,68,1,160.2,['paid monthly']
31380,862RFUV401,CineQuest,585,1,59.95,['expired monthly']
31381,862RYTF544,Pulse,94,1,129.98,"['expired monthly', 'paid annual']"
31382,862SGDV711,RetroReel,181,1,540.1800000000001,['trial monthly']
31383,862STRS195,Pulse,83,1,100.02,['paid annual']
31384,862TTMX876,Pulse,285,1,120.0,['expired monthly']
31385,862UAPY646,LimeLight,407,1,180.0,['discounted monthly']
31386,862UBSS681,ChillStream,633,1,99.96,['expired monthly']
31387,862UEYM390,ChillStream,19,1,850.08,"['paid monthly', 'paid monthly']"
31388,862UKPG361,LimeLight,584,1,60.0,['paid monthly']
31389,862UVLW353,RetroReel,725,1,120.0,['expired annual']
31390,862UWSB348,Pulse,396,1,136.16,"['paid monthly', 'paid monthly']"
31391,862WHGX647,Pulse,357,1,72.0,['paid monthly']
31392,862XEMQ007,CineQuest,281,1,167.86,['paid monthly']
31393,863AXMU664,CineQuest,387,1,107.91,['paid monthly']
31394,863BGXE990,RetroReel,237,1,509.9,"['expired monthly', 'paid monthly']"
31395,863BNWP498,RetroReel,114,1,449.7,['paid monthly']
31396,863BZOK569,Pulse,634,1,31.92,['expired monthly']
31397,863CRSQ772,LimeLight,688,1,20.01,['paid monthly']
31398,863DCHO545,LimeLight,70,1,239.97000000000003,"['paid annual', 'paid annual']"
31399,863FJGT770,CineQuest,103,1,120.0,['trial annual']
31400,863GHMC270,Pulse,38,1,222.01,"['paid monthly', 'paid annual', 'paid annual']"
31401,863GWBA438,Pulse,462,1,63.92,['trial monthly']
31402,863HBYP290,CineQuest,670,1,23.94,['expired monthly']
31403,863HJFP942,Pulse,394,1,47.88,['paid monthly']
31404,863HYMM622,ChillStream,221,1,199.98,['trial annual']
31405,863KQVU542,CineQuest,510,1,144.0,"['expired monthly', 'paid monthly', 'paid monthly']"
31406,863KQVU542,Pulse,144,1,120.14999999999999,['paid monthly']
31407,863LIWW846,CineQuest,126,1,228.0,['paid monthly']
31408,863LIWW846,LimeLight,683,1,40.02,['expired monthly']
31409,863OCVE218,CineQuest,185,1,287.82,"['paid monthly', 'paid monthly']"
31410,863OCVE218,Pulse,217,1,64.08,['paid monthly']
31411,863SGEY841,Pulse,48,1,152.32,"['paid monthly', 'paid monthly']"
31412,863STIW063,LimeLight,725,1,20.0,['expired monthly']
31413,863SWBE939,Pulse,37,1,199.98000000000002,"['expired annual', 'paid annual']"
31414,863TAHZ563,Pulse,195,1,136.13,"['expired monthly', 'discounted monthly']"
31415,863UMWD278,ChillStream,73,1,525.21,['trial monthly']
31416,863UOZS639,Pulse,311,1,136.17,"['paid monthly', 'trial monthly']"
31417,863WINU885,CineQuest,97,1,204.0,['paid monthly']
31418,863WMJW695,CineQuest,39,1,568.05,"['expired monthly', 'trial monthly', 'discounted monthly', 'paid monthly']"
31419,863XQBI218,ChillStream,529,1,100.01,['expired annual']
31420,863ZQQE190,ChillStream,711,1,25.02,['expired monthly']
31421,863ZSZC290,CineQuest,184,1,252.0,"['paid monthly', 'paid monthly']"
31422,864ABZE576,LimeLight,473,1,39.96,['paid monthly']
31423,864BPFL247,LimeLight,438,1,180.0,['paid monthly']
31424,864CFJS246,Pulse,16,1,176.0,['trial monthly']
31425,864DBNG517,LimeLight,231,1,340.0,['expired monthly']
31426,864EAWR512,LimeLight,50,1,99.94999999999999,['paid monthly']
31427,864EWMI513,ChillStream,376,1,199.95999999999998,"['paid monthly', 'paid monthly']"
31428,864FHIJ910,Pulse,634,1,7.99,['paid monthly']
31429,864FKPW998,LimeLight,63,1,420.0,['paid monthly']
31430,864FKPW998,Pulse,328,1,114.00999999999999,"['paid monthly', 'paid annual']"
31431,864HNCQ727,ChillStream,655,1,75.03,['expired monthly']
31432,864HNPL876,LimeLight,50,1,260.13,['trial monthly']
31433,864HRVK995,LimeLight,587,1,80.01,['expired annual']
31434,864IBIB605,RetroReel,304,1,449.7,['expired monthly']
31435,864IIKY805,ChillStream,623,1,100.0,['expired monthly']
31436,864IKOI998,RetroReel,70,1,630.21,['paid monthly']
31437,864KUCH044,CineQuest,249,1,155.87,['paid monthly']
31438,864LAFO253,ChillStream,577,1,99.99,['expired annual']
31439,864LUTG457,Pulse,491,1,50.0,['paid annual']
31440,864MPSI623,CineQuest,497,1,36.03,['paid monthly']
31441,864MXIK427,LimeLight,423,1,80.0,['paid monthly']
31442,864NMQV878,CineQuest,16,1,251.78,"['paid annual', 'trial monthly']"
31443,864NQLT264,Pulse,622,1,31.96,['expired monthly']
31444,864PBBW068,CineQuest,493,1,72.0,['trial monthly']
31445,864QXXY906,CineQuest,275,1,179.9,"['expired monthly', 'paid annual']"
31446,864RPNJ343,CineQuest,138,1,120.02,"['paid monthly', 'trial monthly']"
31447,864RXTA824,ChillStream,295,1,474.90999999999997,"['expired annual', 'paid monthly']"
31448,864TDXT377,Pulse,66,1,207.94,"['paid monthly', 'paid monthly']"
31449,864TLQU925,ChillStream,14,1,549.78,['paid monthly']
31450,864TXDG337,Pulse,144,1,120.0,['paid monthly']
31451,864UHYG372,CineQuest,601,1,60.099999999999994,['expired monthly']
31452,864VJSG749,ChillStream,278,1,250.08000000000004,"['paid monthly', 'trial monthly']"
31453,864VJSG749,Pulse,633,1,31.92,['expired monthly']
31454,864VLJB114,CineQuest,306,1,179.99,"['expired annual', 'trial annual']"
31455,864WPHG922,RetroReel,724,1,29.99,['expired monthly']
31456,864WYIQ642,CineQuest,266,1,167.95999999999998,"['expired monthly', 'paid monthly']"
31457,864XINQ441,CineQuest,241,1,203.78,"['paid monthly', 'paid monthly']"
31458,864XYUZ443,LimeLight,649,1,59.97,['expired monthly']
31459,864YODF432,LimeLight,678,1,40.0,['expired monthly']
31460,864YODF432,Pulse,297,1,120.0,['discounted monthly']
31461,865AEDZ497,LimeLight,294,1,339.88,"['expired monthly', 'paid monthly']"
31462,865AZBO960,CineQuest,171,1,336.15,"['paid annual', 'paid monthly', 'paid monthly']"
31463,865DGIT826,LimeLight,490,1,160.08,['expired monthly']
31464,865DPBC022,CineQuest,19,1,60.05,"['paid monthly', 'paid monthly']"
31465,865DPBC022,Pulse,372,1,39.95,['paid monthly']
31466,865FZBO908,CineQuest,240,1,297.23,"['discounted monthly', 'paid monthly', 'paid monthly']"
31467,865FZBO908,LimeLight,272,1,320.16,['discounted monthly']
31468,865GENW365,CineQuest,100,1,203.83,['paid monthly']
31469,865GEQV451,Pulse,21,1,183.54000000000002,['paid monthly']
31470,865GSLY441,CineQuest,266,1,215.82,"['discounted monthly', 'paid monthly']"
31471,865GVJW435,RetroReel,51,1,180.0,['paid monthly']
31472,865KVIN666,CineQuest,571,1,60.01,['paid annual']
31473,865LSVS006,RetroReel,675,1,60.0,['expired monthly']
31474,865NGUE622,CineQuest,266,1,119.98,['expired annual']
31475,865OQGG045,LimeLight,208,1,320.0,"['expired annual', 'paid annual']"
31476,865QLUT188,CineQuest,95,1,348.25,"['paid monthly', 'paid monthly', 'paid monthly']"
31477,865QMNX401,Pulse,474,1,56.0,['paid monthly']
31478,865QTGJ676,CineQuest,121,1,420.04999999999995,"['paid monthly', 'paid monthly', 'paid monthly']"
31479,865RKZR080,CineQuest,645,1,36.0,['expired monthly']
31480,865SHNJ518,LimeLight,100,1,240.0,"['expired monthly', 'paid monthly']"
31481,865VEUY088,CineQuest,149,1,276.0,"['paid monthly', 'paid monthly']"
31482,865WVMH376,CineQuest,549,1,60.0,['paid monthly']
31483,865WVMH376,LimeLight,478,1,179.91,['expired monthly']
31484,865YAUW812,CineQuest,298,1,120.0,['paid monthly']
31485,865YQGZ034,CineQuest,597,1,59.95,['discounted monthly']
31486,865YQGZ034,Pulse,103,1,183.95999999999998,"['expired monthly', 'paid monthly']"
31487,865YSVV711,LimeLight,133,1,260.13,['paid monthly']
31488,865ZDEC562,LimeLight,318,1,219.89,['paid monthly']
31489,865ZPEE217,LimeLight,587,1,79.98,['expired annual']
31490,866AAKN968,CineQuest,301,1,95.92,['paid monthly']
31491,866AAKN968,LimeLight,718,1,80.0,['expired annual']
31492,866ALXH552,LimeLight,143,1,160.04,['expired annual']
31493,866BFMG591,LimeLight,366,1,340.07,"['expired monthly', 'paid monthly']"
31494,866BUNR775,Pulse,671,1,49.98,['expired annual']
31495,866CFSA424,Pulse,366,1,104.0,['expired monthly']
31496,866CNQM429,CineQuest,425,1,60.01,['paid annual']
31497,866GPSJ819,ChillStream,593,1,99.98,['expired annual']
31498,866GPSJ819,Pulse,146,1,136.0,['paid monthly']
31499,866HYUT476,CineQuest,279,1,180.0,['expired monthly']
31500,866IERB669,CineQuest,138,1,347.93,"['trial annual', 'trial monthly', 'paid monthly']"
31501,866JGDN028,CineQuest,652,1,59.99,['expired annual']
31502,866JGDN028,LimeLight,242,1,80.01,['paid annual']
31503,866JQLM880,Pulse,504,1,23.97,['paid monthly']
31504,866KIDG830,LimeLight,49,1,520.26,"['expired monthly', 'paid monthly']"
31505,866MHMH225,LimeLight,411,1,40.02,['paid monthly']
31506,866PHFW941,ChillStream,425,1,275.0,['expired monthly']
31507,866PHFW941,Pulse,2,1,326.66999999999996,"['discounted monthly', 'discounted monthly', 'paid annual']"
31508,866PSBD879,LimeLight,243,1,239.91999999999996,"['expired monthly', 'discounted annual']"
31509,866QHQG580,RetroReel,336,1,120.02,['paid annual']
31510,866QWAG330,LimeLight,228,1,80.0,['trial annual']
31511,866RGKW039,Pulse,681,1,50.0,['expired annual']
31512,866UBFE692,LimeLight,387,1,180.09,['paid monthly']
31513,866ULDG214,Pulse,431,1,63.84,['paid monthly']
31514,866UWIK357,Pulse,100,1,134.33,"['discounted monthly', 'paid monthly']"
31515,866VXLW475,RetroReel,537,1,90.03,['paid monthly']
31516,866WGRG914,Pulse,361,1,48.0,['paid monthly']
31517,866ZQXG681,CineQuest,63,1,264.02,"['paid annual', 'paid monthly']"
31518,867AKGD568,RetroReel,564,1,119.98,['discounted annual']
31519,867AVNP444,LimeLight,518,1,160.16,['expired monthly']
31520,867BPTH195,ChillStream,347,1,350.02,"['expired monthly', 'paid monthly']"
31521,867BQVI389,LimeLight,166,1,239.88,['paid monthly']
31522,867EAXN626,LimeLight,148,1,459.90999999999997,"['expired monthly', 'paid monthly']"
31523,867EGAN885,ChillStream,221,1,250.04000000000002,"['expired monthly', 'trial monthly']"
31524,867FJTK312,RetroReel,550,1,119.96,['paid monthly']
31525,867HRQN816,Pulse,625,1,32.0,['expired monthly']
31526,867INDV029,ChillStream,246,1,299.88,['paid monthly']
31527,867INDV029,RetroReel,722,1,30.01,['expired monthly']
31528,867IOKF517,ChillStream,15,1,425.03000000000003,"['paid annual', 'trial monthly']"
31529,867JDGC901,CineQuest,123,1,227.81,['discounted monthly']
31530,867JNJQ962,RetroReel,376,1,270.09000000000003,['trial monthly']
31531,867KICV550,Pulse,657,1,50.0,['expired annual']
31532,867KSLT325,RetroReel,437,1,300.1,['expired monthly']
31533,867LDIT296,ChillStream,297,1,99.99,['paid annual']
31534,867LVNZ582,LimeLight,699,1,20.0,['expired monthly']
31535,867NYJN275,CineQuest,115,1,203.89,"['paid annual', 'paid monthly']"
31536,867PATA372,ChillStream,147,1,499.79999999999995,['expired monthly']
31537,867PATA372,Pulse,644,1,50.0,['expired annual']
31538,867PIUR777,ChillStream,372,1,250.10000000000002,['discounted monthly']
31539,867PLRU068,RetroReel,444,1,300.1,['expired monthly']
31540,867QCQD555,RetroReel,623,1,120.04,['expired monthly']
31541,867RBET979,Pulse,229,1,192.0,"['paid monthly', 'trial monthly']"
31542,867RBLN955,ChillStream,697,1,100.0,['expired annual']
31543,867RBLN955,CineQuest,124,1,239.8,['paid monthly']
31544,867SIOT062,Pulse,597,1,32.0,['paid monthly']
31545,867SMAZ811,ChillStream,604,1,50.02,['discounted monthly']
31546,867SMAZ811,LimeLight,619,1,80.04,['expired monthly']
31547,867TGBV915,LimeLight,382,1,239.88,['expired monthly']
31548,867VEHY959,ChillStream,576,1,24.99,['paid monthly']
31549,867VEHY959,LimeLight,443,1,200.10000000000002,['expired monthly']
31550,867WARX398,CineQuest,123,1,143.88,"['paid monthly', 'paid monthly']"
31551,867WIOE421,ChillStream,69,1,500.0,"['paid annual', 'discounted annual']"
31552,867WPJF990,Pulse,215,1,80.05999999999999,"['expired monthly', 'paid monthly']"
31553,867ZVXN355,LimeLight,525,1,20.0,['paid monthly']
31554,868AABN195,LimeLight,613,1,80.0,['expired annual']
31555,868AHMW149,CineQuest,477,1,107.96000000000001,"['expired monthly', 'paid annual']"
31556,868ANTX774,CineQuest,686,1,24.02,['expired monthly']
31557,868BJTQ383,CineQuest,262,1,239.83999999999997,"['paid monthly', 'paid annual', 'trial monthly']"
31558,868BRFS484,Pulse,103,1,150.0,"['trial annual', 'discounted annual']"
31559,868CLRN516,LimeLight,206,1,160.0,['expired annual']
31560,868DAHW662,ChillStream,46,1,674.58,"['expired monthly', 'paid monthly', 'paid monthly']"
31561,868DZEW036,Pulse,238,1,114.06,"['expired monthly', 'paid monthly', 'paid annual']"
31562,868DZEW036,RetroReel,322,1,420.0,['expired monthly']
31563,868DZJI935,Pulse,65,1,176.2,"['expired monthly', 'paid monthly']"
31564,868EBBJ209,CineQuest,222,1,108.00999999999999,"['expired monthly', 'discounted annual']"
31565,868EHIN174,RetroReel,658,1,90.03,['expired monthly']
31566,868EYWL446,CineQuest,459,1,84.07,['paid monthly']
31567,868FSOU095,CineQuest,105,1,300.19,"['paid monthly', 'trial annual']"
31568,868FXNK638,RetroReel,318,1,270.0,['paid monthly']
31569,868GGCL869,CineQuest,35,1,551.6,"['paid monthly', 'paid monthly', 'paid annual']"
31570,868JJJR813,LimeLight,534,1,240.0,"['paid monthly', 'trial annual']"
31571,868JTDQ526,Pulse,400,1,24.03,['paid monthly']
31572,868LAWH784,RetroReel,298,1,120.0,['discounted annual']
31573,868MPXU536,Pulse,176,1,80.0,['paid monthly']
31574,868NBQC359,LimeLight,614,1,80.0,['expired monthly']
31575,868NLLP504,CineQuest,470,1,71.88,['paid monthly']
31576,868NLLP504,LimeLight,455,1,200.0,['expired monthly']
31577,868NWXE118,RetroReel,162,1,539.64,['paid monthly']
31578,868OSED153,ChillStream,481,1,225.0,['expired monthly']
31579,868OYES023,ChillStream,601,1,100.02,['expired annual']
31580,868OYES023,CineQuest,354,1,155.74,['expired monthly']
31581,868QOEJ670,ChillStream,10,1,599.98,"['expired monthly', 'discounted monthly']"
31582,868RADH781,RetroReel,669,1,60.0,['expired monthly']
31583,868RIWB033,Pulse,518,1,64.0,['expired monthly']
31584,868RSLA722,CineQuest,175,1,120.0,['paid annual']
31585,868SCEM727,LimeLight,427,1,220.11,['expired monthly']
31586,868SIIJ121,LimeLight,282,1,220.06,"['paid monthly', 'paid monthly']"
31587,868TCTO059,ChillStream,552,1,149.88,['trial monthly']
31588,868TCTO059,LimeLight,223,1,400.1,"['expired monthly', 'paid monthly']"
31589,868UVGY138,Pulse,192,1,119.97999999999999,"['expired monthly', 'paid monthly', 'paid monthly']"
31590,868VEXZ300,ChillStream,685,1,50.02,['discounted monthly']
31591,868VUFG199,Pulse,548,1,8.0,['discounted monthly']
31592,868WAEF036,CineQuest,92,1,252.0,['paid monthly']
31593,868WIMA207,CineQuest,7,1,468.21999999999997,"['expired monthly', 'paid annual', 'paid annual']"
31594,868XJZP136,ChillStream,434,1,150.12,['paid monthly']
31595,868YKXV948,LimeLight,264,1,320.0,['paid monthly']
31596,868YKXV948,Pulse,22,1,100.0,['paid annual']
31597,868ZHBI000,LimeLight,167,1,229.98,"['trial monthly', 'paid monthly']"
31598,868ZINH136,Pulse,417,1,88.22,['expired monthly']
31599,869ABEF306,Pulse,424,1,79.9,['paid monthly']
31600,869ACPB477,Pulse,440,1,50.0,['paid annual']
31601,869AICB192,ChillStream,171,1,275.04,"['paid monthly', 'paid monthly']"
31602,869BCET760,CineQuest,200,1,204.18,"['expired annual', 'paid monthly']"
31603,869BJNQ433,ChillStream,196,1,868.21,"['discounted monthly', 'paid monthly']"
31604,869DDHA399,CineQuest,690,1,24.04,['expired monthly']
31605,869DDHA399,RetroReel,381,1,360.12,['expired monthly']
31606,869EHFU031,Pulse,142,1,152.06,"['paid monthly', 'discounted monthly']"
31607,869ELQL857,CineQuest,43,1,288.12,"['paid monthly', 'paid monthly']"
31608,869EMOO000,Pulse,360,1,49.99,['discounted annual']
31609,869FURI522,ChillStream,646,1,100.0,['expired annual']
31610,869GOOI372,CineQuest,430,1,84.0,['paid monthly']
31611,869GZLL193,ChillStream,428,1,224.82,['trial monthly']
31612,869HDWJ465,CineQuest,57,1,455.84999999999997,"['expired monthly', 'paid annual', 'paid monthly']"
31613,869HPUL738,ChillStream,444,1,100.01,['expired annual']
31614,869ITAD892,ChillStream,682,1,50.02,['expired monthly']
31615,869JQBZ755,RetroReel,472,1,270.09000000000003,['expired monthly']
31616,869JYBQ882,Pulse,357,1,96.0,['trial monthly']
31617,869KKKW570,ChillStream,351,1,249.95000000000002,"['expired monthly', 'paid annual']"
31618,869KKKW570,RetroReel,243,1,689.8499999999999,"['expired annual', 'trial monthly']"
31619,869LGHY980,ChillStream,565,1,150.0,['expired monthly']
31620,869LOVZ624,ChillStream,701,1,99.99,['expired annual']
31621,869NRWV906,CineQuest,589,1,24.0,['discounted monthly']
31622,869NVZM246,RetroReel,319,1,420.0,['expired monthly']
31623,869OWKO500,Pulse,102,1,213.6,"['expired monthly', 'discounted monthly', 'paid monthly']"
31624,869PNWB584,RetroReel,607,1,150.0,['expired monthly']
31625,869PTHD989,CineQuest,676,1,23.98,['expired monthly']
31626,869QFPF702,Pulse,298,1,72.09,['paid monthly']
31627,869QLQN195,ChillStream,467,1,225.09,['paid monthly']
31628,869QLQN195,RetroReel,142,1,480.0,['paid monthly']
31629,869QRNB273,RetroReel,515,1,120.01,['paid annual']
31630,869RFMN440,LimeLight,620,1,80.01,['expired annual']
31631,869SJRY599,ChillStream,176,1,425.17,"['expired monthly', 'paid monthly']"
31632,869SPNK598,LimeLight,39,1,339.83,['paid monthly']
31633,869TWPR893,ChillStream,424,1,100.0,['expired annual']
31634,869TWPR893,LimeLight,729,1,0.0,['expired monthly']
31635,869UWZN751,CineQuest,451,1,59.99,['paid annual']
31636,869WCHR987,Pulse,32,1,199.99,"['paid monthly', 'paid monthly']"
31637,869WEAI614,RetroReel,647,1,60.02,['paid monthly']
31638,869YXQM035,LimeLight,388,1,179.82,['paid monthly']
31639,869ZDEJ433,LimeLight,524,1,139.92999999999998,['expired monthly']
31640,870AFCH270,Pulse,340,1,72.0,"['expired monthly', 'paid monthly', 'paid monthly']"
31641,870AYRA058,CineQuest,39,1,216.01999999999998,"['expired monthly', 'discounted monthly']"
31642,870CAOK671,ChillStream,286,1,225.09,['paid monthly']
31643,870CCUU837,Pulse,613,1,32.0,['expired monthly']
31644,870CVTR911,LimeLight,110,1,360.0,"['paid annual', 'paid monthly']"
31645,870DBDO717,ChillStream,613,1,100.0,['expired monthly']
31646,870DBDO717,LimeLight,708,1,19.99,['expired monthly']
31647,870DBDO717,Pulse,454,1,55.93,['paid monthly']
31648,870DFKL900,ChillStream,597,1,124.94999999999999,['expired monthly']
31649,870DLUL258,CineQuest,689,1,24.0,['expired monthly']
31650,870EDXE836,LimeLight,708,1,20.01,['expired monthly']
31651,870ESWL198,ChillStream,245,1,549.64,"['paid monthly', 'paid monthly']"
31652,870FQIN733,Pulse,357,1,49.99,['paid annual']
31653,870HBBC904,ChillStream,276,1,500.08000000000004,"['expired monthly', 'paid monthly']"
31654,870JIHI572,LimeLight,215,1,220.11,['paid monthly']
31655,870KNXH273,CineQuest,549,1,48.0,['paid monthly']
31656,870LDYC233,RetroReel,472,1,269.90999999999997,['expired monthly']
31657,870LSHG191,Pulse,687,1,16.0,['expired monthly']
31658,870ORAA087,Pulse,245,1,128.0,['paid monthly']
31659,870PBOO733,ChillStream,546,1,74.97,['paid monthly']
31660,870PIGT192,Pulse,606,1,32.04,['paid monthly']
31661,870RRHD700,Pulse,515,1,64.08,['expired monthly']
31662,870SIMY746,LimeLight,374,1,219.89,['discounted monthly']
31663,870SLTS383,CineQuest,609,1,60.0,['expired annual']
31664,870UBBE423,LimeLight,49,1,160.02,['paid annual']
31665,870UBPV077,CineQuest,675,1,24.0,['expired monthly']
31666,870UOEX897,Pulse,285,1,100.0,['trial annual']
31667,870UWFG253,Pulse,101,1,200.0,"['expired monthly', 'paid monthly']"
31668,870WESF233,ChillStream,705,1,99.99,['expired annual']
31669,870YGJX020,Pulse,404,1,87.89,['expired monthly']
31670,870YYOT013,CineQuest,363,1,143.88,['paid monthly']
31671,870YYOT013,LimeLight,327,1,199.97,"['expired monthly', 'paid annual']"
31672,871BOGD448,Pulse,672,1,50.0,['expired annual']
31673,871CXWV044,CineQuest,728,1,12.01,['expired monthly']
31674,871DXUM449,LimeLight,174,1,480.0,"['paid monthly', 'paid monthly']"
31675,871EBXD137,CineQuest,139,1,471.51,"['trial monthly', 'paid monthly']"
31676,871EOQC624,CineQuest,644,1,36.0,['paid monthly']
31677,871EOQC624,Pulse,588,1,8.0,['paid monthly']
31678,871EOQC624,RetroReel,702,1,29.98,['expired monthly']
31679,871EYYQ214,CineQuest,20,1,263.78000000000003,['paid monthly']
31680,871FGOR082,RetroReel,220,1,120.02,['discounted annual']
31681,871GGLI046,CineQuest,658,1,60.01,['expired annual']
31682,871HTBT919,CineQuest,252,1,215.6,"['trial monthly', 'paid annual']"
31683,871HXJK867,LimeLight,39,1,160.08,['paid monthly']
31684,871IAYM141,Pulse,268,1,111.86,['discounted monthly']
31685,871IMXG538,ChillStream,261,1,225.18,['paid monthly']
31686,871IUVO591,Pulse,135,1,119.7,['paid monthly']
31687,871JEZW765,CineQuest,663,1,60.0,['expired annual']
31688,871JTET871,CineQuest,134,1,131.97,"['paid annual', 'discounted monthly']"
31689,871KPSK508,LimeLight,708,1,80.01,['expired annual']
31690,871MCRF694,CineQuest,534,1,132.01,"['expired monthly', 'trial annual']"
31691,871PISM528,LimeLight,523,1,80.0,['expired annual']
31692,871PSEQ611,Pulse,386,1,50.01,['expired annual']
31693,871RZDW329,LimeLight,661,1,59.94,['expired monthly']
31694,871SNLB410,CineQuest,112,1,167.98000000000002,"['expired monthly', 'paid annual']"
31695,871SYKY477,Pulse,58,1,116.04,"['expired monthly', 'discounted annual']"
31696,871TYMS209,Pulse,589,1,40.0,['expired monthly']
31697,871XQDH945,CineQuest,700,1,12.0,['expired monthly']
31698,871XQDH945,Pulse,99,1,95.88,['paid monthly']
31699,871ZHSS334,RetroReel,307,1,180.0,['trial monthly']
31700,872CBXL214,RetroReel,603,1,149.95,['expired monthly']
31701,872CRHH392,ChillStream,149,1,250.0,['paid monthly']
31702,872DAES714,LimeLight,398,1,39.98,['trial monthly']
31703,872ENDY682,ChillStream,61,1,525.0,['trial monthly']
31704,872ENDY682,RetroReel,291,1,450.0,['expired monthly']
31705,872ETFC836,CineQuest,585,1,47.96,['paid monthly']
31706,872GGHJ909,RetroReel,267,1,119.99,['discounted annual']
31707,872GJIX549,ChillStream,385,1,300.24,['expired monthly']
31708,872HNHR273,RetroReel,49,1,689.77,['paid monthly']
31709,872HWPZ277,CineQuest,195,1,388.97,"['trial monthly', 'paid monthly']"
31710,872IPZL580,CineQuest,385,1,105.64,"['trial monthly', 'paid monthly']"
31711,872JFPC156,CineQuest,142,1,311.82,"['expired annual', 'paid monthly']"
31712,872JITG916,LimeLight,216,1,320.0,['paid monthly']
31713,872LHCM534,Pulse,128,1,176.04000000000002,"['expired monthly', 'paid monthly', 'paid monthly']"
31714,872LIYX567,LimeLight,264,1,180.0,['discounted monthly']
31715,872NJQY988,LimeLight,678,1,40.02,['expired monthly']
31716,872NVQA606,CineQuest,646,1,36.06,['expired monthly']
31717,872NXWK114,ChillStream,605,1,125.05000000000001,['expired monthly']
31718,872NXWK114,RetroReel,262,1,479.84,['expired monthly']
31719,872PIKU350,CineQuest,106,1,365.13,"['expired monthly', 'discounted monthly', 'paid monthly']"
31720,872PORB801,CineQuest,16,1,264.0,['paid monthly']
31721,872PXEW128,Pulse,298,1,104.0,['paid monthly']
31722,872RFNW577,CineQuest,588,1,84.0,"['expired monthly', 'paid monthly']"
31723,872RHJW039,CineQuest,42,1,459.14,"['paid monthly', 'trial monthly', 'paid monthly', 'paid monthly']"
31724,872SGEB902,RetroReel,330,1,599.94,"['expired monthly', 'paid monthly']"
31725,872SKVD755,RetroReel,641,1,120.0,['expired annual']
31726,872TLDV331,LimeLight,228,1,439.81999999999994,"['paid monthly', 'paid monthly', 'paid monthly']"
31727,872WNJL646,Pulse,280,1,96.0,['paid monthly']
31728,872WVKS586,RetroReel,66,1,210.0,['paid monthly']
31729,872WWTK033,Pulse,439,1,66.01,"['expired monthly', 'trial annual']"
31730,872XGWI509,Pulse,223,1,88.0,['paid monthly']
31731,872XQEA842,CineQuest,628,1,47.96,['expired monthly']
31732,872YWJB054,LimeLight,560,1,120.0,['expired monthly']
31733,873AGLA963,CineQuest,204,1,203.89999999999998,"['paid monthly', 'paid monthly']"
31734,873AQGV968,LimeLight,359,1,200.0,"['expired annual', 'paid monthly']"
