,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
953,346ICTE411,LimeLight,118,80.01,3,1,2,1,4,79.98,1,0,0,1
954,346PGSS455,LimeLight,54,119.99,1,2,0,2,4,80.0,1,0,0,1
955,346UCKQ745,LimeLight,178,19.99,1,0,0,0,0,20.01,0,0,1,0
956,346VNDQ812,LimeLight,35,40.0,1,2,0,0,2,80.0,1,0,1,0
957,347RDAF535,LimeLight,115,80.0,1,1,0,1,2,20.01,0,0,1,0
958,347UWAF226,LimeLight,130,40.02,1,0,0,0,0,62.7,1,0,1,0
959,348QHAL959,LimeLight,147,100.05,1,0,0,2,2,99.9,2,0,1,0
960,348WJIE131,LimeLight,40,19.99,1,2,0,0,2,79.99,1,0,1,0
961,349DLOZ627,LimeLight,75,79.96,1,1,0,1,2,80.0,1,0,1,0
962,349JGBH766,LimeLight,142,100.0,1,0,0,2,2,80.04,1,0,1,0
963,350AWQV326,LimeLight,13,24.47,1,2,0,0,2,80.0,1,0,1,0
964,350HCVH214,LimeLight,44,43.28,1,2,0,0,2,39.98,0,0,1,0
965,350OLID516,LimeLight,162,80.0,1,0,0,1,1,79.98,1,0,1,0
966,350XQKT158,LimeLight,17,40.02,1,2,0,0,2,60.04,1,0,1,0
967,351BMXS976,LimeLight,4,19.99,1,2,0,0,2,119.94,2,0,1,0
968,351CIMI888,LimeLight,97,35.88,1,1,0,0,1,80.01,1,0,1,0
969,351QTJL525,LimeLight,177,20.0,1,0,0,0,0,119.94,2,0,1,0
970,351ZAZQ892,LimeLight,87,80.04,1,1,0,1,2,119.88,2,0,1,0
971,352FLZA643,LimeLight,97,33.52,1,1,0,0,1,120.06,2,0,1,0
972,352HVCI767,LimeLight,129,100.05,1,0,0,2,2,60.03,1,0,1,0
973,352NPKY785,LimeLight,27,119.94,1,2,0,2,4,100.15,2,0,0,1
974,353FPGF546,LimeLight,101,79.98,1,1,0,1,2,80.02,1,0,1,0
975,353IFKG065,LimeLight,92,60.0,1,1,0,1,2,76.92,1,0,1,0
976,354FPWF280,LimeLight,114,60.03,1,1,0,1,2,52.769999999999996,1,0,1,0
977,354QWWJ067,LimeLight,16,20.0,1,2,0,0,2,20.0,0,0,1,0
978,354SJVV106,LimeLight,60,80.0,1,1,0,1,2,60.03,1,0,1,0
979,355HLPY154,LimeLight,133,100.1,1,0,0,2,2,100.0,2,0,1,0
980,355VMPX212,LimeLight,88,58.79,1,1,0,1,2,80.0,1,0,1,0
981,355VSXN450,LimeLight,118,79.96,1,1,0,1,2,19.99,0,0,1,0
982,355WNIT693,LimeLight,83,118.23,1,1,0,2,3,60.0,1,0,0,1
983,355WSJX969,LimeLight,48,80.0,1,2,0,1,3,80.0,1,0,0,1
984,355ZDYH300,LimeLight,13,59.43,1,2,0,1,3,119.94,2,0,0,1
985,356XKNB465,LimeLight,43,60.03,1,2,0,1,3,120.0,2,0,0,1
986,356YQAJ036,LimeLight,93,79.6,1,1,0,1,2,79.96,1,0,1,0
987,357VKWG383,LimeLight,129,40.0,2,0,1,0,1,100.05000000000001,2,0,1,0
988,358PHMT086,LimeLight,64,60.0,2,1,1,1,3,115.08000000000001,2,0,0,1
989,358PKTF927,LimeLight,139,37.47,1,0,0,0,0,80.01,1,0,1,0
990,358RTLI322,LimeLight,124,80.0,1,0,0,1,1,79.99,1,0,1,0
991,359MGEL927,LimeLight,47,60.0,1,2,0,1,3,100.0,2,0,0,1
992,359YGTE217,LimeLight,137,80.0,1,0,0,1,1,81.15,1,0,1,0
993,362BFWX018,LimeLight,150,80.01,1,0,0,1,1,60.03,1,0,1,0
994,362BFXH620,LimeLight,118,60.0,1,1,0,1,2,60.0,1,0,1,0
995,362CTVB774,LimeLight,133,39.98,1,0,0,0,0,80.02,1,0,1,0
996,362HHZV891,LimeLight,125,80.01,1,0,0,1,1,60.0,1,0,1,0
997,362MWJI174,LimeLight,122,43.55,1,0,0,0,0,40.0,0,0,1,0
998,362NTKM829,LimeLight,83,79.99,1,1,0,1,2,80.0,1,0,1,0
999,362TJMU914,LimeLight,126,39.98,1,0,0,0,0,80.0,1,0,1,0
1000,362WPYO715,LimeLight,170,50.58,1,0,0,1,1,80.01,1,0,1,0
1001,362YOEW937,LimeLight,66,80.0,1,1,0,1,2,140.0,2,0,1,0
1002,363DIAH257,LimeLight,158,20.0,2,0,1,0,1,80.04,1,0,1,0
1003,363NHBR423,LimeLight,48,40.0,1,2,0,0,2,120.0,2,0,1,0
1004,363WBPI400,LimeLight,27,120.06,1,2,0,2,4,20.0,0,0,0,1
1005,363WMXZ335,LimeLight,12,99.91,1,2,0,2,4,83.58,1,0,0,1
1006,363XCCC384,LimeLight,75,139.98000000000002,1,1,0,3,4,35.14,0,0,0,1
1007,363XLIP841,LimeLight,163,63.84,1,0,0,1,1,100.0,2,0,1,0
1008,363ZYPV506,LimeLight,83,45.99,1,1,0,1,2,60.0,1,0,1,0
1009,364DLCO677,LimeLight,41,79.99,1,2,0,1,3,80.0,1,0,0,1
1010,364FGSL987,LimeLight,92,39.98,1,1,0,0,1,20.0,0,0,1,0
1011,365LPPF566,LimeLight,19,119.94,2,2,1,2,5,120.0,2,1,0,0
1012,365RIFF042,LimeLight,158,119.94,1,0,0,2,2,80.04,1,0,1,0
1013,365RQXL925,LimeLight,138,40.02,1,0,0,0,0,28.52,0,0,1,0
1014,365YBIO361,LimeLight,128,99.95,1,0,0,2,2,60.0,1,0,1,0
1015,366PDDJ453,LimeLight,152,80.0,1,0,0,1,1,34.62,0,0,1,0
1016,366TIHA082,LimeLight,4,40.02,1,2,0,0,2,80.0,1,0,1,0
1017,367ABXZ820,LimeLight,36,39.66,1,2,0,0,2,79.96,1,0,1,0
1018,367AILS253,LimeLight,151,120.06,1,0,0,2,2,80.59,1,0,1,0
1019,367BPEK127,LimeLight,119,80.0,2,0,1,1,2,59.97,1,0,1,0
1020,367JQUH392,LimeLight,149,52.8,1,0,0,1,1,60.03,1,0,1,0
1021,367WHOM539,LimeLight,104,80.04,1,1,0,1,2,80.04,1,0,1,0
1022,368CPXV278,LimeLight,20,120.0,1,2,0,2,4,100.0,2,0,0,1
1023,368RSHO013,LimeLight,56,72.76,1,2,0,1,3,100.00999999999999,2,0,0,1
1024,369DEWX756,LimeLight,50,100.0,1,2,0,2,4,119.94,2,0,0,1
1025,370YRNA819,LimeLight,89,80.0,1,1,0,1,2,120.0,2,0,1,0
1026,371CZST143,LimeLight,105,80.0,1,1,0,1,2,79.96,1,0,1,0
1027,371UYXE269,LimeLight,27,80.04,1,2,0,1,3,72.55,1,0,0,1
1028,372EXUC311,LimeLight,68,80.01,1,1,0,1,2,79.98,1,0,1,0
1029,372GXFU746,LimeLight,90,60.0,1,1,0,1,2,79.96,1,0,1,0
1030,372KKXE854,LimeLight,76,80.0,1,1,0,1,2,79.99,1,0,1,0
1031,372OVLO329,LimeLight,158,53.52,1,0,0,1,1,120.0,2,0,1,0
1032,372SVNI768,LimeLight,36,23.92,2,2,1,0,3,60.0,1,0,0,1
1033,372XDIU693,LimeLight,166,120.0,1,0,0,2,2,100.0,2,0,1,0
1034,373NFUH989,LimeLight,115,79.96,1,1,0,1,2,100.05000000000001,2,0,1,0
1035,374AUEY151,LimeLight,49,39.98,1,2,0,0,2,60.03,1,0,1,0
1036,374BGBT134,LimeLight,4,119.94,1,2,0,2,4,60.06,1,0,0,1
1037,374RSVB302,LimeLight,136,39.98,1,0,0,0,0,40.02,0,0,1,0
1038,375RTMZ765,LimeLight,42,111.2,1,2,0,2,4,80.01,1,0,0,1
1039,375RVVM153,LimeLight,172,79.99,1,0,0,1,1,78.9,1,0,1,0
1040,376JBRG913,LimeLight,157,120.0,1,0,0,2,2,60.0,1,0,1,0
1041,377GBAM704,LimeLight,71,59.94,1,1,0,1,2,79.96000000000001,1,0,1,0
1042,377OVLU854,LimeLight,29,92.93,1,2,0,2,4,100.1,2,0,0,1
1043,378QFYE279,LimeLight,169,120.0,1,0,0,2,2,100.09,2,0,1,0
1044,378ZMKU011,LimeLight,153,120.06,1,0,0,2,2,119.94,2,0,1,0
1045,380CAZY957,LimeLight,179,120.0,1,0,0,2,2,139.92999999999998,2,0,1,0
1046,380DLOS006,LimeLight,1,120.0,1,2,0,2,4,60.03,1,0,0,1
1047,380ISSP680,LimeLight,93,79.99,1,1,0,1,2,79.98,1,0,1,0
1048,380KSQO785,LimeLight,26,8.52,1,2,0,0,2,80.0,1,0,1,0
1049,380LJHO791,LimeLight,121,39.65,1,0,0,0,0,39.98,0,0,1,0
1050,380TJFG901,LimeLight,92,31.68,1,1,0,0,1,59.97,1,0,1,0
1051,381IFKO350,LimeLight,167,33.8,1,0,0,0,0,79.99,1,0,1,0
1052,381RIBY615,LimeLight,65,80.0,1,1,0,1,2,80.0,1,0,1,0
1053,381RKWZ247,LimeLight,169,120.06,1,0,0,2,2,120.06,2,0,1,0
1054,383ABMQ051,LimeLight,113,80.01,1,1,0,1,2,79.99,1,0,1,0
1055,383FSJL887,LimeLight,159,79.98,1,0,0,1,1,80.0,1,0,1,0
1056,383FZRA193,LimeLight,85,24.64,3,1,2,0,3,80.0,1,0,0,1
1057,383QMBD211,LimeLight,23,79.99,1,2,0,1,3,80.01,1,0,0,1
1058,383YYXC296,LimeLight,94,59.97,1,1,0,1,2,80.0,1,0,1,0
1059,383ZQAA462,LimeLight,89,79.99,1,1,0,1,2,80.01,1,0,1,0
1060,384FANI780,LimeLight,171,120.0,1,0,0,2,2,99.94999999999999,2,0,1,0
1061,385GSYO018,LimeLight,121,80.0,1,0,0,1,1,80.0,1,0,1,0
1062,386GDNR429,LimeLight,98,60.0,1,1,0,1,2,57.63,1,0,1,0
1063,386SJGQ872,LimeLight,109,60.06,1,1,0,1,2,60.0,1,0,1,0
1064,387JQMI685,LimeLight,84,44.31,1,1,0,0,1,79.92,1,0,1,0
1065,387LHEQ078,LimeLight,76,60.35,1,1,0,1,2,79.99,1,0,1,0
1066,387OMAK522,LimeLight,143,99.95,1,0,0,2,2,99.98,2,0,1,0
1067,387TUGV190,LimeLight,119,80.0,1,0,0,1,1,80.0,1,0,1,0
1068,388GTTB464,LimeLight,13,119.94,1,2,0,2,4,13.99,0,0,0,1
1069,389HWPG358,LimeLight,127,90.0,1,0,0,2,2,46.970000000000006,0,0,1,0
1070,389TECK955,LimeLight,10,79.98,1,2,0,1,3,80.01,1,0,0,1
1071,389XUSS546,LimeLight,82,80.01,1,1,0,1,2,37.04,0,0,1,0
1072,390CNWS566,LimeLight,45,80.01,1,2,0,1,3,99.94999999999999,2,0,0,1
1073,390OQIX541,LimeLight,81,46.29,1,1,0,1,2,80.0,1,0,1,0
1074,390UXCF992,LimeLight,180,119.94,1,0,0,2,2,100.0,2,0,1,0
1075,391BQYT974,LimeLight,151,20.01,2,0,1,0,1,17.05,0,0,1,0
1076,391FEXK369,LimeLight,124,93.5,3,0,2,2,4,40.02,0,0,0,1
1077,391LCRH096,LimeLight,100,79.96,1,1,0,1,2,120.1,2,0,1,0
1078,391QVIE176,LimeLight,12,19.99,1,2,0,0,2,20.0,0,0,1,0
1079,391THQJ129,LimeLight,171,73.74,1,0,0,1,1,19.97,0,0,1,0
1080,392DLPB921,LimeLight,2,80.0,1,2,0,1,3,79.96,1,0,0,1
1081,392OOFY566,LimeLight,42,60.03,1,2,0,1,3,40.02,0,0,0,1
1082,393DZCK891,LimeLight,49,117.28,1,2,0,2,4,80.01,1,0,0,1
1083,393KBDT453,LimeLight,85,99.98,1,1,0,2,3,60.0,1,0,0,1
1084,393LYCS953,LimeLight,36,99.95,2,2,1,2,5,80.0,1,1,0,0
1085,393QIDM530,LimeLight,104,19.99,1,1,0,0,1,18.4,0,0,1,0
1086,393XZDE770,LimeLight,147,40.02,1,0,0,0,0,21.299999999999997,0,0,1,0
1087,394GRDD701,LimeLight,152,120.06,1,0,0,2,2,140.0,2,0,1,0
1088,394HUIG497,LimeLight,110,80.01,1,1,0,1,2,119.97999999999999,2,0,1,0
1089,394OZXW485,LimeLight,133,66.0,1,0,0,1,1,40.02,0,0,1,0
1090,394UDCP456,LimeLight,120,80.08,1,0,0,1,1,78.13,1,0,1,0
1091,395EFRI782,LimeLight,134,38.0,2,0,1,0,1,80.04,1,0,1,0
1092,395ZSSZ953,LimeLight,71,80.0,1,1,0,1,2,27.38,0,0,1,0
1093,396HJMK117,LimeLight,167,120.06,1,0,0,2,2,100.03,2,0,1,0
1094,396WUIY885,LimeLight,59,40.0,1,1,0,0,1,40.0,0,0,1,0
1095,397IIJS923,LimeLight,139,100.15,1,0,0,2,2,94.03,2,0,1,0
1096,398MNYK926,LimeLight,97,40.28,1,1,0,0,1,60.0,1,0,1,0
1097,398RNQK225,LimeLight,118,79.99,1,1,0,1,2,120.0,2,0,1,0
1098,398UIOO358,LimeLight,101,80.08,1,1,0,1,2,19.99,0,0,1,0
1099,399OVSO530,LimeLight,49,140.56,1,2,0,3,5,80.01,1,1,0,0
1100,401OWPI814,LimeLight,168,120.0,1,0,0,2,2,100.06,2,0,1,0
1101,402BIQQ756,LimeLight,52,100.05,1,2,0,2,4,99.94999999999999,2,0,0,1
1102,402CPGG581,LimeLight,120,76.8,1,0,0,1,1,120.04,2,0,1,0
1103,402JEJA147,LimeLight,2,120.0,2,2,1,2,5,39.98,0,1,0,0
1104,403WSHZ418,LimeLight,115,80.04,1,1,0,1,2,60.0,1,0,1,0
1105,404QWVM036,LimeLight,130,52.32,1,0,0,1,1,80.0,1,0,1,0
1106,404VMQU915,LimeLight,76,80.0,1,1,0,1,2,79.98,1,0,1,0
1107,405ARCX751,LimeLight,118,56.12,1,1,0,1,2,120.0,2,0,1,0
1108,405HMRY907,LimeLight,94,59.97,1,1,0,1,2,20.0,0,0,1,0
1109,406DGHQ040,LimeLight,159,20.01,1,0,0,0,0,80.04,1,0,1,0
1110,406MDOV331,LimeLight,162,120.0,1,0,0,2,2,120.0,2,0,1,0
1111,406QALT305,LimeLight,166,120.0,1,0,0,2,2,39.98,0,0,1,0
1112,406STFM374,LimeLight,99,80.04,1,1,0,1,2,39.98,0,0,1,0
1113,406UJCJ017,LimeLight,0,80.0,1,2,0,1,3,60.0,1,0,0,1
1114,406YGMC015,LimeLight,130,38.85,1,0,0,0,0,99.99,2,0,1,0
1115,408LGJO520,LimeLight,22,80.01,1,2,0,1,3,38.65,0,0,0,1
1116,408NDPB172,LimeLight,114,56.58,1,1,0,1,2,80.0,1,0,1,0
1117,408UIWU160,LimeLight,126,39.98,1,0,0,0,0,74.54,1,0,1,0
1118,409CHUY713,LimeLight,164,85.86,1,0,0,1,1,99.94999999999999,2,0,1,0
1119,409CWIL625,LimeLight,57,40.0,1,2,0,0,2,100.0,2,0,1,0
1120,409HLKD942,LimeLight,167,97.86,1,0,0,2,2,59.97,1,0,1,0
1121,409HNDR433,LimeLight,66,80.0,1,1,0,1,2,66.24,1,0,1,0
1122,409IOVE043,LimeLight,38,33.52,1,2,0,0,2,100.0,2,0,1,0
1123,409KMFE456,LimeLight,27,20.02,1,2,0,0,2,100.0,2,0,1,0
1124,409PDIY915,LimeLight,164,19.98,1,0,0,0,0,72.04,1,0,1,0
1125,410BGUU209,LimeLight,80,59.97,1,1,0,1,2,139.86,2,0,1,0
1126,410JJTR519,LimeLight,116,79.98,1,1,0,1,2,119.94,2,0,1,0
1127,410ROCG274,LimeLight,78,79.99,2,1,1,1,3,79.99,1,0,0,1
1128,410TING517,LimeLight,89,60.03,1,1,0,1,2,60.0,1,0,1,0
1129,411AXCE700,LimeLight,96,59.97,1,1,0,1,2,40.0,0,0,1,0
1130,411UVAZ436,LimeLight,74,80.01,1,1,0,1,2,19.99,0,0,1,0
1131,412EWAJ735,LimeLight,94,80.0,1,1,0,1,2,99.9,2,0,1,0
1132,412IFFR543,LimeLight,82,60.03,1,1,0,1,2,40.0,0,0,1,0
1133,412RPLM491,LimeLight,158,20.0,1,0,0,0,0,60.0,1,0,1,0
1134,412ZLSB993,LimeLight,65,80.0,1,1,0,1,2,28.04,0,0,1,0
1135,413ZGLZ562,LimeLight,22,20.0,1,2,0,0,2,100.05000000000001,2,0,1,0
1136,414KSGP070,LimeLight,176,120.06,1,0,0,2,2,111.30000000000001,2,0,1,0
1137,415AUKS252,LimeLight,94,80.0,1,1,0,1,2,100.05000000000001,2,0,1,0
1138,415BHBS508,LimeLight,100,80.02,2,1,1,1,3,14.58,0,0,0,1
1139,415HYYO586,LimeLight,143,100.0,1,0,0,2,2,120.01,2,0,1,0
1140,417BNCG338,LimeLight,0,60.03,1,2,0,1,3,99.9,2,0,0,1
1141,417FUEL613,LimeLight,89,79.99,1,1,0,1,2,20.01,0,0,1,0
1142,417JZFU919,LimeLight,85,44.61,1,1,0,1,2,99.96,2,0,1,0
1143,417RUJB466,LimeLight,123,40.0,2,0,1,0,1,79.99,1,0,1,0
1144,417WEMS003,LimeLight,127,100.1,1,0,0,2,2,105.68,2,0,1,0
1145,418KNFB379,LimeLight,58,39.98,1,1,0,0,1,40.0,0,0,1,0
1146,419HCJL145,LimeLight,64,80.02,1,1,0,1,2,99.19999999999999,2,0,1,0
1147,419KXJO424,LimeLight,102,80.01,1,1,0,1,2,80.01,1,0,1,0
1148,419MVQW046,LimeLight,12,15.81,1,2,0,0,2,20.01,0,0,1,0
1149,419NVGY390,LimeLight,125,58.85,1,0,0,1,1,119.94,2,0,1,0
1150,419UGJM675,LimeLight,65,18.48,1,1,0,0,1,20.0,0,0,1,0
1151,419YIKV183,LimeLight,124,99.95,1,0,0,2,2,20.0,0,0,1,0
1152,420OFBG476,LimeLight,148,99.95,1,0,0,2,2,131.84,2,0,1,0
1153,420OTAS060,LimeLight,96,80.01,1,1,0,1,2,79.98,1,0,1,0
1154,420XRLU623,LimeLight,177,79.99,1,0,0,1,1,40.0,0,0,1,0
1155,421DLCG057,LimeLight,30,80.01,3,2,2,1,5,80.01,1,1,0,0
1156,421LAZI761,LimeLight,131,40.02,1,0,0,0,0,80.0,1,0,1,0
1157,421MRPP942,LimeLight,87,80.04,3,1,2,1,4,100.0,2,0,0,1
1158,421NXCR197,LimeLight,144,40.0,1,0,0,0,0,74.55,1,0,1,0
1159,421UCVW082,LimeLight,18,40.0,1,2,0,0,2,36.44,0,0,1,0
1160,422DDQO840,LimeLight,76,59.97,1,1,0,1,2,79.96,1,0,1,0
1161,422LGHV728,LimeLight,8,120.06,1,2,0,2,4,140.0,2,0,0,1
1162,423QWGJ796,LimeLight,30,14.27,1,2,0,0,2,40.02,0,0,1,0
1163,424KGGF208,LimeLight,15,20.0,1,2,0,0,2,120.06,2,0,1,0
1164,424NEBQ576,LimeLight,122,80.0,1,0,0,1,1,120.0,2,0,1,0
1165,424XRRL738,LimeLight,76,98.88,1,1,0,2,3,59.94,1,0,0,1
1166,425CTKS083,LimeLight,87,41.47,1,1,0,0,1,80.01,1,0,1,0
1167,425EWIF884,LimeLight,171,50.04,1,0,0,1,1,119.96,2,0,1,0
1168,425GPYK174,LimeLight,30,36.46,1,2,0,0,2,80.02,1,0,1,0
1169,425MUEA756,LimeLight,30,19.98,2,2,1,0,3,120.0,2,0,0,1
1170,425OODW986,LimeLight,81,49.98,1,1,0,1,2,19.98,0,0,1,0
1171,426DJHF677,LimeLight,10,119.94,1,2,0,2,4,119.94,2,0,0,1
1172,427JKIP988,LimeLight,84,59.97,1,1,0,1,2,99.99,2,0,1,0
1173,427SNFB488,LimeLight,152,120.12,2,0,1,2,3,119.88,2,0,0,1
1174,428ULYN486,LimeLight,171,118.92,1,0,0,2,2,100.05000000000001,2,0,1,0
1175,429DBSR436,LimeLight,12,18.98,1,2,0,0,2,99.94999999999999,2,0,1,0
1176,430OXVG857,LimeLight,69,45.29,1,1,0,1,2,86.08,1,0,1,0
1177,430QVSF860,LimeLight,104,80.0,1,1,0,1,2,40.0,0,0,1,0
1178,430TDAC632,LimeLight,157,19.99,1,0,0,0,0,80.0,1,0,1,0
1179,430TEZJ082,LimeLight,4,20.0,1,2,0,0,2,120.06,2,0,1,0
1180,431CQQO804,LimeLight,51,80.02000000000001,1,2,0,1,3,100.0,2,0,0,1
1181,431GGMH685,LimeLight,7,79.99,1,2,0,1,3,40.02,0,0,0,1
1182,431TBLO248,LimeLight,156,65.62,1,0,0,1,1,80.0,1,0,1,0
1183,431TCBI904,LimeLight,73,80.0,1,1,0,1,2,60.39,1,0,1,0
1184,432JVRD849,LimeLight,60,79.96,1,1,0,1,2,40.0,0,0,1,0
1185,432KTFT379,LimeLight,159,20.0,1,0,0,0,0,40.0,0,0,1,0
1186,433EYBX726,LimeLight,7,119.94,1,2,0,2,4,80.08,1,0,0,1
1187,433HRLD890,LimeLight,45,36.12,1,2,0,0,2,120.06,2,0,1,0
1188,433JXDD874,LimeLight,56,80.0,1,2,0,1,3,159.95999999999998,2,0,0,1
1189,433QYZI894,LimeLight,83,80.0,1,1,0,1,2,6.24,0,0,1,0
1190,434OZIL352,LimeLight,158,20.01,1,0,0,0,0,79.98,1,0,1,0
1191,434VAUB042,LimeLight,179,45.65,1,0,0,1,1,79.99,1,0,1,0
1192,435GHCP629,LimeLight,13,16.14,1,2,0,0,2,79.96,1,0,1,0
1193,435OVCD446,LimeLight,97,68.48,1,1,0,1,2,80.0,1,0,1,0
1194,436OFAW772,LimeLight,92,59.97,1,1,0,1,2,120.12,2,0,1,0
1195,436QMKS615,LimeLight,0,120.0,1,2,0,2,4,20.0,0,0,0,1
1196,436TEJM411,LimeLight,85,59.97,2,1,1,1,3,80.0,1,0,0,1
1197,437CAWH698,LimeLight,60,80.0,1,1,0,1,2,80.0,1,0,1,0
1198,437OGDX014,LimeLight,75,60.03,1,1,0,1,2,120.04,2,0,1,0
1199,438CKST517,LimeLight,100,59.97,1,1,0,1,2,120.0,2,0,1,0
1200,438KFRK419,LimeLight,80,60.0,1,1,0,1,2,119.96000000000001,2,0,1,0
1201,438LMRM142,LimeLight,148,100.0,2,0,1,2,3,120.0,2,0,0,1
1202,438VTAX725,LimeLight,124,40.02,1,0,0,0,0,68.81,1,0,1,0
1203,438ZHHY530,LimeLight,77,60.03,1,1,0,1,2,120.0,2,0,1,0
1204,439BGLH063,LimeLight,63,44.97,1,1,0,1,2,137.29,2,0,1,0
1205,439HSYQ258,LimeLight,69,79.98,1,1,0,1,2,92.37,1,0,1,0
1206,439HTGT860,LimeLight,147,40.02,2,0,1,0,1,33.04,0,0,1,0
1207,439RYWI754,LimeLight,58,40.04,1,1,0,0,1,19.99,0,0,1,0
1208,440VVRF803,LimeLight,160,119.82,1,0,0,2,2,119.94,2,0,1,0
1209,440ZVLD544,LimeLight,73,47.22,2,1,1,1,3,80.04,1,0,0,1
1210,441BMLT179,LimeLight,118,79.96,1,1,0,1,2,39.98,0,0,1,0
1211,442DSYG103,LimeLight,91,80.01,1,1,0,1,2,80.01,1,0,1,0
1212,443FDJF622,LimeLight,143,80.0,1,0,0,1,1,80.01,1,0,1,0
1213,443GOIJ051,LimeLight,79,60.0,1,1,0,1,2,99.92,2,0,1,0
1214,443XZXU969,LimeLight,75,79.92,1,1,0,1,2,80.0,1,0,1,0
1215,444JBZE996,LimeLight,177,119.94,1,0,0,2,2,19.99,0,0,1,0
1216,445LXQW556,LimeLight,102,60.0,1,1,0,1,2,60.900000000000006,1,0,1,0
1217,446ESOK885,LimeLight,20,120.12,1,2,0,2,4,20.0,0,0,0,1
1218,446PWEA959,LimeLight,169,120.0,1,0,0,2,2,60.0,1,0,1,0
1219,446SVBZ742,LimeLight,77,140.0,1,1,0,3,4,99.99,2,0,0,1
1220,447DUSJ720,LimeLight,30,100.0,2,2,1,2,5,79.98,1,1,0,0
1221,447HJYV993,LimeLight,28,60.02,1,2,0,1,3,59.97,1,0,0,1
1222,447TVOL529,LimeLight,62,60.0,1,1,0,1,2,99.94999999999999,2,0,1,0
1223,448GSTP937,LimeLight,10,63.01,1,2,0,1,3,80.0,1,0,0,1
1224,448TVAS644,LimeLight,133,100.0,1,0,0,2,2,80.03,1,0,1,0
1225,449DGNK897,LimeLight,101,60.03,1,1,0,1,2,60.0,1,0,1,0
1226,449ITBB929,LimeLight,24,80.01,1,2,0,1,3,80.0,1,0,0,1
1227,449JZRM660,LimeLight,130,56.65,1,0,0,1,1,79.96,1,0,1,0
1228,450BIUK501,LimeLight,117,80.04,1,1,0,1,2,80.0,1,0,1,0
1229,450HAXT929,LimeLight,173,19.99,1,0,0,0,0,79.99,1,0,1,0
1230,450YTAY058,LimeLight,108,80.04,2,1,1,1,3,59.97,1,0,0,1
1231,450ZVRR870,LimeLight,56,100.05,1,2,0,2,4,101.5,2,0,0,1
1232,451DCQL572,LimeLight,3,80.01,1,2,0,1,3,80.01,1,0,0,1
1233,451DTPM545,LimeLight,33,40.02,1,2,0,0,2,60.0,1,0,1,0
1234,451MWWO382,LimeLight,130,89.85,1,0,0,2,2,100.0,2,0,1,0
1235,451OIMZ080,LimeLight,137,80.01,1,0,0,1,1,30.44,0,0,1,0
1236,451WLGF934,LimeLight,79,80.02,1,1,0,1,2,54.65,1,0,1,0
1237,451ZXLM461,LimeLight,124,80.01,1,0,0,1,1,80.01,1,0,1,0
1238,453SYFS475,LimeLight,1,79.99,1,2,0,1,3,80.0,1,0,0,1
1239,454AZIS102,LimeLight,64,36.32,1,1,0,0,1,159.98,2,0,1,0
1240,454UDMS280,LimeLight,35,80.01,1,2,0,1,3,79.96,1,0,0,1
1241,455ADEW162,LimeLight,3,20.01,1,2,0,0,2,60.03,1,0,1,0
1242,455EKOP928,LimeLight,140,68.4,1,0,0,1,1,60.0,1,0,1,0
1243,455TQLA382,LimeLight,29,11.29,1,2,0,0,2,100.0,2,0,1,0
1244,456KSJD393,LimeLight,120,51.68,1,0,0,1,1,60.010000000000005,1,0,1,0
1245,456QUOO924,LimeLight,65,80.01,1,1,0,1,2,80.0,1,0,1,0
1246,456WHHJ583,LimeLight,147,39.96,1,0,0,0,0,79.96,1,0,1,0
1247,457EEGV653,LimeLight,138,99.95,2,0,1,2,3,100.0,2,0,0,1
1248,458GOIF859,LimeLight,167,120.12,2,0,1,2,3,100.05000000000001,2,0,0,1
1249,458RCZR782,LimeLight,59,100.05,1,1,0,2,3,70.25,1,0,0,1
1250,458YZAX732,LimeLight,87,80.0,1,1,0,1,2,32.04,0,0,1,0
1251,459FCQN758,LimeLight,15,19.98,1,2,0,0,2,39.98,0,0,1,0
1252,459LOFL111,LimeLight,12,29.28,1,2,0,0,2,39.98,0,0,1,0
1253,460FEYG760,LimeLight,34,100.0,1,2,0,2,4,40.02,0,0,0,1
1254,460JLAR364,LimeLight,5,120.0,1,2,0,2,4,128.59,2,0,0,1
1255,461HUVC432,LimeLight,7,96.62,3,2,2,2,6,59.97,1,1,0,0
1256,461NFWO850,LimeLight,98,35.28,1,1,0,0,1,80.08,1,0,1,0
1257,462IFVS964,LimeLight,26,19.99,1,2,0,0,2,119.94,2,0,1,0
1258,462IYHR284,LimeLight,93,60.0,1,1,0,1,2,80.01,1,0,1,0
1259,462QQWF797,LimeLight,160,55.86,1,0,0,1,1,59.97,1,0,1,0
1260,462QXAF046,LimeLight,111,79.92,1,1,0,1,2,99.9,2,0,1,0
1261,462STIT587,LimeLight,69,80.0,1,1,0,1,2,119.94,2,0,1,0
1262,463CZJB466,LimeLight,169,119.88,1,0,0,2,2,59.97,1,0,1,0
1263,463KJTQ828,LimeLight,28,80.0,1,2,0,1,3,79.96,1,0,0,1
1264,463YFLI441,LimeLight,48,39.98,1,2,0,0,2,120.0,2,0,1,0
1265,464FGLW172,LimeLight,103,19.34,2,1,1,0,2,100.05000000000001,2,0,1,0
